+----------+------+---------+------------+------------+----------+------------+------------+------+
| leads_id | step |  month  |    sow     |   start    | starting |    end     |    eow     | open |
| 1012     | 0    | 09-2021 | 2021-09-06 | 2021-09-03 | 09-2021  | 2021-09-03 | 2021-09-12 | 1    |
| 1012     | 1    | 08-2021 | 2021-08-30 | 2021-09-03 | 09-2021  | 2021-09-10 | 2021-09-05 | 0    |
| 1012     | 1    | 09-2021 | 2021-09-06 | 2021-09-03 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1012     | 1    | 09-2021 | 2021-09-13 | 2021-09-03 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1012     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1012     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1012     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1012     | 3    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-19 | 1    |
| 1012     | 3    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-26 | 1    |
| 1012     | 4    | 09-2021 | 2021-09-13 | 2021-09-14 | 09-2021  | 2021-09-21 | 2021-09-19 | 1    |
| 1012     | 4    | 09-2021 | 2021-09-20 | 2021-09-14 | 09-2021  | 2021-09-21 | 2021-09-26 | 1    |
| 1012     | 4    | 09-2021 | 2021-09-27 | 2021-09-14 | 09-2021  | 2021-09-21 | 2021-10-03 | 1    |
| 1012     | 5    | 09-2021 | 2021-09-20 | 2021-09-21 | 09-2021  | 2021-09-22 | 2021-09-26 | 1    |
| 1012     | 5    | 09-2021 | 2021-09-27 | 2021-09-21 | 09-2021  | 2021-09-22 | 2021-10-03 | 1    |
| 1013     | 0    | 08-2021 | 2021-08-30 | 2021-09-03 | 09-2021  | 2021-09-03 | 2021-09-05 | 0    |
| 1013     | 0    | 09-2021 | 2021-09-06 | 2021-09-03 | 09-2021  | 2021-09-03 | 2021-09-12 | 1    |
| 1013     | 1    | 08-2021 | 2021-08-30 | 2021-09-03 | 09-2021  | 2021-09-06 | 2021-09-05 | 0    |
| 1013     | 1    | 09-2021 | 2021-09-06 | 2021-09-03 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1013     | 1    | 09-2021 | 2021-09-13 | 2021-09-03 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1013     | 2    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-08 | 2021-09-12 | 1    |
| 1013     | 2    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-08 | 2021-09-19 | 1    |
| 1013     | 3    | 09-2021 | 2021-09-06 | 2021-09-08 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1013     | 3    | 09-2021 | 2021-09-13 | 2021-09-08 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1013     | 4    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-17 | 2021-09-12 | 1    |
| 1013     | 4    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-17 | 2021-09-19 | 1    |
| 1013     | 4    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-17 | 2021-09-26 | 1    |
| 1013     | 5    | 09-2021 | 2021-09-13 | 2021-09-17 | 09-2021  | 2021-09-21 | 2021-09-19 | 1    |
| 1013     | 5    | 09-2021 | 2021-09-20 | 2021-09-17 | 09-2021  | 2021-09-21 | 2021-09-26 | 1    |
| 1013     | 5    | 09-2021 | 2021-09-27 | 2021-09-17 | 09-2021  | 2021-09-21 | 2021-10-03 | 1    |
| 1013     | 6    | 09-2021 | 2021-09-20 | 2021-09-21 | 09-2021  | 2021-09-29 | 2021-09-26 | 1    |
| 1013     | 6    | 09-2021 | 2021-09-27 | 2021-09-21 | 09-2021  | 2021-09-29 | 2021-10-03 | 1    |
| 1013     | 6    | 10-2021 | 2021-10-04 | 2021-09-21 | 09-2021  | 2021-09-29 | 2021-10-10 | 0    |
| 1013     | 7    | 09-2021 | 2021-09-27 | 2021-09-29 | 09-2021  | 2021-10-04 | 2021-10-03 | 1    |
| 1013     | 7    | 10-2021 | 2021-10-04 | 2021-09-29 | 09-2021  | 2021-10-04 | 2021-10-10 | 1    |
| 1013     | 7    | 10-2021 | 2021-10-11 | 2021-09-29 | 09-2021  | 2021-10-04 | 2021-10-17 | 1    |
| 1014     | 0    | 08-2021 | 2021-08-30 | 2021-09-03 | 09-2021  | 2021-09-03 | 2021-09-05 | 0    |
| 1014     | 0    | 09-2021 | 2021-09-06 | 2021-09-03 | 09-2021  | 2021-09-03 | 2021-09-12 | 1    |
| 1014     | 1    | 08-2021 | 2021-08-30 | 2021-09-03 | 09-2021  | 2021-09-10 | 2021-09-05 | 0    |
| 1014     | 1    | 09-2021 | 2021-09-06 | 2021-09-03 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1014     | 1    | 09-2021 | 2021-09-13 | 2021-09-03 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1014     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1014     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1014     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1014     | 3    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-19 | 1    |
| 1014     | 3    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-26 | 1    |
| 1014     | 4    | 09-2021 | 2021-09-13 | 2021-09-14 | 09-2021  | 2021-09-20 | 2021-09-19 | 1    |
| 1014     | 4    | 09-2021 | 2021-09-20 | 2021-09-14 | 09-2021  | 2021-09-20 | 2021-09-26 | 1    |
| 1014     | 4    | 09-2021 | 2021-09-27 | 2021-09-14 | 09-2021  | 2021-09-20 | 2021-10-03 | 1    |
| 1015     | 0    | 08-2021 | 2021-08-30 | 2021-09-03 | 09-2021  | 2021-09-03 | 2021-09-05 | 0    |
| 1015     | 0    | 09-2021 | 2021-09-06 | 2021-09-03 | 09-2021  | 2021-09-03 | 2021-09-12 | 1    |
| 1015     | 1    | 08-2021 | 2021-08-30 | 2021-09-03 | 09-2021  | 2021-09-08 | 2021-09-05 | 0    |
| 1015     | 1    | 09-2021 | 2021-09-06 | 2021-09-03 | 09-2021  | 2021-09-08 | 2021-09-12 | 1    |
| 1015     | 1    | 09-2021 | 2021-09-13 | 2021-09-03 | 09-2021  | 2021-09-08 | 2021-09-19 | 1    |
| 1015     | 2    | 09-2021 | 2021-09-06 | 2021-09-08 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1015     | 2    | 09-2021 | 2021-09-13 | 2021-09-08 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1015     | 3    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1015     | 3    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1015     | 3    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1015     | 4    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-20 | 2021-09-19 | 1    |
| 1015     | 4    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-20 | 2021-09-26 | 1    |
| 1015     | 4    | 09-2021 | 2021-09-27 | 2021-09-13 | 09-2021  | 2021-09-20 | 2021-10-03 | 1    |
| 1015     | 5    | 09-2021 | 2021-09-20 | 2021-09-20 | 09-2021  | 2021-09-22 | 2021-09-26 | 1    |
| 1015     | 5    | 09-2021 | 2021-09-27 | 2021-09-20 | 09-2021  | 2021-09-22 | 2021-10-03 | 1    |
| 1015     | 6    | 09-2021 | 2021-09-20 | 2021-09-22 | 09-2021  | 2021-09-27 | 2021-09-26 | 1    |
| 1015     | 6    | 09-2021 | 2021-09-27 | 2021-09-22 | 09-2021  | 2021-09-27 | 2021-10-03 | 1    |
| 1015     | 6    | 10-2021 | 2021-10-04 | 2021-09-22 | 09-2021  | 2021-09-27 | 2021-10-10 | 0    |
| 1015     | 7    | 09-2021 | 2021-09-27 | 2021-09-27 | 09-2021  | 2021-10-01 | 2021-10-03 | 1    |
| 1015     | 7    | 10-2021 | 2021-10-04 | 2021-09-27 | 09-2021  | 2021-10-01 | 2021-10-10 | 1    |
| 1016     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1016     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1016     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1016     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1016     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1016     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1016     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1016     | 3    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-19 | 1    |
| 1016     | 3    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-26 | 1    |
| 1016     | 4    | 09-2021 | 2021-09-13 | 2021-09-14 | 09-2021  | 2021-09-20 | 2021-09-19 | 1    |
| 1016     | 4    | 09-2021 | 2021-09-20 | 2021-09-14 | 09-2021  | 2021-09-20 | 2021-09-26 | 1    |
| 1016     | 4    | 09-2021 | 2021-09-27 | 2021-09-14 | 09-2021  | 2021-09-20 | 2021-10-03 | 1    |
| 1017     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1017     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1017     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1017     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1017     | 1    | 09-2021 | 2021-09-20 | 2021-09-06 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1017     | 2    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-16 | 2021-09-19 | 1    |
| 1017     | 2    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-16 | 2021-09-26 | 1    |
| 1017     | 3    | 09-2021 | 2021-09-13 | 2021-09-16 | 09-2021  | 2021-09-17 | 2021-09-19 | 1    |
| 1017     | 3    | 09-2021 | 2021-09-20 | 2021-09-16 | 09-2021  | 2021-09-17 | 2021-09-26 | 1    |
| 1017     | 4    | 09-2021 | 2021-09-13 | 2021-09-17 | 09-2021  | 2021-09-23 | 2021-09-19 | 1    |
| 1017     | 4    | 09-2021 | 2021-09-20 | 2021-09-17 | 09-2021  | 2021-09-23 | 2021-09-26 | 1    |
| 1017     | 4    | 09-2021 | 2021-09-27 | 2021-09-17 | 09-2021  | 2021-09-23 | 2021-10-03 | 1    |
| 1018     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1018     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1018     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1018     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1019     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1019     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 102      | 0    | 01-2021 | 2021-01-04 | 2020-12-29 | 12-2020  | 2020-12-29 | 2021-01-10 | 0    |
| 102      | 0    | 12-2020 | 2020-12-28 | 2020-12-29 | 12-2020  | 2020-12-29 | 2021-01-03 | 1    |
| 102      | 1    | 01-2021 | 2021-01-04 | 2020-12-29 | 12-2020  | 2021-01-01 | 2021-01-10 | 1    |
| 102      | 1    | 12-2020 | 2020-12-28 | 2020-12-29 | 12-2020  | 2021-01-01 | 2021-01-03 | 1    |
| 102      | 2    | 01-2021 | 2021-01-04 | 2021-01-01 | 01-2021  | 2021-01-04 | 2021-01-10 | 1    |
| 102      | 2    | 01-2021 | 2021-01-11 | 2021-01-01 | 01-2021  | 2021-01-04 | 2021-01-17 | 1    |
| 102      | 2    | 12-2020 | 2020-12-28 | 2021-01-01 | 01-2021  | 2021-01-04 | 2021-01-03 | 0    |
| 102      | 3    | 01-2021 | 2021-01-04 | 2021-01-04 | 01-2021  | 2021-01-07 | 2021-01-10 | 1    |
| 102      | 3    | 01-2021 | 2021-01-11 | 2021-01-04 | 01-2021  | 2021-01-07 | 2021-01-17 | 1    |
| 102      | 4    | 01-2021 | 2021-01-04 | 2021-01-07 | 01-2021  | 2021-01-11 | 2021-01-10 | 1    |
| 102      | 4    | 01-2021 | 2021-01-11 | 2021-01-07 | 01-2021  | 2021-01-11 | 2021-01-17 | 1    |
| 102      | 4    | 01-2021 | 2021-01-18 | 2021-01-07 | 01-2021  | 2021-01-11 | 2021-01-24 | 1    |
| 102      | 5    | 01-2021 | 2021-01-11 | 2021-01-11 | 01-2021  | 2021-01-12 | 2021-01-17 | 1    |
| 102      | 5    | 01-2021 | 2021-01-18 | 2021-01-11 | 01-2021  | 2021-01-12 | 2021-01-24 | 1    |
| 102      | 6    | 01-2021 | 2021-01-11 | 2021-01-12 | 01-2021  | 2021-01-20 | 2021-01-17 | 1    |
| 102      | 6    | 01-2021 | 2021-01-18 | 2021-01-12 | 01-2021  | 2021-01-20 | 2021-01-24 | 1    |
| 102      | 6    | 01-2021 | 2021-01-25 | 2021-01-12 | 01-2021  | 2021-01-20 | 2021-01-31 | 1    |
| 102      | 7    | 01-2021 | 2021-01-18 | 2021-01-20 | 01-2021  | 2021-01-27 | 2021-01-24 | 1    |
| 102      | 7    | 01-2021 | 2021-01-25 | 2021-01-20 | 01-2021  | 2021-01-27 | 2021-01-31 | 1    |
| 102      | 7    | 02-2021 | 2021-02-01 | 2021-01-20 | 01-2021  | 2021-01-27 | 2021-02-07 | 0    |
| 1020     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1020     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1020     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1020     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1020     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1020     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1020     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1020     | 3    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-15 | 2021-09-19 | 1    |
| 1020     | 3    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-15 | 2021-09-26 | 1    |
| 1020     | 4    | 09-2021 | 2021-09-13 | 2021-09-15 | 09-2021  | 2021-09-20 | 2021-09-19 | 1    |
| 1020     | 4    | 09-2021 | 2021-09-20 | 2021-09-15 | 09-2021  | 2021-09-20 | 2021-09-26 | 1    |
| 1020     | 4    | 09-2021 | 2021-09-27 | 2021-09-15 | 09-2021  | 2021-09-20 | 2021-10-03 | 1    |
| 1020     | 5    | 09-2021 | 2021-09-20 | 2021-09-20 | 09-2021  | 2021-09-21 | 2021-09-26 | 1    |
| 1020     | 5    | 09-2021 | 2021-09-27 | 2021-09-20 | 09-2021  | 2021-09-21 | 2021-10-03 | 1    |
| 1021     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1021     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1021     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1021     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1021     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1021     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1021     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1021     | 3    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-15 | 2021-09-19 | 1    |
| 1021     | 3    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-15 | 2021-09-26 | 1    |
| 1022     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1022     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1023     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1023     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1023     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1023     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1023     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1023     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1023     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1023     | 3    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-19 | 1    |
| 1023     | 3    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-26 | 1    |
| 1024     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1024     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1024     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1024     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1024     | 1    | 09-2021 | 2021-09-20 | 2021-09-06 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1024     | 2    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-19 | 1    |
| 1024     | 2    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-26 | 1    |
| 1024     | 3    | 09-2021 | 2021-09-13 | 2021-09-14 | 09-2021  | 2021-09-16 | 2021-09-19 | 1    |
| 1024     | 3    | 09-2021 | 2021-09-20 | 2021-09-14 | 09-2021  | 2021-09-16 | 2021-09-26 | 1    |
| 1024     | 4    | 09-2021 | 2021-09-13 | 2021-09-16 | 09-2021  | 2021-09-22 | 2021-09-19 | 1    |
| 1024     | 4    | 09-2021 | 2021-09-20 | 2021-09-16 | 09-2021  | 2021-09-22 | 2021-09-26 | 1    |
| 1024     | 4    | 09-2021 | 2021-09-27 | 2021-09-16 | 09-2021  | 2021-09-22 | 2021-10-03 | 1    |
| 1024     | 5    | 09-2021 | 2021-09-20 | 2021-09-22 | 09-2021  | 2021-09-24 | 2021-09-26 | 1    |
| 1024     | 5    | 09-2021 | 2021-09-27 | 2021-09-22 | 09-2021  | 2021-09-24 | 2021-10-03 | 1    |
| 1024     | 6    | 09-2021 | 2021-09-20 | 2021-09-24 | 09-2021  | 2021-10-01 | 2021-09-26 | 1    |
| 1024     | 6    | 09-2021 | 2021-09-27 | 2021-09-24 | 09-2021  | 2021-10-01 | 2021-10-03 | 1    |
| 1024     | 6    | 10-2021 | 2021-10-04 | 2021-09-24 | 09-2021  | 2021-10-01 | 2021-10-10 | 1    |
| 1024     | 7    | 09-2021 | 2021-09-27 | 2021-10-01 | 10-2021  | 2021-10-04 | 2021-10-03 | 0    |
| 1024     | 7    | 10-2021 | 2021-10-04 | 2021-10-01 | 10-2021  | 2021-10-04 | 2021-10-10 | 1    |
| 1024     | 7    | 10-2021 | 2021-10-11 | 2021-10-01 | 10-2021  | 2021-10-04 | 2021-10-17 | 1    |
| 1025     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1025     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1025     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1025     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1025     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1025     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1025     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1026     | 0    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-12 | 1    |
| 1026     | 0    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-06 | 2021-09-19 | 1    |
| 1026     | 1    | 09-2021 | 2021-09-06 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1026     | 1    | 09-2021 | 2021-09-13 | 2021-09-06 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1026     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1026     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1026     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1026     | 3    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-15 | 2021-09-19 | 1    |
| 1026     | 3    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-15 | 2021-09-26 | 1    |
| 1026     | 4    | 09-2021 | 2021-09-13 | 2021-09-15 | 09-2021  | 2021-09-20 | 2021-09-19 | 1    |
| 1026     | 4    | 09-2021 | 2021-09-20 | 2021-09-15 | 09-2021  | 2021-09-20 | 2021-09-26 | 1    |
| 1026     | 4    | 09-2021 | 2021-09-27 | 2021-09-15 | 09-2021  | 2021-09-20 | 2021-10-03 | 1    |
| 1027     | 0    | 09-2021 | 2021-09-06 | 2021-09-07 | 09-2021  | 2021-09-07 | 2021-09-12 | 1    |
| 1027     | 0    | 09-2021 | 2021-09-13 | 2021-09-07 | 09-2021  | 2021-09-07 | 2021-09-19 | 1    |
| 1027     | 1    | 09-2021 | 2021-09-06 | 2021-09-07 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1027     | 1    | 09-2021 | 2021-09-13 | 2021-09-07 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1027     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1027     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1027     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
| 1027     | 3    | 09-2021 | 2021-09-13 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-19 | 1    |
| 1027     | 3    | 09-2021 | 2021-09-20 | 2021-09-13 | 09-2021  | 2021-09-14 | 2021-09-26 | 1    |
| 1027     | 4    | 09-2021 | 2021-09-13 | 2021-09-14 | 09-2021  | 2021-09-21 | 2021-09-19 | 1    |
| 1027     | 4    | 09-2021 | 2021-09-20 | 2021-09-14 | 09-2021  | 2021-09-21 | 2021-09-26 | 1    |
| 1027     | 4    | 09-2021 | 2021-09-27 | 2021-09-14 | 09-2021  | 2021-09-21 | 2021-10-03 | 1    |
| 1027     | 5    | 09-2021 | 2021-09-20 | 2021-09-21 | 09-2021  | 2021-09-23 | 2021-09-26 | 1    |
| 1027     | 5    | 09-2021 | 2021-09-27 | 2021-09-21 | 09-2021  | 2021-09-23 | 2021-10-03 | 1    |
| 1028     | 0    | 09-2021 | 2021-09-06 | 2021-09-07 | 09-2021  | 2021-09-07 | 2021-09-12 | 1    |
| 1028     | 0    | 09-2021 | 2021-09-13 | 2021-09-07 | 09-2021  | 2021-09-07 | 2021-09-19 | 1    |
| 1029     | 0    | 09-2021 | 2021-09-06 | 2021-09-07 | 09-2021  | 2021-09-07 | 2021-09-12 | 1    |
| 1029     | 0    | 09-2021 | 2021-09-13 | 2021-09-07 | 09-2021  | 2021-09-07 | 2021-09-19 | 1    |
| 1029     | 1    | 09-2021 | 2021-09-06 | 2021-09-07 | 09-2021  | 2021-09-10 | 2021-09-12 | 1    |
| 1029     | 1    | 09-2021 | 2021-09-13 | 2021-09-07 | 09-2021  | 2021-09-10 | 2021-09-19 | 1    |
| 1029     | 2    | 09-2021 | 2021-09-06 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-12 | 1    |
| 1029     | 2    | 09-2021 | 2021-09-13 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-19 | 1    |
| 1029     | 2    | 09-2021 | 2021-09-20 | 2021-09-10 | 09-2021  | 2021-09-13 | 2021-09-26 | 1    |
