+---------------+---------+----------+-------------+------------+-------------+
| start_of_week | step_id | leads_id | starting_ts | ending_ts  | end_of_week |
| 2020-12-14    | 2       | 69       | 2020-12-18  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 3       | 17       | 2020-12-11  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 3       | 20       | 2020-12-11  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 3       | 21       | 2020-12-11  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 3       | 22       | 2020-12-11  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 3       | 23       | 2020-12-11  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 3       | 24       | 2020-12-11  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 3       | 27       | 2020-12-14  | 2020-12-15 | 2020-12-20  |
| 2020-12-14    | 3       | 35       | 2020-12-14  | 2020-12-16 | 2020-12-20  |
| 2020-12-14    | 3       | 36       | 2020-12-14  | 2020-12-16 | 2020-12-20  |
| 2020-12-14    | 3       | 37       | 2020-12-16  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 3       | 38       | 2020-12-14  | 2020-12-16 | 2020-12-20  |
| 2020-12-14    | 3       | 42       | 2020-12-16  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 3       | 45       | 2020-12-14  | 2020-12-15 | 2020-12-20  |
| 2020-12-14    | 3       | 46       | 2020-12-17  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 3       | 48       | 2020-12-15  | 2020-12-16 | 2020-12-20  |
| 2020-12-14    | 3       | 49       | 2020-12-15  | 2020-12-16 | 2020-12-20  |
| 2020-12-14    | 3       | 50       | 2020-12-15  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 3       | 52       | 2020-12-16  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 3       | 53       | 2020-12-15  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 3       | 54       | 2020-12-16  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 3       | 56       | 2020-12-17  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 3       | 60       | 2020-12-16  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 3       | 64       | 2020-12-18  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 3       | 65       | 2020-12-18  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 3       | 66       | 2020-12-16  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 3       | 67       | 2020-12-18  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 4       | 2        | 2020-12-07  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 4       | 5        | 2020-12-08  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 4       | 6        | 2020-12-10  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 4       | 7        | 2020-12-09  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 4       | 8        | 2020-12-08  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 4       | 9        | 2020-12-11  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 4       | 10       | 2020-12-10  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 4       | 12       | 2020-12-09  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 4       | 13       | 2020-12-10  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 4       | 15       | 2020-12-09  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 4       | 16       | 2020-12-10  | 2020-12-14 | 2020-12-20  |
| 2020-12-14    | 4       | 17       | 2020-12-14  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 4       | 18       | 2020-12-11  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 4       | 19       | 2020-12-11  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 4       | 20       | 2020-12-14  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 4       | 21       | 2020-12-14  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 4       | 22       | 2020-12-14  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 4       | 23       | 2020-12-14  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 4       | 24       | 2020-12-14  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 4       | 27       | 2020-12-15  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 4       | 28       | 2020-12-11  | 2020-12-17 | 2020-12-20  |
| 2020-12-14    | 4       | 31       | 2020-12-11  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 4       | 35       | 2020-12-16  | 2020-12-23 | 2020-12-20  |
| 2020-12-14    | 4       | 36       | 2020-12-16  | 2020-12-23 | 2020-12-20  |
| 2020-12-14    | 4       | 42       | 2020-12-17  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 4       | 45       | 2020-12-15  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 4       | 46       | 2020-12-18  | 2020-12-25 | 2020-12-20  |
| 2020-12-14    | 4       | 48       | 2020-12-16  | 2020-12-23 | 2020-12-20  |
| 2020-12-14    | 4       | 49       | 2020-12-16  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 4       | 50       | 2020-12-17  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 4       | 52       | 2020-12-17  | 2020-12-24 | 2020-12-20  |
| 2020-12-14    | 4       | 53       | 2020-12-17  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 4       | 54       | 2020-12-17  | 2020-12-23 | 2020-12-20  |
| 2020-12-14    | 4       | 56       | 2020-12-18  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 4       | 66       | 2020-12-17  | 2020-12-23 | 2020-12-20  |
| 2020-12-14    | 5       | 2        | 2020-12-14  | 2020-12-15 | 2020-12-20  |
| 2020-12-14    | 5       | 5        | 2020-12-14  | 2020-12-15 | 2020-12-20  |
| 2020-12-14    | 5       | 6        | 2020-12-18  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 5       | 8        | 2020-12-14  | 2020-12-15 | 2020-12-20  |
| 2020-12-14    | 5       | 9        | 2020-12-17  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 5       | 10       | 2020-12-18  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 5       | 12       | 2020-12-18  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 5       | 15       | 2020-12-17  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 5       | 18       | 2020-12-18  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 5       | 19       | 2020-12-17  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 5       | 23       | 2020-12-18  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 5       | 24       | 2020-12-18  | 2020-12-22 | 2020-12-20  |
| 2020-12-14    | 5       | 28       | 2020-12-17  | 2020-12-18 | 2020-12-20  |
| 2020-12-14    | 5       | 31       | 2020-12-18  | 2020-12-21 | 2020-12-20  |
| 2020-12-14    | 6       | 2        | 2020-12-15  | 2020-12-24 | 2020-12-20  |
| 2020-12-14    | 6       | 8        | 2020-12-15  | 2020-12-24 | 2020-12-20  |
| 2020-12-14    | 6       | 28       | 2020-12-18  | 2020-12-24 | 2020-12-20  |
| 2020-12-21    | 0       | 79       | 2020-12-21  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 0       | 80       | 2020-12-21  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 0       | 81       | 2020-12-21  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 0       | 82       | 2020-12-21  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 0       | 83       | 2020-12-22  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 0       | 84       | 2020-12-22  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 0       | 85       | 2020-12-22  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 0       | 86       | 2020-12-22  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 0       | 87       | 2020-12-23  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 0       | 88       | 2020-12-23  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 0       | 89       | 2020-12-23  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 0       | 90       | 2020-12-23  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 0       | 91       | 2020-12-23  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 0       | 92       | 2020-12-24  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 0       | 93       | 2020-12-24  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 0       | 94       | 2020-12-24  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 0       | 95       | 2020-12-24  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 0       | 96       | 2020-12-24  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 1       | 71       | 2020-12-16  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 1       | 72       | 2020-12-16  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 1       | 73       | 2020-12-16  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 1       | 74       | 2020-12-17  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 1       | 75       | 2020-12-17  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 1       | 76       | 2020-12-17  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 1       | 77       | 2020-12-18  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 1       | 78       | 2020-12-18  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 1       | 79       | 2020-12-21  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 1       | 80       | 2020-12-21  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 1       | 81       | 2020-12-21  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 1       | 82       | 2020-12-21  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 1       | 83       | 2020-12-22  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 1       | 84       | 2020-12-22  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 1       | 85       | 2020-12-22  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 1       | 86       | 2020-12-22  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 1       | 87       | 2020-12-23  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 1       | 90       | 2020-12-23  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 1       | 91       | 2020-12-23  | 2020-12-30 | 2020-12-27  |
| 2020-12-21    | 1       | 92       | 2020-12-24  | 2020-12-31 | 2020-12-27  |
| 2020-12-21    | 1       | 93       | 2020-12-24  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 1       | 94       | 2020-12-24  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 1       | 96       | 2020-12-24  | 2020-12-31 | 2020-12-27  |
| 2020-12-21    | 2       | 63       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 2       | 68       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 2       | 69       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 2       | 71       | 2020-12-21  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 2       | 72       | 2020-12-22  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 2       | 73       | 2020-12-21  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 2       | 74       | 2020-12-21  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 2       | 75       | 2020-12-23  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 2       | 76       | 2020-12-21  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 2       | 77       | 2020-12-25  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 2       | 79       | 2020-12-25  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 2       | 80       | 2020-12-25  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 2       | 81       | 2020-12-25  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 2       | 82       | 2020-12-25  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 2       | 83       | 2020-12-25  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 3       | 63       | 2020-12-21  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 3       | 64       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 3       | 65       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 3       | 67       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 3       | 68       | 2020-12-21  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 3       | 69       | 2020-12-21  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 3       | 71       | 2020-12-22  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 3       | 72       | 2020-12-25  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 3       | 73       | 2020-12-22  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 3       | 74       | 2020-12-24  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 3       | 75       | 2020-12-25  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 4       | 17       | 2020-12-14  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 4       | 20       | 2020-12-14  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 4       | 21       | 2020-12-14  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 4       | 22       | 2020-12-14  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 4       | 27       | 2020-12-15  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 4       | 35       | 2020-12-16  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 4       | 36       | 2020-12-16  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 4       | 42       | 2020-12-17  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 4       | 45       | 2020-12-15  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 4       | 46       | 2020-12-18  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 4       | 48       | 2020-12-16  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 4       | 49       | 2020-12-16  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 4       | 50       | 2020-12-17  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 4       | 52       | 2020-12-17  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 4       | 53       | 2020-12-17  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 4       | 54       | 2020-12-17  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 4       | 56       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 4       | 63       | 2020-12-22  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 4       | 64       | 2020-12-21  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 4       | 65       | 2020-12-21  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 4       | 66       | 2020-12-17  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 4       | 67       | 2020-12-21  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 4       | 68       | 2020-12-23  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 4       | 71       | 2020-12-23  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 4       | 73       | 2020-12-23  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 4       | 74       | 2020-12-25  | 2021-01-01 | 2020-12-27  |
| 2020-12-21    | 5       | 6        | 2020-12-18  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 5       | 9        | 2020-12-17  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 5       | 10       | 2020-12-18  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 5       | 12       | 2020-12-18  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 5       | 15       | 2020-12-17  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 5       | 17       | 2020-12-22  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 5       | 18       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 5       | 19       | 2020-12-17  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 5       | 20       | 2020-12-21  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 5       | 21       | 2020-12-21  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 5       | 22       | 2020-12-21  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 5       | 23       | 2020-12-18  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 5       | 24       | 2020-12-18  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 5       | 27       | 2020-12-21  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 5       | 31       | 2020-12-18  | 2020-12-21 | 2020-12-27  |
| 2020-12-21    | 5       | 35       | 2020-12-23  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 5       | 36       | 2020-12-23  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 5       | 42       | 2020-12-22  | 2020-12-23 | 2020-12-27  |
| 2020-12-21    | 5       | 45       | 2020-12-21  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 5       | 46       | 2020-12-25  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 5       | 48       | 2020-12-23  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 5       | 50       | 2020-12-21  | 2020-12-22 | 2020-12-27  |
| 2020-12-21    | 5       | 53       | 2020-12-22  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 5       | 54       | 2020-12-23  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 5       | 66       | 2020-12-23  | 2020-12-25 | 2020-12-27  |
| 2020-12-21    | 6       | 2        | 2020-12-15  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 6       | 6        | 2020-12-22  | 2020-12-31 | 2020-12-27  |
| 2020-12-21    | 6       | 8        | 2020-12-15  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 6       | 9        | 2020-12-21  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 6       | 10       | 2020-12-22  | 2020-12-30 | 2020-12-27  |
| 2020-12-21    | 6       | 12       | 2020-12-22  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 6       | 15       | 2020-12-21  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 6       | 17       | 2020-12-23  | 2020-12-31 | 2020-12-27  |
| 2020-12-21    | 6       | 18       | 2020-12-21  | 2020-12-30 | 2020-12-27  |
| 2020-12-21    | 6       | 19       | 2020-12-21  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 6       | 21       | 2020-12-24  | 2020-12-30 | 2020-12-27  |
| 2020-12-21    | 6       | 22       | 2020-12-24  | 2020-12-30 | 2020-12-27  |
| 2020-12-21    | 6       | 23       | 2020-12-22  | 2020-12-31 | 2020-12-27  |
| 2020-12-21    | 6       | 24       | 2020-12-22  | 2020-12-30 | 2020-12-27  |
| 2020-12-21    | 6       | 27       | 2020-12-22  | 2020-12-30 | 2020-12-27  |
| 2020-12-21    | 6       | 28       | 2020-12-18  | 2020-12-24 | 2020-12-27  |
| 2020-12-21    | 6       | 31       | 2020-12-21  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 6       | 36       | 2020-12-25  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 6       | 42       | 2020-12-23  | 2020-12-31 | 2020-12-27  |
| 2020-12-21    | 6       | 45       | 2020-12-22  | 2020-12-28 | 2020-12-27  |
| 2020-12-21    | 6       | 48       | 2020-12-25  | 2021-01-01 | 2020-12-27  |
| 2020-12-21    | 6       | 50       | 2020-12-22  | 2020-12-31 | 2020-12-27  |
| 2020-12-21    | 6       | 53       | 2020-12-25  | 2021-01-01 | 2020-12-27  |
| 2020-12-21    | 6       | 54       | 2020-12-24  | 2020-12-29 | 2020-12-27  |
| 2020-12-21    | 7       | 2        | 2020-12-24  | 2021-01-01 | 2020-12-27  |
| 2020-12-21    | 7       | 8        | 2020-12-24  | 2021-01-01 | 2020-12-27  |
| 2020-12-21    | 7       | 28       | 2020-12-24  | 2021-01-01 | 2020-12-27  |
| 2020-12-28    | 0       | 97       | 2020-12-28  | 2020-12-28 | 2021-01-03  |
| 2020-12-28    | 0       | 98       | 2020-12-28  | 2020-12-28 | 2021-01-03  |
| 2020-12-28    | 0       | 99       | 2020-12-28  | 2020-12-28 | 2021-01-03  |
| 2020-12-28    | 0       | 100      | 2020-12-28  | 2020-12-28 | 2021-01-03  |
| 2020-12-28    | 0       | 101      | 2020-12-28  | 2020-12-28 | 2021-01-03  |
| 2020-12-28    | 0       | 102      | 2020-12-29  | 2020-12-29 | 2021-01-03  |
| 2020-12-28    | 0       | 103      | 2020-12-29  | 2020-12-29 | 2021-01-03  |
| 2020-12-28    | 0       | 104      | 2020-12-29  | 2020-12-29 | 2021-01-03  |
| 2020-12-28    | 0       | 105      | 2020-12-29  | 2020-12-29 | 2021-01-03  |
| 2020-12-28    | 0       | 106      | 2020-12-29  | 2020-12-29 | 2021-01-03  |
| 2020-12-28    | 0       | 107      | 2020-12-29  | 2020-12-29 | 2021-01-03  |
| 2020-12-28    | 0       | 108      | 2020-12-29  | 2020-12-29 | 2021-01-03  |
| 2020-12-28    | 0       | 109      | 2020-12-30  | 2020-12-30 | 2021-01-03  |
| 2020-12-28    | 0       | 110      | 2020-12-30  | 2020-12-30 | 2021-01-03  |
| 2020-12-28    | 0       | 111      | 2020-12-30  | 2020-12-30 | 2021-01-03  |
| 2020-12-28    | 0       | 112      | 2020-12-30  | 2020-12-30 | 2021-01-03  |
| 2020-12-28    | 0       | 113      | 2020-12-30  | 2020-12-30 | 2021-01-03  |
| 2020-12-28    | 0       | 114      | 2020-12-30  | 2020-12-30 | 2021-01-03  |
| 2020-12-28    | 0       | 115      | 2020-12-30  | 2020-12-30 | 2021-01-03  |
| 2020-12-28    | 0       | 116      | 2020-12-30  | 2020-12-30 | 2021-01-03  |
| 2020-12-28    | 0       | 117      | 2020-12-31  | 2020-12-31 | 2021-01-03  |
| 2020-12-28    | 0       | 118      | 2020-12-31  | 2020-12-31 | 2021-01-03  |
| 2020-12-28    | 0       | 119      | 2020-12-31  | 2020-12-31 | 2021-01-03  |
| 2020-12-28    | 0       | 120      | 2020-12-31  | 2020-12-31 | 2021-01-03  |
| 2020-12-28    | 0       | 121      | 2020-12-31  | 2020-12-31 | 2021-01-03  |
| 2020-12-28    | 0       | 122      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 123      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 124      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 125      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 126      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 127      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 128      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 129      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 130      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 131      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
| 2020-12-28    | 0       | 132      | 2021-01-01  | 2021-01-01 | 2021-01-03  |
