leads_id,stage_id,funnel_id,first_date,stage_date,stage_time,start_date,stage,days_duration_stage,stage_drop,reason,last_stage_id,last_date,days_duration_pipeline,first_stage_flag,final_stage_flag,deal_won
806,101,3554,2021-07-06,2021-07-06,15:04:45,,leads_registered,,0,,106,2021-07-22,16,1,0,0
806,102,3660,2021-07-06,2021-07-12,11:10:56,2021-07-06,leads_qualification,6,0,,106,2021-07-22,16,0,0,0
806,103,3688,2021-07-06,2021-07-13,09:02:27,2021-07-12,initial_communication_success,1,0,,106,2021-07-22,16,0,0,0
806,104,3765,2021-07-06,2021-07-15,12:02:41,2021-07-13,approach_success,2,0,,106,2021-07-22,16,0,0,0
806,105,3828,2021-07-06,2021-07-19,17:28:19,2021-07-15,discussion_success,4,0,,106,2021-07-22,16,0,0,0
806,106,3879,2021-07-06,2021-07-22,16:05:45,2021-07-19,offer_sent,3,1,not answered,106,2021-07-22,16,0,0,0
823,101,3656,2021-07-12,2021-07-12,10:36:50,,leads_registered,,0,,101,2021-07-12,0,1,0,0
859,101,3944,2021-07-27,2021-07-27,15:38:03,,leads_registered,,0,,108,2021-09-01,36,1,0,0
859,102,4029,2021-07-27,2021-08-02,14:50:23,2021-07-27,leads_qualification,6,0,,108,2021-09-01,36,0,0,0
859,103,4052,2021-07-27,2021-08-03,11:32:56,2021-08-02,initial_communication_success,1,0,,108,2021-09-01,36,0,0,0
859,104,4109,2021-07-27,2021-08-06,13:03:37,2021-08-03,approach_success,3,0,,108,2021-09-01,36,0,0,0
859,105,4228,2021-07-27,2021-08-13,12:20:52,2021-08-06,discussion_success,7,0,,108,2021-09-01,36,0,0,0
859,106,4299,2021-07-27,2021-08-17,16:41:32,2021-08-13,offer_sent,4,0,,108,2021-09-01,36,0,0,0
859,107,4367,2021-07-27,2021-08-24,09:01:28,2021-08-17,quotation_recieved,7,0,,108,2021-09-01,36,0,0,0
859,108,4497,2021-07-27,2021-09-01,11:05:20,2021-08-24,deal_won,8,0,,108,2021-09-01,36,0,1,1
865,101,3966,2021-07-28,2021-07-28,14:40:37,,leads_registered,,0,,103,2021-08-04,7,1,0,0
865,102,4027,2021-07-28,2021-08-02,13:22:20,2021-07-28,leads_qualification,5,0,,103,2021-08-04,7,0,0,0
865,103,4074,2021-07-28,2021-08-04,10:51:13,2021-08-02,initial_communication_success,2,1,not answered,103,2021-08-04,7,0,0,0
869,101,4002,2021-07-30,2021-07-30,14:47:19,,leads_registered,,0,,108,2021-09-02,34,1,0,0
869,102,4048,2021-07-30,2021-08-03,10:18:12,2021-07-30,leads_qualification,4,0,,108,2021-09-02,34,0,0,0
869,103,4085,2021-07-30,2021-08-04,17:56:22,2021-08-03,initial_communication_success,1,0,,108,2021-09-02,34,0,0,0
869,104,4090,2021-07-30,2021-08-05,14:15:51,2021-08-04,approach_success,1,0,,108,2021-09-02,34,0,0,0
869,105,4208,2021-07-30,2021-08-12,09:06:49,2021-08-05,discussion_success,7,0,,108,2021-09-02,34,0,0,0
869,106,4272,2021-07-30,2021-08-16,17:53:03,2021-08-12,offer_sent,4,0,,108,2021-09-02,34,0,0,0
869,107,4370,2021-07-30,2021-08-24,10:36:14,2021-08-16,quotation_recieved,8,0,,108,2021-09-02,34,0,0,0
869,108,4529,2021-07-30,2021-09-02,16:22:39,2021-08-24,deal_won,9,0,,108,2021-09-02,34,0,1,1
880,101,4033,2021-08-02,2021-08-02,16:14:04,,leads_registered,,0,,108,2021-08-27,25,1,0,0
880,102,4086,2021-08-02,2021-08-05,09:34:43,2021-08-02,leads_qualification,3,0,,108,2021-08-27,25,0,0,0
880,103,4119,2021-08-02,2021-08-06,16:00:58,2021-08-05,initial_communication_success,1,0,,108,2021-08-27,25,0,0,0
880,104,4144,2021-08-02,2021-08-09,12:00:41,2021-08-06,approach_success,3,0,,108,2021-08-27,25,0,0,0
880,105,4257,2021-08-02,2021-08-16,11:26:18,2021-08-09,discussion_success,7,0,,108,2021-08-27,25,0,0,0
880,106,4306,2021-08-02,2021-08-18,16:42:53,2021-08-16,offer_sent,2,0,,108,2021-08-27,25,0,0,0
880,107,4371,2021-08-02,2021-08-24,11:27:03,2021-08-18,quotation_recieved,6,0,,108,2021-08-27,25,0,0,0
880,108,4412,2021-08-02,2021-08-27,10:11:25,2021-08-24,deal_won,3,0,,108,2021-08-27,25,0,1,1
907,101,4123,2021-08-06,2021-08-06,16:18:01,,leads_registered,,0,,108,2021-08-31,25,1,0,0
907,102,4131,2021-08-06,2021-08-09,09:32:04,2021-08-06,leads_qualification,3,0,,108,2021-08-31,25,0,0,0
907,103,4177,2021-08-06,2021-08-10,12:16:38,2021-08-09,initial_communication_success,1,0,,108,2021-08-31,25,0,0,0
907,104,4197,2021-08-06,2021-08-11,13:14:42,2021-08-10,approach_success,1,0,,108,2021-08-31,25,0,0,0
907,105,4274,2021-08-06,2021-08-17,09:01:20,2021-08-11,discussion_success,6,0,,108,2021-08-31,25,0,0,0
907,106,4337,2021-08-06,2021-08-20,15:30:51,2021-08-17,offer_sent,3,0,,108,2021-08-31,25,0,0,0
907,107,4400,2021-08-06,2021-08-26,10:39:56,2021-08-20,quotation_recieved,6,0,,108,2021-08-31,25,0,0,0
907,108,4489,2021-08-06,2021-08-31,16:51:09,2021-08-26,deal_won,5,0,,108,2021-08-31,25,0,1,1
915,101,4165,2021-08-10,2021-08-10,09:39:18,,leads_registered,,0,,102,2021-08-13,3,1,0,0
915,102,4251,2021-08-10,2021-08-13,17:35:39,2021-08-10,leads_qualification,3,1,not selected,102,2021-08-13,3,0,0,0
953,101,4401,2021-08-26,2021-08-26,11:18:09,,leads_registered,,0,,102,2021-08-31,5,1,0,0
953,102,4488,2021-08-26,2021-08-31,16:00:22,2021-08-26,leads_qualification,5,1,not selected,102,2021-08-31,5,0,0,0
956,101,4408,2021-08-26,2021-08-26,16:08:20,,leads_registered,,0,,103,2021-09-01,6,1,0,0
956,102,4452,2021-08-26,2021-08-30,14:01:16,2021-08-26,leads_qualification,4,0,,103,2021-09-01,6,0,0,0
956,103,4502,2021-08-26,2021-09-01,14:23:42,2021-08-30,initial_communication_success,2,1,not answered,103,2021-09-01,6,0,0,0
958,101,4418,2021-08-27,2021-08-27,11:58:01,,leads_registered,,0,,104,2021-09-07,11,1,0,0
958,102,4551,2021-08-27,2021-09-03,14:27:27,2021-08-27,leads_qualification,7,0,,104,2021-09-07,11,0,0,0
958,103,4624,2021-08-27,2021-09-06,17:49:35,2021-09-03,initial_communication_success,3,0,,104,2021-09-07,11,0,0,0
958,104,4638,2021-08-27,2021-09-07,11:40:58,2021-09-06,approach_success,1,1,not interested,104,2021-09-07,11,0,0,0
970,101,4456,2021-08-30,2021-08-30,14:54:18,,leads_registered,,0,,101,2021-08-30,0,1,0,0
983,101,4482,2021-08-31,2021-08-31,12:06:56,,leads_registered,,0,,101,2021-08-31,0,1,0,0
1044,101,4725,2021-09-10,2021-09-10,12:00:01,,leads_registered,,0,,105,2021-09-27,17,1,0,0
1044,102,4824,2021-09-10,2021-09-15,12:38:01,2021-09-10,leads_qualification,5,0,,105,2021-09-27,17,0,0,0
1044,103,4855,2021-09-10,2021-09-17,09:30:08,2021-09-15,initial_communication_success,2,0,,105,2021-09-27,17,0,0,0
1044,104,4890,2021-09-10,2021-09-20,10:52:17,2021-09-17,approach_success,3,0,,105,2021-09-27,17,0,0,0
1044,105,5013,2021-09-10,2021-09-27,14:52:00,2021-09-20,discussion_success,7,1,not answered,105,2021-09-27,17,0,0,0
1086,101,4996,2021-09-27,2021-09-27,09:15:29,,leads_registered,,0,,107,2021-10-20,23,1,0,0
1086,102,5128,2021-09-27,2021-10-01,17:27:12,2021-09-27,leads_qualification,4,0,,107,2021-10-20,23,0,0,0
1086,103,5140,2021-09-27,2021-10-04,09:24:59,2021-10-01,initial_communication_success,3,0,,107,2021-10-20,23,0,0,0
1086,104,5241,2021-09-27,2021-10-06,17:37:58,2021-10-04,approach_success,2,0,,107,2021-10-20,23,0,0,0
1086,105,5318,2021-09-27,2021-10-11,14:07:11,2021-10-06,discussion_success,5,0,,107,2021-10-20,23,0,0,0
1086,106,5370,2021-09-27,2021-10-13,09:25:51,2021-10-11,offer_sent,2,0,,107,2021-10-20,23,0,0,0
1086,107,5497,2021-09-27,2021-10-20,16:29:43,2021-10-13,quotation_recieved,7,1,not answered,107,2021-10-20,23,0,0,0
1132,101,5124,2021-10-01,2021-10-01,17:04:34,,leads_registered,,0,,108,2021-11-02,32,1,0,0
1132,102,5200,2021-10-01,2021-10-05,15:02:03,2021-10-01,leads_qualification,4,0,,108,2021-11-02,32,0,0,0
1132,103,5286,2021-10-01,2021-10-08,15:35:04,2021-10-05,initial_communication_success,3,0,,108,2021-11-02,32,0,0,0
1132,104,5308,2021-10-01,2021-10-11,12:43:14,2021-10-08,approach_success,3,0,,108,2021-11-02,32,0,0,0
1132,105,5451,2021-10-01,2021-10-18,14:34:47,2021-10-11,discussion_success,7,0,,108,2021-11-02,32,0,0,0
1132,106,5495,2021-10-01,2021-10-20,16:24:33,2021-10-18,offer_sent,2,0,,108,2021-11-02,32,0,0,0
1132,107,5574,2021-10-01,2021-10-26,15:26:33,2021-10-20,quotation_recieved,6,0,,108,2021-11-02,32,0,0,0
1132,108,5696,2021-10-01,2021-11-02,17:48:08,2021-10-26,deal_won,7,0,,108,2021-11-02,32,0,1,1
1156,101,5243,2021-10-07,2021-10-07,09:13:11,,leads_registered,,0,,101,2021-10-07,0,1,0,0
1167,101,5307,2021-10-11,2021-10-11,12:35:07,,leads_registered,,0,,108,2021-11-08,28,1,0,0
1167,102,5417,2021-10-11,2021-10-15,10:41:54,2021-10-11,leads_qualification,4,0,,108,2021-11-08,28,0,0,0
1167,103,5455,2021-10-11,2021-10-18,16:29:10,2021-10-15,initial_communication_success,3,0,,108,2021-11-08,28,0,0,0
1167,104,5466,2021-10-11,2021-10-19,12:05:47,2021-10-18,approach_success,1,0,,108,2021-11-08,28,0,0,0
1167,105,5557,2021-10-11,2021-10-25,16:23:07,2021-10-19,discussion_success,6,0,,108,2021-11-08,28,0,0,0
1167,106,5585,2021-10-11,2021-10-27,11:32:10,2021-10-25,offer_sent,2,0,,108,2021-11-08,28,0,0,0
1167,107,5731,2021-10-11,2021-11-04,15:19:25,2021-10-27,quotation_recieved,8,0,,108,2021-11-08,28,0,0,0
1167,108,5797,2021-10-11,2021-11-08,16:28:20,2021-11-04,deal_won,4,0,,108,2021-11-08,28,0,1,1
1180,101,5473,2021-10-19,2021-10-19,15:03:32,,leads_registered,,0,,101,2021-10-19,0,1,0,0
1207,101,5623,2021-10-29,2021-10-29,10:51:13,,leads_registered,,0,,101,2021-10-29,0,1,0,0
1222,101,5690,2021-11-02,2021-11-02,16:25:03,,leads_registered,,0,,108,2021-12-03,31,1,0,0
1222,102,5745,2021-11-02,2021-11-05,12:20:15,2021-11-02,leads_qualification,3,0,,108,2021-12-03,31,0,0,0
1222,103,5785,2021-11-02,2021-11-08,14:10:16,2021-11-05,initial_communication_success,3,0,,108,2021-12-03,31,0,0,0
1222,104,5830,2021-11-02,2021-11-09,14:19:22,2021-11-08,approach_success,1,0,,108,2021-12-03,31,0,0,0
1222,105,5944,2021-11-02,2021-11-16,13:58:38,2021-11-09,discussion_success,7,0,,108,2021-12-03,31,0,0,0
1222,106,5977,2021-11-02,2021-11-18,17:12:48,2021-11-16,offer_sent,2,0,,108,2021-12-03,31,0,0,0
1222,107,6073,2021-11-02,2021-11-26,14:26:51,2021-11-18,quotation_recieved,8,0,,108,2021-12-03,31,0,0,0
1222,108,6209,2021-11-02,2021-12-03,16:35:45,2021-11-26,deal_won,7,0,,108,2021-12-03,31,0,1,1
1239,101,5737,2021-11-04,2021-11-04,16:41:36,,leads_registered,,0,,106,2021-11-17,13,1,0,0
1239,102,5772,2021-11-04,2021-11-08,10:25:59,2021-11-04,leads_qualification,4,0,,106,2021-11-17,13,0,0,0
1239,103,5810,2021-11-04,2021-11-09,09:22:18,2021-11-08,initial_communication_success,1,0,,106,2021-11-17,13,0,0,0
1239,104,5846,2021-11-04,2021-11-10,12:56:03,2021-11-09,approach_success,1,0,,106,2021-11-17,13,0,0,0
1239,105,5898,2021-11-04,2021-11-15,09:36:24,2021-11-10,discussion_success,5,0,,106,2021-11-17,13,0,0,0
1239,106,5953,2021-11-04,2021-11-17,09:42:41,2021-11-15,offer_sent,2,1,price not fit,106,2021-11-17,13,0,0,0
1240,101,5738,2021-11-04,2021-11-04,17:13:24,,leads_registered,,0,,102,2021-11-09,5,1,0,0
1240,102,5816,2021-11-04,2021-11-09,10:14:43,2021-11-04,leads_qualification,5,1,not selected,102,2021-11-09,5,0,0,0
1245,101,5750,2021-11-05,2021-11-05,13:43:20,,leads_registered,,0,,104,2021-11-11,6,1,0,0
1245,102,5826,2021-11-05,2021-11-09,14:09:05,2021-11-05,leads_qualification,4,0,,104,2021-11-11,6,0,0,0
1245,103,5847,2021-11-05,2021-11-10,12:57:58,2021-11-09,initial_communication_success,1,0,,104,2021-11-11,6,0,0,0
1245,104,5860,2021-11-05,2021-11-11,10:47:56,2021-11-10,approach_success,1,1,not answered,104,2021-11-11,6,0,0,0
1257,101,5829,2021-11-09,2021-11-09,14:13:47,,leads_registered,,0,,103,2021-11-17,8,1,0,0
1257,102,5920,2021-11-09,2021-11-15,16:38:59,2021-11-09,leads_qualification,6,0,,103,2021-11-17,8,0,0,0
1257,103,5958,2021-11-09,2021-11-17,11:17:54,2021-11-15,initial_communication_success,2,1,not answered,103,2021-11-17,8,0,0,0
1272,101,5948,2021-11-16,2021-11-16,16:30:47,,leads_registered,,0,,103,2021-11-25,9,1,0,0
1272,102,6004,2021-11-16,2021-11-22,13:48:56,2021-11-16,leads_qualification,6,0,,103,2021-11-25,9,0,0,0
1272,103,6042,2021-11-16,2021-11-25,10:35:31,2021-11-22,initial_communication_success,3,1,not answered,103,2021-11-25,9,0,0,0
1282,101,5993,2021-11-19,2021-11-19,16:40:51,,leads_registered,,0,,106,2021-12-10,21,1,0,0
1282,102,6071,2021-11-19,2021-11-26,13:34:13,2021-11-19,leads_qualification,7,0,,106,2021-12-10,21,0,0,0
1282,103,6093,2021-11-19,2021-11-29,13:34:27,2021-11-26,initial_communication_success,3,0,,106,2021-12-10,21,0,0,0
1282,104,6124,2021-11-19,2021-11-30,13:47:08,2021-11-29,approach_success,1,0,,106,2021-12-10,21,0,0,0
1282,105,6236,2021-11-19,2021-12-06,10:30:37,2021-11-30,discussion_success,6,0,,106,2021-12-10,21,0,0,0
1282,106,6379,2021-11-19,2021-12-10,09:14:32,2021-12-06,offer_sent,4,1,not answered,106,2021-12-10,21,0,0,0
1293,101,6053,2021-11-25,2021-11-25,16:13:21,,leads_registered,,0,,108,2021-12-31,36,1,0,0
1293,102,6106,2021-11-25,2021-11-30,09:03:37,2021-11-25,leads_qualification,5,0,,108,2021-12-31,36,0,0,0
1293,103,6179,2021-11-25,2021-12-03,09:19:25,2021-11-30,initial_communication_success,3,0,,108,2021-12-31,36,0,0,0
1293,104,6257,2021-11-25,2021-12-06,13:33:12,2021-12-03,approach_success,3,0,,108,2021-12-31,36,0,0,0
1293,105,6444,2021-11-25,2021-12-13,11:20:10,2021-12-06,discussion_success,7,0,,108,2021-12-31,36,0,0,0
1293,106,6518,2021-11-25,2021-12-15,09:39:22,2021-12-13,offer_sent,2,0,,108,2021-12-31,36,0,0,0
1293,107,6727,2021-11-25,2021-12-23,09:04:05,2021-12-15,quotation_recieved,8,0,,108,2021-12-31,36,0,0,0
1293,108,6953,2021-11-25,2021-12-31,10:46:19,2021-12-23,deal_won,8,0,,108,2021-12-31,36,0,1,1
1300,101,6066,2021-11-26,2021-11-26,11:20:05,,leads_registered,,0,,101,2021-11-26,0,1,0,0
1307,101,6090,2021-11-29,2021-11-29,12:57:36,,leads_registered,,0,,108,2022-01-05,37,1,0,0
1307,102,6210,2021-11-29,2021-12-03,16:38:42,2021-11-29,leads_qualification,4,0,,108,2022-01-05,37,0,0,0
1307,103,6229,2021-11-29,2021-12-06,09:52:45,2021-12-03,initial_communication_success,3,0,,108,2022-01-05,37,0,0,0
1307,104,6344,2021-11-29,2021-12-08,17:29:04,2021-12-06,approach_success,2,0,,108,2022-01-05,37,0,0,0
1307,105,6560,2021-11-29,2021-12-16,15:14:28,2021-12-08,discussion_success,8,0,,108,2022-01-05,37,0,0,0
1307,106,6632,2021-11-29,2021-12-20,13:16:48,2021-12-16,offer_sent,4,0,,108,2022-01-05,37,0,0,0
1307,107,6877,2021-11-29,2021-12-28,17:02:52,2021-12-20,quotation_recieved,8,0,,108,2022-01-05,37,0,0,0
1307,108,7132,2021-11-29,2022-01-05,09:48:25,2021-12-28,deal_won,8,0,,108,2022-01-05,37,0,1,1
1349,101,6174,2021-12-02,2021-12-02,12:59:13,,leads_registered,,0,,101,2021-12-02,0,1,0,0
1362,101,6206,2021-12-03,2021-12-03,15:23:12,,leads_registered,,0,,105,2021-12-14,11,1,0,0
1362,102,6237,2021-12-03,2021-12-06,10:43:55,2021-12-03,leads_qualification,3,0,,105,2021-12-14,11,0,0,0
1362,103,6367,2021-12-03,2021-12-09,15:18:15,2021-12-06,initial_communication_success,3,0,,105,2021-12-14,11,0,0,0
1362,104,6423,2021-12-03,2021-12-10,16:41:48,2021-12-09,approach_success,1,0,,105,2021-12-14,11,0,0,0
1362,105,6484,2021-12-03,2021-12-14,09:31:13,2021-12-10,discussion_success,4,1,not interested,105,2021-12-14,11,0,0,0
1369,101,6246,2021-12-06,2021-12-06,11:33:40,,leads_registered,,0,,104,2021-12-17,11,1,0,0
1369,102,6447,2021-12-06,2021-12-13,13:02:40,2021-12-06,leads_qualification,7,0,,104,2021-12-17,11,0,0,0
1369,103,6555,2021-12-06,2021-12-16,14:00:24,2021-12-13,initial_communication_success,3,0,,104,2021-12-17,11,0,0,0
1369,104,6589,2021-12-06,2021-12-17,13:41:04,2021-12-16,approach_success,1,1,not answered,104,2021-12-17,11,0,0,0
1375,101,6276,2021-12-07,2021-12-07,09:26:35,,leads_registered,,0,,108,2021-12-31,24,1,0,0
1375,102,6420,2021-12-07,2021-12-10,16:08:31,2021-12-07,leads_qualification,3,0,,108,2021-12-31,24,0,0,0
1375,103,6464,2021-12-07,2021-12-13,16:17:12,2021-12-10,initial_communication_success,3,0,,108,2021-12-31,24,0,0,0
1375,104,6506,2021-12-07,2021-12-14,16:03:36,2021-12-13,approach_success,1,0,,108,2021-12-31,24,0,0,0
1375,105,6628,2021-12-07,2021-12-20,12:17:26,2021-12-14,discussion_success,6,0,,108,2021-12-31,24,0,0,0
1375,106,6723,2021-12-07,2021-12-22,16:57:45,2021-12-20,offer_sent,2,0,,108,2021-12-31,24,0,0,0
1375,107,6835,2021-12-07,2021-12-27,17:23:57,2021-12-22,quotation_recieved,5,0,,108,2021-12-31,24,0,0,0
1375,108,6979,2021-12-07,2021-12-31,15:25:01,2021-12-27,deal_won,4,0,,108,2021-12-31,24,0,1,1
1395,101,6337,2021-12-08,2021-12-08,16:05:35,,leads_registered,,0,,101,2021-12-08,0,1,0,0
1466,101,6732,2021-12-23,2021-12-23,10:17:54,,leads_registered,,0,,102,2021-12-27,4,1,0,0
1466,102,6808,2021-12-23,2021-12-27,12:07:00,2021-12-23,leads_qualification,4,1,not selected,102,2021-12-27,4,0,0,0
1476,101,6777,2021-12-24,2021-12-24,16:04:20,,leads_registered,,0,,105,2022-01-11,18,1,0,0
1476,102,6908,2021-12-24,2021-12-29,16:57:57,2021-12-24,leads_qualification,5,0,,105,2022-01-11,18,0,0,0
1476,103,6985,2021-12-24,2021-12-31,16:21:29,2021-12-29,initial_communication_success,2,0,,105,2022-01-11,18,0,0,0
1476,104,7051,2021-12-24,2022-01-03,15:47:25,2021-12-31,approach_success,3,0,,105,2022-01-11,18,0,0,0
1476,105,7329,2021-12-24,2022-01-11,13:29:43,2022-01-03,discussion_success,8,1,not interested,105,2022-01-11,18,0,0,0
1483,101,6805,2021-12-27,2021-12-27,11:38:48,,leads_registered,,0,,104,2022-01-05,9,1,0,0
1483,102,7029,2021-12-27,2022-01-03,12:09:44,2021-12-27,leads_qualification,7,0,,104,2022-01-05,9,0,0,0
1483,103,7119,2021-12-27,2022-01-04,17:52:04,2022-01-03,initial_communication_success,1,0,,104,2022-01-05,9,0,0,0
1483,104,7157,2021-12-27,2022-01-05,15:55:26,2022-01-04,approach_success,1,1,not interested,104,2022-01-05,9,0,0,0
1512,101,6905,2021-12-29,2021-12-29,16:48:50,,leads_registered,,0,,102,2022-01-04,6,1,0,0
1512,102,7108,2021-12-29,2022-01-04,16:04:10,2021-12-29,leads_qualification,6,1,not selected,102,2022-01-04,6,0,0,0
1525,101,6938,2021-12-30,2021-12-30,17:07:47,,leads_registered,,0,,101,2021-12-30,0,1,0,0
1528,101,6942,2021-12-31,2021-12-31,09:12:09,,leads_registered,,0,,107,2022-01-27,27,1,0,0
1528,102,7248,2021-12-31,2022-01-07,16:27:28,2021-12-31,leads_qualification,7,0,,107,2022-01-27,27,0,0,0
1528,103,7284,2021-12-31,2022-01-10,13:36:33,2022-01-07,initial_communication_success,3,0,,107,2022-01-27,27,0,0,0
1528,104,7330,2021-12-31,2022-01-11,13:32:18,2022-01-10,approach_success,1,0,,107,2022-01-27,27,0,0,0
1528,105,7493,2021-12-31,2022-01-18,13:57:35,2022-01-11,discussion_success,7,0,,107,2022-01-27,27,0,0,0
1528,106,7535,2021-12-31,2022-01-19,17:29:17,2022-01-18,offer_sent,1,0,,107,2022-01-27,27,0,0,0
1528,107,7671,2021-12-31,2022-01-27,14:33:56,2022-01-19,quotation_recieved,8,1,price not fit,107,2022-01-27,27,0,0,0
1552,101,7023,2022-01-03,2022-01-03,11:29:44,,leads_registered,,0,,103,2022-01-10,7,1,0,0
1552,102,7209,2022-01-03,2022-01-07,09:40:25,2022-01-03,leads_qualification,4,0,,103,2022-01-10,7,0,0,0
1552,103,7271,2022-01-03,2022-01-10,09:59:12,2022-01-07,initial_communication_success,3,1,not answered,103,2022-01-10,7,0,0,0
1567,101,7139,2022-01-05,2022-01-05,11:08:05,,leads_registered,,0,,106,2022-01-19,14,1,0,0
1567,102,7297,2022-01-05,2022-01-10,16:05:55,2022-01-05,leads_qualification,5,0,,106,2022-01-19,14,0,0,0
1567,103,7318,2022-01-05,2022-01-11,09:50:23,2022-01-10,initial_communication_success,1,0,,106,2022-01-19,14,0,0,0
1567,104,7381,2022-01-05,2022-01-12,16:16:54,2022-01-11,approach_success,1,0,,106,2022-01-19,14,0,0,0
1567,105,7489,2022-01-05,2022-01-18,13:06:54,2022-01-12,discussion_success,6,0,,106,2022-01-19,14,0,0,0
1567,106,7533,2022-01-05,2022-01-19,16:54:48,2022-01-18,offer_sent,1,1,price not fit,106,2022-01-19,14,0,0,0
1570,101,7145,2022-01-05,2022-01-05,13:37:47,,leads_registered,,0,,108,2022-02-01,27,1,0,0
1570,102,7316,2022-01-05,2022-01-11,09:35:58,2022-01-05,leads_qualification,6,0,,108,2022-02-01,27,0,0,0
1570,103,7392,2022-01-05,2022-01-13,12:24:38,2022-01-11,initial_communication_success,2,0,,108,2022-02-01,27,0,0,0
1570,104,7420,2022-01-05,2022-01-14,12:04:54,2022-01-13,approach_success,1,0,,108,2022-02-01,27,0,0,0
1570,105,7522,2022-01-05,2022-01-19,12:46:58,2022-01-14,discussion_success,5,0,,108,2022-02-01,27,0,0,0
1570,106,7578,2022-01-05,2022-01-21,16:30:45,2022-01-19,offer_sent,2,0,,108,2022-02-01,27,0,0,0
1570,107,7668,2022-01-05,2022-01-27,11:11:51,2022-01-21,quotation_recieved,6,0,,108,2022-02-01,27,0,0,0
1570,108,7765,2022-01-05,2022-02-01,13:23:44,2022-01-27,deal_won,5,0,,108,2022-02-01,27,0,1,1
1578,101,7181,2022-01-06,2022-01-06,10:47:45,,leads_registered,,0,,104,2022-01-12,6,1,0,0
1578,102,7311,2022-01-06,2022-01-10,17:29:45,2022-01-06,leads_qualification,4,0,,104,2022-01-12,6,0,0,0
1578,103,7345,2022-01-06,2022-01-11,16:43:53,2022-01-10,initial_communication_success,1,0,,104,2022-01-12,6,0,0,0
1578,104,7382,2022-01-06,2022-01-12,16:21:54,2022-01-11,approach_success,1,1,not answered,104,2022-01-12,6,0,0,0
1602,101,7337,2022-01-11,2022-01-11,15:07:56,,leads_registered,,0,,107,2022-02-04,24,1,0,0
1602,102,7471,2022-01-11,2022-01-17,17:02:07,2022-01-11,leads_qualification,6,0,,107,2022-02-04,24,0,0,0
1602,103,7485,2022-01-11,2022-01-18,11:25:15,2022-01-17,initial_communication_success,1,0,,107,2022-02-04,24,0,0,0
1602,104,7554,2022-01-11,2022-01-21,10:30:48,2022-01-18,approach_success,3,0,,107,2022-02-04,24,0,0,0
1602,105,7666,2022-01-11,2022-01-27,10:39:44,2022-01-21,discussion_success,6,0,,107,2022-02-04,24,0,0,0
1602,106,7717,2022-01-11,2022-01-31,09:17:26,2022-01-27,offer_sent,4,0,,107,2022-02-04,24,0,0,0
1602,107,7816,2022-01-11,2022-02-04,09:10:36,2022-01-31,quotation_recieved,4,1,price not fit,107,2022-02-04,24,0,0,0
1619,101,7523,2022-01-19,2022-01-19,12:50:19,,leads_registered,,0,,108,2022-02-23,35,1,0,0
1619,102,7606,2022-01-19,2022-01-24,16:16:22,2022-01-19,leads_qualification,5,0,,108,2022-02-23,35,0,0,0
1619,103,7670,2022-01-19,2022-01-27,14:12:44,2022-01-24,initial_communication_success,3,0,,108,2022-02-23,35,0,0,0
1619,104,7714,2022-01-19,2022-01-28,17:52:03,2022-01-27,approach_success,1,0,,108,2022-02-23,35,0,0,0
1619,105,7883,2022-01-19,2022-02-07,17:06:35,2022-01-28,discussion_success,10,0,,108,2022-02-23,35,0,0,0
1619,106,7908,2022-01-19,2022-02-08,16:28:08,2022-02-07,offer_sent,1,0,,108,2022-02-23,35,0,0,0
1619,107,8029,2022-01-19,2022-02-17,14:59:57,2022-02-08,quotation_recieved,9,0,,108,2022-02-23,35,0,0,0
1619,108,8110,2022-01-19,2022-02-23,17:18:15,2022-02-17,deal_won,6,0,,108,2022-02-23,35,0,1,1
1652,101,7692,2022-01-28,2022-01-28,12:17:21,,leads_registered,,0,,108,2022-02-28,31,1,0,0
1652,102,7815,2022-01-28,2022-02-04,09:05:32,2022-01-28,leads_qualification,7,0,,108,2022-02-28,31,0,0,0
1652,103,7877,2022-01-28,2022-02-07,16:24:16,2022-02-04,initial_communication_success,3,0,,108,2022-02-28,31,0,0,0
1652,104,7903,2022-01-28,2022-02-08,13:45:44,2022-02-07,approach_success,1,0,,108,2022-02-28,31,0,0,0
