leads_id,session_source,industry,leads_registered,number_of_employee,sessIon_source_code,industry_code
941,Refferal,Education,2021-08-23 15:07:01 UTC,475,5,1
2182,Refferal,Education,2022-05-24 17:45:16 UTC,475,5,1
1726,Refferal,Education,2022-02-24 09:38:05 UTC,225,5,1
2606,Organic Social,Education,2022-07-28 09:55:28 UTC,225,4,1
3001,Refferal,Education,2022-09-23 17:36:07 UTC,225,5,1
3327,Refferal,Education,2022-11-11 16:46:13 UTC,225,5,1
346,Organic Search,Education,2021-03-05 10:59:23 UTC,250,3,1
640,Direct,Education,2021-05-31 10:54:24 UTC,250,2,1
1369,Direct,Education,2021-12-06 11:33:40 UTC,250,2,1
30,CPC,F&B,2020-12-04 16:36:34 UTC,5,1,2
80,Organic Search,F&B,2020-12-21 10:30:38 UTC,5,3,2
87,CPC,F&B,2020-12-23 12:00:51 UTC,5,1,2
202,Organic Social,F&B,2021-01-25 09:10:36 UTC,5,4,2
282,Organic Search,F&B,2021-02-19 17:44:06 UTC,5,3,2
300,Organic Search,F&B,2021-02-26 09:34:14 UTC,5,3,2
400,Organic Social,F&B,2021-03-25 09:58:33 UTC,5,4,2
494,Organic Social,F&B,2021-04-15 16:05:42 UTC,5,4,2
561,CPC,F&B,2021-05-04 10:51:14 UTC,5,1,2
571,Organic Social,F&B,2021-05-04 17:05:12 UTC,5,4,2
643,Organic Social,F&B,2021-05-31 16:36:50 UTC,5,4,2
676,CPC,F&B,2021-06-04 12:17:13 UTC,5,1,2
701,CPC,F&B,2021-06-10 15:13:51 UTC,5,1,2
710,Organic Social,F&B,2021-06-15 13:00:00 UTC,5,4,2
728,CPC,F&B,2021-06-23 12:02:07 UTC,5,1,2
761,CPC,F&B,2021-06-29 13:00:38 UTC,5,1,2
876,CPC,F&B,2021-08-02 10:52:48 UTC,5,1,2
913,Organic Search,F&B,2021-08-09 13:15:01 UTC,5,3,2
942,Direct,F&B,2021-08-23 17:45:36 UTC,5,2,2
959,Direct,F&B,2021-08-27 12:12:35 UTC,5,2,2
974,CPC,F&B,2021-08-30 16:51:11 UTC,5,1,2
1053,CPC,F&B,2021-09-15 13:00:18 UTC,5,1,2
1124,Organic Search,F&B,2021-10-01 11:29:35 UTC,5,3,2
1127,Organic Social,F&B,2021-10-01 13:59:24 UTC,5,4,2
1172,Organic Social,F&B,2021-10-14 09:26:33 UTC,5,4,2
1186,Organic Social,F&B,2021-10-21 16:22:51 UTC,5,4,2
1213,CPC,F&B,2021-11-01 12:44:46 UTC,5,1,2
1225,CPC,F&B,2021-11-02 17:55:18 UTC,5,1,2
1264,CPC,F&B,2021-11-12 12:20:53 UTC,5,1,2
1267,CPC,F&B,2021-11-15 11:03:11 UTC,5,1,2
1303,Refferal,F&B,2021-11-26 16:43:16 UTC,5,5,2
1336,Organic Social,F&B,2021-12-01 12:34:03 UTC,5,4,2
1420,CPC,F&B,2021-12-14 14:48:55 UTC,5,1,2
1422,CPC,F&B,2021-12-14 17:07:34 UTC,5,1,2
1525,CPC,F&B,2021-12-30 17:07:47 UTC,5,1,2
1803,Organic Social,F&B,2022-03-04 12:20:49 UTC,5,4,2
1876,Direct,F&B,2022-03-18 17:00:38 UTC,5,2,2
1930,Organic Social,F&B,2022-03-25 11:14:03 UTC,5,4,2
2021,Direct,F&B,2022-04-06 12:32:55 UTC,5,2,2
2041,Organic Social,F&B,2022-04-15 12:10:02 UTC,5,4,2
2064,Organic Search,F&B,2022-04-25 15:06:19 UTC,5,3,2
2102,Organic Search,F&B,2022-05-02 10:22:29 UTC,5,3,2
2214,Refferal,F&B,2022-05-30 09:33:18 UTC,5,5,2
2304,Organic Social,F&B,2022-06-06 09:15:01 UTC,5,4,2
2311,CPC,F&B,2022-06-06 13:19:36 UTC,5,1,2
2316,Organic Social,F&B,2022-06-06 14:57:15 UTC,5,4,2
2357,CPC,F&B,2022-06-10 09:23:42 UTC,5,1,2
2427,Organic Social,F&B,2022-06-23 12:53:10 UTC,5,4,2
2843,Organic Social,F&B,2022-09-05 17:12:50 UTC,5,4,2
2954,Organic Social,F&B,2022-09-20 17:15:25 UTC,5,4,2
3014,CPC,F&B,2022-09-26 13:49:00 UTC,5,1,2
3029,Direct,F&B,2022-09-26 17:16:08 UTC,5,2,2
3135,Refferal,F&B,2022-10-05 10:51:02 UTC,5,5,2
3170,Organic Social,F&B,2022-10-11 13:59:05 UTC,5,4,2
3222,Organic Social,F&B,2022-10-26 10:56:46 UTC,5,4,2
3226,CPC,F&B,2022-10-26 13:57:42 UTC,5,1,2
3366,CPC,F&B,2022-11-25 13:37:30 UTC,5,1,2
19,Organic Social,F&B,2020-12-02 15:09:05 UTC,10,4,2
166,Organic Social,F&B,2021-01-07 11:17:59 UTC,10,4,2
298,CPC,F&B,2021-02-26 09:11:11 UTC,10,1,2
378,CPC,F&B,2021-03-15 14:24:23 UTC,10,1,2
418,CPC,F&B,2021-03-29 17:36:51 UTC,10,1,2
461,Direct,F&B,2021-04-06 09:42:54 UTC,10,2,2
471,Direct,F&B,2021-04-08 09:02:17 UTC,10,2,2
575,Direct,F&B,2021-05-05 14:31:14 UTC,10,2,2
590,CPC,F&B,2021-05-10 13:28:07 UTC,10,1,2
597,Organic Social,F&B,2021-05-12 14:32:52 UTC,10,4,2
633,Refferal,F&B,2021-05-28 17:37:23 UTC,10,5,2
721,Refferal,F&B,2021-06-21 17:21:38 UTC,10,5,2
759,CPC,F&B,2021-06-29 12:45:39 UTC,10,1,2
778,CPC,F&B,2021-07-02 10:49:24 UTC,10,1,2
811,Direct,F&B,2021-07-07 16:17:34 UTC,10,2,2
861,Direct,F&B,2021-07-28 10:10:25 UTC,10,2,2
894,CPC,F&B,2021-08-04 11:25:54 UTC,10,1,2
907,CPC,F&B,2021-08-06 16:18:01 UTC,10,1,2
1026,Direct,F&B,2021-09-06 16:48:01 UTC,10,2,2
1175,CPC,F&B,2021-10-14 11:30:17 UTC,10,1,2
1257,Refferal,F&B,2021-11-09 14:13:47 UTC,10,5,2
1270,CPC,F&B,2021-11-16 10:22:03 UTC,10,1,2
1314,Organic Social,F&B,2021-11-30 09:27:57 UTC,10,4,2
1553,Direct,F&B,2022-01-03 11:58:27 UTC,10,2,2
1581,Organic Search,F&B,2022-01-06 15:28:29 UTC,10,3,2
1660,CPC,F&B,2022-01-31 12:30:21 UTC,10,1,2
1788,Organic Social,F&B,2022-03-03 12:23:55 UTC,10,4,2
1831,Direct,F&B,2022-03-09 12:38:56 UTC,10,2,2
1889,Organic Social,F&B,2022-03-22 15:29:10 UTC,10,4,2
2138,Organic Social,F&B,2022-05-06 12:27:59 UTC,10,4,2
2172,Organic Search,F&B,2022-05-23 10:47:43 UTC,10,3,2
2284,CPC,F&B,2022-06-03 09:55:17 UTC,10,1,2
2421,Organic Social,F&B,2022-06-23 09:16:12 UTC,10,4,2
2449,Direct,F&B,2022-06-24 16:28:19 UTC,10,2,2
2529,CPC,F&B,2022-07-05 09:15:42 UTC,10,1,2
2674,Organic Social,F&B,2022-08-05 16:57:48 UTC,10,4,2
2688,CPC,F&B,2022-08-10 12:29:49 UTC,10,1,2
2694,CPC,F&B,2022-08-11 13:33:15 UTC,10,1,2
2905,CPC,F&B,2022-09-13 14:53:34 UTC,10,1,2
3005,CPC,F&B,2022-09-26 10:15:18 UTC,10,1,2
3191,Organic Social,F&B,2022-10-18 11:54:49 UTC,10,4,2
3313,CPC,F&B,2022-11-08 09:07:49 UTC,10,1,2
3354,CPC,F&B,2022-11-23 13:35:33 UTC,10,1,2
94,CPC,F&B,2020-12-24 11:56:10 UTC,15,1,2
240,CPC,F&B,2021-02-02 16:50:29 UTC,15,1,2
248,CPC,F&B,2021-02-04 09:08:19 UTC,15,1,2
276,CPC,F&B,2021-02-17 12:51:59 UTC,15,1,2
323,CPC,F&B,2021-03-02 16:07:29 UTC,15,1,2
342,CPC,F&B,2021-03-05 10:18:56 UTC,15,1,2
379,Organic Social,F&B,2021-03-16 10:33:37 UTC,15,4,2
493,Direct,F&B,2021-04-15 13:33:21 UTC,15,2,2
514,Organic Social,F&B,2021-04-27 11:21:57 UTC,15,4,2
602,CPC,F&B,2021-05-14 16:12:19 UTC,15,1,2
632,Organic Search,F&B,2021-05-28 16:37:30 UTC,15,3,2
668,CPC,F&B,2021-06-04 09:12:32 UTC,15,1,2
769,Organic Social,F&B,2021-07-01 13:29:15 UTC,15,4,2
896,CPC,F&B,2021-08-04 13:25:55 UTC,15,1,2
905,Organic Social,F&B,2021-08-06 11:31:42 UTC,15,4,2
988,CPC,F&B,2021-09-01 10:12:14 UTC,15,1,2
1017,CPC,F&B,2021-09-06 09:10:47 UTC,15,1,2
1655,CPC,F&B,2022-01-28 13:55:04 UTC,15,1,2
1745,CPC,F&B,2022-02-28 09:19:07 UTC,15,1,2
1812,CPC,F&B,2022-03-07 13:47:21 UTC,15,1,2
1819,CPC,F&B,2022-03-08 10:07:33 UTC,15,1,2
1963,Organic Social,F&B,2022-03-30 10:19:27 UTC,15,4,2
1985,Organic Social,F&B,2022-04-01 09:44:22 UTC,15,4,2
1998,Direct,F&B,2022-04-01 17:41:22 UTC,15,2,2
2087,CPC,F&B,2022-04-29 10:51:04 UTC,15,1,2
2106,Organic Search,F&B,2022-05-02 17:35:59 UTC,15,3,2
2108,Refferal,F&B,2022-05-02 17:57:56 UTC,15,5,2
2196,Organic Social,F&B,2022-05-26 13:03:46 UTC,15,4,2
2358,Organic Search,F&B,2022-06-10 09:41:38 UTC,15,3,2
2400,CPC,F&B,2022-06-20 14:17:21 UTC,15,1,2
2504,CPC,F&B,2022-07-01 12:18:10 UTC,15,1,2
2561,CPC,F&B,2022-07-14 16:56:25 UTC,15,1,2
2566,Organic Search,F&B,2022-07-18 14:50:01 UTC,15,3,2
2608,Organic Search,F&B,2022-07-28 13:54:08 UTC,15,3,2
2629,CPC,F&B,2022-08-01 13:01:57 UTC,15,1,2
2666,Direct,F&B,2022-08-04 16:48:47 UTC,15,2,2
2683,CPC,F&B,2022-08-09 09:00:09 UTC,15,1,2
2693,Organic Social,F&B,2022-08-11 10:55:00 UTC,15,4,2
2731,Organic Social,F&B,2022-08-26 11:02:37 UTC,15,4,2
2773,CPC,F&B,2022-08-31 12:02:04 UTC,15,1,2
2914,Direct,F&B,2022-09-14 13:27:00 UTC,15,2,2
3025,Organic Social,F&B,2022-09-26 16:31:53 UTC,15,4,2
3173,CPC,F&B,2022-10-12 12:00:08 UTC,15,1,2
3239,CPC,F&B,2022-10-27 16:01:16 UTC,15,1,2
3287,CPC,F&B,2022-11-02 10:50:01 UTC,15,1,2
3395,CPC,F&B,2022-12-02 17:28:52 UTC,15,1,2
270,Refferal,F&B,2021-02-12 09:30:30 UTC,275,5,2
302,Refferal,F&B,2021-02-26 10:17:21 UTC,275,5,2
1542,Organic Social,F&B,2021-12-31 16:53:27 UTC,275,4,2
2590,Refferal,F&B,2022-07-25 15:00:32 UTC,275,5,2
71,Organic Social,F&B,2020-12-16 09:48:00 UTC,20,4,2
130,Direct,F&B,2021-01-01 15:29:05 UTC,20,2,2
213,Organic Social,F&B,2021-01-26 10:28:53 UTC,20,4,2
228,CPC,F&B,2021-01-29 14:29:23 UTC,20,1,2
250,CPC,F&B,2021-02-04 12:45:15 UTC,20,1,2
268,CPC,F&B,2021-02-11 09:10:27 UTC,20,1,2
433,CPC,F&B,2021-04-01 11:13:41 UTC,20,1,2
454,Organic Social,F&B,2021-04-05 11:06:10 UTC,20,4,2
481,CPC,F&B,2021-04-09 09:22:47 UTC,20,1,2
488,CPC,F&B,2021-04-12 09:30:08 UTC,20,1,2
584,CPC,F&B,2021-05-07 11:54:20 UTC,20,1,2
667,CPC,F&B,2021-06-04 09:01:59 UTC,20,1,2
757,CPC,F&B,2021-06-29 10:32:22 UTC,20,1,2
835,CPC,F&B,2021-07-15 09:57:41 UTC,20,1,2
836,Refferal,F&B,2021-07-15 14:24:32 UTC,20,5,2
839,CPC,F&B,2021-07-20 16:12:15 UTC,20,1,2
1142,Direct,F&B,2021-10-05 09:44:19 UTC,20,2,2
1159,CPC,F&B,2021-10-07 14:25:12 UTC,20,1,2
1169,CPC,F&B,2021-10-12 16:20:53 UTC,20,1,2
1313,CPC,F&B,2021-11-30 09:02:43 UTC,20,1,2
1364,Organic Social,F&B,2021-12-03 17:46:01 UTC,20,4,2
1398,Organic Social,F&B,2021-12-09 09:25:52 UTC,20,4,2
1515,Direct,F&B,2021-12-29 17:27:30 UTC,20,2,2
1643,Organic Search,F&B,2022-01-26 17:12:15 UTC,20,3,2
1825,CPC,F&B,2022-03-08 16:26:38 UTC,20,1,2
1840,CPC,F&B,2022-03-10 10:48:55 UTC,20,1,2
1844,Direct,F&B,2022-03-10 16:51:09 UTC,20,2,2
1892,Organic Social,F&B,2022-03-23 09:20:33 UTC,20,4,2
1990,Direct,F&B,2022-04-01 13:24:41 UTC,20,2,2
1993,Direct,F&B,2022-04-01 14:53:02 UTC,20,2,2
2007,CPC,F&B,2022-04-04 17:45:55 UTC,20,1,2
2115,Organic Social,F&B,2022-05-04 09:36:54 UTC,20,4,2
2117,CPC,F&B,2022-05-04 09:51:34 UTC,20,1,2
2150,CPC,F&B,2022-05-10 16:10:37 UTC,20,1,2
2151,Organic Search,F&B,2022-05-11 10:44:23 UTC,20,3,2
2239,Direct,F&B,2022-05-31 10:55:09 UTC,20,2,2
2390,Organic Social,F&B,2022-06-17 09:30:04 UTC,20,4,2
2472,Organic Social,F&B,2022-06-28 14:52:11 UTC,20,4,2
2522,CPC,F&B,2022-07-04 14:32:35 UTC,20,1,2
2524,Direct,F&B,2022-07-04 16:20:54 UTC,20,2,2
2527,CPC,F&B,2022-07-04 17:48:17 UTC,20,1,2
2746,CPC,F&B,2022-08-29 13:20:12 UTC,20,1,2
2827,CPC,F&B,2022-09-02 17:23:22 UTC,20,1,2
2869,CPC,F&B,2022-09-07 14:40:30 UTC,20,1,2
3022,Refferal,F&B,2022-09-26 15:44:13 UTC,20,5,2
3052,Direct,F&B,2022-09-28 11:02:14 UTC,20,2,2
3110,Organic Social,F&B,2022-10-03 10:58:46 UTC,20,4,2
3139,Organic Social,F&B,2022-10-05 13:06:34 UTC,20,4,2
3365,CPC,F&B,2022-11-25 11:55:40 UTC,20,1,2
3379,Organic Social,F&B,2022-11-29 13:44:08 UTC,20,4,2
24,Organic Social,F&B,2020-12-04 11:01:40 UTC,25,4,2
36,CPC,F&B,2020-12-07 11:19:48 UTC,25,1,2
63,Organic Search,F&B,2020-12-11 13:47:41 UTC,25,3,2
238,Organic Social,F&B,2021-02-02 13:52:41 UTC,25,4,2
319,CPC,F&B,2021-03-02 09:29:01 UTC,25,1,2
328,Organic Social,F&B,2021-03-03 14:50:06 UTC,25,4,2
393,CPC,F&B,2021-03-23 09:19:08 UTC,25,1,2
496,CPC,F&B,2021-04-19 09:09:48 UTC,25,1,2
532,CPC,F&B,2021-04-29 13:18:17 UTC,25,1,2
533,CPC,F&B,2021-04-29 16:50:00 UTC,25,1,2
578,CPC,F&B,2021-05-06 12:14:32 UTC,25,1,2
617,CPC,F&B,2021-05-24 10:44:08 UTC,25,1,2
619,CPC,F&B,2021-05-24 11:44:34 UTC,25,1,2
634,CPC,F&B,2021-05-28 17:52:09 UTC,25,1,2
638,CPC,F&B,2021-05-31 10:20:01 UTC,25,1,2
642,CPC,F&B,2021-05-31 16:06:18 UTC,25,1,2
687,CPC,F&B,2021-06-07 15:24:10 UTC,25,1,2
708,CPC,F&B,2021-06-14 12:02:56 UTC,25,1,2
909,Direct,F&B,2021-08-06 17:01:08 UTC,25,2,2
1001,CPC,F&B,2021-09-02 14:11:03 UTC,25,1,2
1050,Organic Social,F&B,2021-09-13 17:48:54 UTC,25,4,2
1117,Organic Social,F&B,2021-09-30 13:51:03 UTC,25,4,2
1152,CPC,F&B,2021-10-06 14:43:19 UTC,25,1,2
1181,CPC,F&B,2021-10-20 12:46:32 UTC,25,1,2
1276,CPC,F&B,2021-11-17 15:45:11 UTC,25,1,2
1444,CPC,F&B,2021-12-20 13:00:07 UTC,25,1,2
1446,Organic Social,F&B,2021-12-21 09:42:48 UTC,25,4,2
1531,Organic Search,F&B,2021-12-31 10:33:18 UTC,25,3,2
1546,Organic Social,F&B,2022-01-03 09:41:12 UTC,25,4,2
1552,Organic Search,F&B,2022-01-03 11:29:44 UTC,25,3,2
1586,CPC,F&B,2022-01-06 17:42:43 UTC,25,1,2
1732,CPC,F&B,2022-02-24 14:37:30 UTC,25,1,2
1848,Organic Social,F&B,2022-03-11 12:18:32 UTC,25,4,2
2000,CPC,F&B,2022-04-01 17:53:25 UTC,25,1,2
2204,CPC,F&B,2022-05-27 10:33:30 UTC,25,1,2
2285,CPC,F&B,2022-06-03 10:11:32 UTC,25,1,2
2345,CPC,F&B,2022-06-08 15:59:35 UTC,25,1,2
2352,CPC,F&B,2022-06-09 10:39:24 UTC,25,1,2
2444,CPC,F&B,2022-06-24 13:19:10 UTC,25,1,2
2490,Organic Social,F&B,2022-06-29 16:36:18 UTC,25,4,2
2511,Organic Social,F&B,2022-07-01 14:59:06 UTC,25,4,2
2521,Organic Social,F&B,2022-07-04 14:22:06 UTC,25,4,2
2526,CPC,F&B,2022-07-04 17:35:11 UTC,25,1,2
2556,CPC,F&B,2022-07-12 17:21:59 UTC,25,1,2
2570,Organic Social,F&B,2022-07-19 13:27:50 UTC,25,4,2
2585,Organic Social,F&B,2022-07-22 17:10:52 UTC,25,4,2
2751,Organic Social,F&B,2022-08-30 09:17:31 UTC,25,4,2
2871,CPC,F&B,2022-09-07 16:20:07 UTC,25,1,2
2918,Refferal,F&B,2022-09-14 17:59:16 UTC,25,5,2
2929,CPC,F&B,2022-09-16 16:20:24 UTC,25,1,2
3031,Organic Search,F&B,2022-09-26 17:30:11 UTC,25,3,2
3063,CPC,F&B,2022-09-28 16:00:25 UTC,25,1,2
3085,Organic Search,F&B,2022-09-30 09:53:47 UTC,25,3,2
3171,Organic Search,F&B,2022-10-12 09:43:17 UTC,25,3,2
3256,CPC,F&B,2022-10-31 09:16:32 UTC,25,1,2
3298,Direct,F&B,2022-11-03 12:35:29 UTC,25,2,2
3383,CPC,F&B,2022-11-30 09:38:08 UTC,25,1,2
103,CPC,F&B,2020-12-29 13:54:39 UTC,30,1,2
141,Organic Social,F&B,2021-01-04 15:23:00 UTC,30,4,2
262,CPC,F&B,2021-02-08 14:25:53 UTC,30,1,2
309,CPC,F&B,2021-03-01 09:58:00 UTC,30,1,2
352,CPC,F&B,2021-03-08 11:10:15 UTC,30,1,2
385,CPC,F&B,2021-03-19 10:45:52 UTC,30,1,2
388,Organic Social,F&B,2021-03-19 14:06:34 UTC,30,4,2
477,CPC,F&B,2021-04-08 15:33:44 UTC,30,1,2
498,CPC,F&B,2021-04-19 10:39:00 UTC,30,1,2
647,Organic Search,F&B,2021-06-01 10:09:27 UTC,30,3,2
700,CPC,F&B,2021-06-09 17:51:47 UTC,30,1,2
828,CPC,F&B,2021-07-13 10:45:03 UTC,30,1,2
865,CPC,F&B,2021-07-28 14:40:37 UTC,30,1,2
936,Organic Social,F&B,2021-08-20 11:55:48 UTC,30,4,2
950,CPC,F&B,2021-08-25 14:03:03 UTC,30,1,2
978,CPC,F&B,2021-08-31 09:39:51 UTC,30,1,2
997,Organic Search,F&B,2021-09-02 09:05:57 UTC,30,3,2
998,Organic Search,F&B,2021-09-02 09:08:50 UTC,30,3,2
1049,CPC,F&B,2021-09-13 16:17:55 UTC,30,1,2
1100,CPC,F&B,2021-09-28 16:40:09 UTC,30,1,2
1439,CPC,F&B,2021-12-17 14:10:55 UTC,30,1,2
1561,CPC,F&B,2022-01-04 12:15:40 UTC,30,1,2
1567,Refferal,F&B,2022-01-05 11:08:05 UTC,30,5,2
1578,Organic Social,F&B,2022-01-06 10:47:45 UTC,30,4,2
1670,Organic Social,F&B,2022-02-02 13:12:22 UTC,30,4,2
1702,CPC,F&B,2022-02-16 16:43:41 UTC,30,1,2
1753,Direct,F&B,2022-02-28 13:30:27 UTC,30,2,2
1879,CPC,F&B,2022-03-21 11:07:02 UTC,30,1,2
2059,CPC,F&B,2022-04-25 09:04:42 UTC,30,1,2
2164,Organic Search,F&B,2022-05-18 14:35:56 UTC,30,3,2
2254,CPC,F&B,2022-06-01 10:08:54 UTC,30,1,2
2324,CPC,F&B,2022-06-07 09:02:13 UTC,30,1,2
2353,CPC,F&B,2022-06-09 11:50:51 UTC,30,1,2
2371,Organic Social,F&B,2022-06-14 16:33:24 UTC,30,4,2
2406,Direct,F&B,2022-06-21 14:24:04 UTC,30,2,2
2424,Organic Social,F&B,2022-06-23 10:58:22 UTC,30,4,2
2552,Organic Search,F&B,2022-07-11 14:33:55 UTC,30,3,2
2639,Organic Social,F&B,2022-08-02 14:38:32 UTC,30,4,2
2812,CPC,F&B,2022-09-02 10:47:57 UTC,30,1,2
2815,Direct,F&B,2022-09-02 12:11:07 UTC,30,2,2
2840,CPC,F&B,2022-09-05 15:07:16 UTC,30,1,2
2883,CPC,F&B,2022-09-09 09:09:03 UTC,30,1,2
2941,Refferal,F&B,2022-09-19 16:18:29 UTC,30,5,2
3080,CPC,F&B,2022-09-29 16:33:16 UTC,30,1,2
3165,Organic Search,F&B,2022-10-10 12:16:40 UTC,30,3,2
3179,Organic Social,F&B,2022-10-13 10:09:05 UTC,30,4,2
3182,Organic Social,F&B,2022-10-14 10:13:25 UTC,30,4,2
3270,CPC,F&B,2022-10-31 15:19:46 UTC,30,1,2
3299,Organic Social,F&B,2022-11-03 14:15:22 UTC,30,4,2
3331,Organic Search,F&B,2022-11-16 12:02:55 UTC,30,3,2
96,CPC,F&B,2020-12-24 17:21:10 UTC,35,1,2
114,Organic Social,F&B,2020-12-30 14:55:11 UTC,35,4,2
153,Direct,F&B,2021-01-05 17:46:56 UTC,35,2,2
154,Organic Social,F&B,2021-01-06 09:02:54 UTC,35,4,2
181,CPC,F&B,2021-01-12 11:07:32 UTC,35,1,2
195,CPC,F&B,2021-01-19 17:42:05 UTC,35,1,2
241,CPC,F&B,2021-02-02 17:36:19 UTC,35,1,2
377,CPC,F&B,2021-03-12 17:47:17 UTC,35,1,2
443,CPC,F&B,2021-04-02 09:17:28 UTC,35,1,2
580,Direct,F&B,2021-05-06 15:36:28 UTC,35,2,2
583,Direct,F&B,2021-05-07 10:57:43 UTC,35,2,2
641,CPC,F&B,2021-05-31 15:26:09 UTC,35,1,2
729,CPC,F&B,2021-06-23 13:11:03 UTC,35,1,2
775,CPC,F&B,2021-07-01 17:19:06 UTC,35,1,2
870,Organic Social,F&B,2021-07-30 15:01:54 UTC,35,4,2
891,Organic Social,F&B,2021-08-03 17:31:38 UTC,35,4,2
908,Organic Social,F&B,2021-08-06 16:53:22 UTC,35,4,2
912,Organic Search,F&B,2021-08-09 11:35:50 UTC,35,3,2
930,CPC,F&B,2021-08-17 16:11:10 UTC,35,1,2
984,Organic Social,F&B,2021-08-31 12:56:13 UTC,35,4,2
1007,Organic Social,F&B,2021-09-03 11:39:24 UTC,35,4,2
1016,CPC,F&B,2021-09-06 09:02:19 UTC,35,1,2
1032,CPC,F&B,2021-09-08 10:55:16 UTC,35,1,2
1070,Organic Social,F&B,2021-09-22 10:38:11 UTC,35,4,2
1093,Direct,F&B,2021-09-28 11:09:50 UTC,35,2,2
1255,CPC,F&B,2021-11-09 10:27:40 UTC,35,1,2
1328,CPC,F&B,2021-11-30 17:48:31 UTC,35,1,2
1330,CPC,F&B,2021-12-01 09:26:27 UTC,35,1,2
1419,Refferal,F&B,2021-12-14 10:42:20 UTC,35,5,2
1663,CPC,F&B,2022-01-31 16:10:24 UTC,35,1,2
1669,CPC,F&B,2022-02-02 12:56:29 UTC,35,1,2
1684,CPC,F&B,2022-02-07 14:30:29 UTC,35,1,2
1708,Organic Social,F&B,2022-02-18 15:10:43 UTC,35,4,2
1849,CPC,F&B,2022-03-11 13:12:31 UTC,35,1,2
1912,Organic Social,F&B,2022-03-24 10:30:33 UTC,35,4,2
1976,CPC,F&B,2022-03-31 12:07:49 UTC,35,1,2
2123,CPC,F&B,2022-05-04 14:43:58 UTC,35,1,2
2134,Organic Social,F&B,2022-05-05 17:04:36 UTC,35,4,2
2141,Organic Social,F&B,2022-05-09 09:42:18 UTC,35,4,2
2145,CPC,F&B,2022-05-09 15:24:59 UTC,35,1,2
2256,Organic Social,F&B,2022-06-01 10:33:17 UTC,35,4,2
2335,CPC,F&B,2022-06-08 09:31:20 UTC,35,1,2
2403,Organic Search,F&B,2022-06-20 16:55:03 UTC,35,3,2
2487,CPC,F&B,2022-06-29 14:14:59 UTC,35,1,2
2641,Organic Search,F&B,2022-08-02 15:10:11 UTC,35,3,2
2699,Organic Social,F&B,2022-08-12 10:35:08 UTC,35,4,2
2853,Organic Search,F&B,2022-09-06 11:24:03 UTC,35,3,2
2876,CPC,F&B,2022-09-08 11:15:26 UTC,35,1,2
3118,CPC,F&B,2022-10-04 09:11:14 UTC,35,1,2
3122,Direct,F&B,2022-10-04 14:22:18 UTC,35,2,2
3228,CPC,F&B,2022-10-26 15:15:05 UTC,35,1,2
3246,CPC,F&B,2022-10-28 15:42:30 UTC,35,1,2
3267,Organic Social,F&B,2022-10-31 12:54:13 UTC,35,4,2
3342,Organic Search,F&B,2022-11-21 13:48:16 UTC,35,3,2
39,Organic Search,F&B,2020-12-07 16:32:06 UTC,40,3,2
123,Organic Social,F&B,2021-01-01 10:31:07 UTC,40,4,2
216,CPC,F&B,2021-01-28 12:22:16 UTC,40,1,2
233,CPC,F&B,2021-02-01 16:03:20 UTC,40,1,2
255,CPC,F&B,2021-02-05 10:27:52 UTC,40,1,2
295,CPC,F&B,2021-02-25 10:16:30 UTC,40,1,2
307,Organic Social,F&B,2021-02-26 16:11:33 UTC,40,4,2
394,CPC,F&B,2021-03-23 12:20:11 UTC,40,1,2
449,CPC,F&B,2021-04-02 14:07:06 UTC,40,1,2
503,Organic Search,F&B,2021-04-21 16:21:34 UTC,40,3,2
522,CPC,F&B,2021-04-28 12:54:01 UTC,40,1,2
534,CPC,F&B,2021-04-30 09:08:20 UTC,40,1,2
703,CPC,F&B,2021-06-11 11:31:37 UTC,40,1,2
785,Organic Social,F&B,2021-07-02 16:55:08 UTC,40,4,2
803,CPC,F&B,2021-07-06 10:52:09 UTC,40,1,2
851,Organic Social,F&B,2021-07-26 11:30:42 UTC,40,4,2
883,Organic Social,F&B,2021-08-03 10:12:58 UTC,40,4,2
935,CPC,F&B,2021-08-20 10:02:11 UTC,40,1,2
956,CPC,F&B,2021-08-26 16:08:20 UTC,40,1,2
1133,Organic Social,F&B,2021-10-01 17:14:58 UTC,40,4,2
1283,Refferal,F&B,2021-11-22 11:29:41 UTC,40,5,2
1294,Direct,F&B,2021-11-25 16:20:55 UTC,40,2,2
1482,Organic Search,F&B,2021-12-27 11:35:17 UTC,40,3,2
1560,CPC,F&B,2022-01-04 10:57:40 UTC,40,1,2
1828,Organic Search,F&B,2022-03-09 10:47:26 UTC,40,3,2
1830,Direct,F&B,2022-03-09 12:04:24 UTC,40,2,2
1858,CPC,F&B,2022-03-15 10:28:51 UTC,40,1,2
1960,CPC,F&B,2022-03-30 09:04:48 UTC,40,1,2
2060,CPC,F&B,2022-04-25 09:51:53 UTC,40,1,2
2147,CPC,F&B,2022-05-09 17:47:34 UTC,40,1,2
2154,CPC,F&B,2022-05-12 12:37:52 UTC,40,1,2
2192,CPC,F&B,2022-05-25 12:40:29 UTC,40,1,2
2341,Refferal,F&B,2022-06-08 11:31:28 UTC,40,5,2
2507,Organic Social,F&B,2022-07-01 13:05:28 UTC,40,4,2
2537,Organic Social,F&B,2022-07-06 14:31:27 UTC,40,4,2
2545,Organic Social,F&B,2022-07-07 17:50:08 UTC,40,4,2
