leads_id,last_stage_id,last_stage,last_step,starting_ts,ending_ts,status,reason,cycle_duration
281,108,deal_won,7,"2021-02-19 12:43:51","2021-03-22 14:31:06",won,"",31.07
282,104,approach_success,3,"2021-02-19 17:44:06","2021-03-02 10:55:50",lost,"not interested",10.72
283,104,approach_success,3,"2021-02-22 09:24:43","2021-03-02 15:28:00",lost,"already use other products",8.25
284,101,leads_registered,0,"2021-02-22 12:51:34","2021-02-22 12:51:34",open,"",0.0
285,104,approach_success,3,"2021-02-22 16:00:20","2021-03-02 11:29:00",lost,"not interested",7.81
286,108,deal_won,7,"2021-02-22 16:51:18","2021-04-02 13:06:31",won,"",38.84
287,104,approach_success,3,"2021-02-23 09:23:03","2021-03-08 14:48:02",lost,"not interested",13.23
288,108,deal_won,7,"2021-02-23 09:54:39","2021-03-25 16:55:25",won,"",30.29
289,108,deal_won,7,"2021-02-23 10:02:45","2021-03-23 16:46:33",won,"",28.28
290,103,initial_communication_success,2,"2021-02-23 14:27:36","2021-03-01 16:13:28",lost,"not answered",6.07
291,103,initial_communication_success,2,"2021-02-23 16:37:29","2021-03-01 10:07:16",lost,"not answered",5.73
292,106,offer_sent,5,"2021-02-23 17:55:09","2021-03-15 17:27:53",lost,"not answered",19.98
293,101,leads_registered,0,"2021-02-24 17:53:42","2021-02-24 17:53:42",open,"",0.0
294,103,initial_communication_success,2,"2021-02-25 10:00:48","2021-03-05 10:51:47",lost,"not interested",8.04
295,108,deal_won,7,"2021-02-25 10:16:30","2021-03-24 11:58:28",won,"",27.07
296,104,approach_success,3,"2021-02-25 14:22:50","2021-03-08 13:01:33",lost,"not interested",10.94
297,108,deal_won,7,"2021-02-25 15:01:21","2021-04-05 13:15:38",won,"",38.93
298,104,approach_success,3,"2021-02-26 09:11:11","2021-03-11 13:07:56",lost,"not interested",13.16
299,105,discussion_success,4,"2021-02-26 09:17:05","2021-03-12 17:58:33",lost,"price not fit",14.36
300,101,leads_registered,0,"2021-02-26 09:34:14","2021-02-26 09:34:14",open,"",0.0
301,108,deal_won,7,"2021-02-26 09:58:07","2021-03-26 10:15:48",won,"",28.01
302,104,approach_success,3,"2021-02-26 10:17:21","2021-03-08 13:24:30",lost,"not answered",10.13
303,102,leads_qualification,1,"2021-02-26 10:45:45","2021-03-05 12:06:12",lost,"not selected",7.06
304,106,offer_sent,5,"2021-02-26 10:53:02","2021-03-17 14:05:08",lost,"not answered",19.13
305,103,initial_communication_success,2,"2021-02-26 12:50:37","2021-03-08 12:44:11",lost,"not answered",10.0
306,103,initial_communication_success,2,"2021-02-26 16:10:52","2021-03-02 16:54:27",lost,"not answered",4.03
307,103,initial_communication_success,2,"2021-02-26 16:11:33","2021-03-08 17:14:43",lost,"not answered",10.04
308,108,deal_won,7,"2021-02-26 16:25:28","2021-03-24 16:51:02",won,"",26.02
309,104,approach_success,3,"2021-03-01 09:58:00","2021-03-10 09:48:17",lost,"not answered",8.99
310,106,offer_sent,5,"2021-03-01 11:15:07","2021-03-19 17:06:13",lost,"not answered",18.24
311,105,discussion_success,4,"2021-03-01 14:31:25","2021-03-19 10:47:49",lost,"not answered",17.84
312,105,discussion_success,4,"2021-03-01 15:05:15","2021-03-15 14:41:08",lost,"not interested",13.98
313,105,discussion_success,4,"2021-03-01 15:10:30","2021-03-15 17:12:48",lost,"not answered",14.08
314,108,deal_won,7,"2021-03-01 15:34:36","2021-03-29 15:15:22",won,"",27.99
315,104,approach_success,3,"2021-03-01 16:12:25","2021-03-09 10:58:06",lost,"not answered",7.78
316,105,discussion_success,4,"2021-03-01 17:00:45","2021-03-18 17:33:25",lost,"not interested",17.02
317,107,quotation_recieved,6,"2021-03-01 17:48:47","2021-03-30 09:50:23",lost,"not answered",28.67
318,108,deal_won,7,"2021-03-02 09:21:16","2021-04-06 14:46:37",won,"",35.23
319,106,offer_sent,5,"2021-03-02 09:29:01","2021-03-19 15:41:21",lost,"not answered",17.26
320,106,offer_sent,5,"2021-03-02 09:44:47","2021-03-24 14:59:11",lost,"price not fit",22.22
321,101,leads_registered,0,"2021-03-02 13:18:53","2021-03-02 13:18:53",open,"",0.0
322,102,leads_qualification,1,"2021-03-02 13:29:50","2021-03-05 09:31:53",lost,"not selected",2.83
323,108,deal_won,7,"2021-03-02 16:07:29","2021-03-31 13:34:58",won,"",28.89
324,105,discussion_success,4,"2021-03-02 17:29:29","2021-03-17 17:24:42",lost,"not answered",15.0
325,103,initial_communication_success,2,"2021-03-03 09:23:05","2021-03-10 09:54:13",lost,"not interested",7.02
326,107,quotation_recieved,6,"2021-03-03 09:34:13","2021-04-01 10:48:08",lost,"price not fit",29.05
327,102,leads_qualification,1,"2021-03-03 13:41:14","2021-03-08 10:33:07",lost,"not selected",4.87
328,106,offer_sent,5,"2021-03-03 14:50:06","2021-03-17 17:30:06",lost,"not answered",14.11
329,108,deal_won,7,"2021-03-03 16:06:55","2021-04-02 17:24:05",won,"",30.05
330,103,initial_communication_success,2,"2021-03-03 16:32:57","2021-03-11 10:53:03",lost,"not answered",7.76
331,101,leads_registered,0,"2021-03-03 17:20:36","2021-03-03 17:20:36",open,"",0.0
332,102,leads_qualification,1,"2021-03-03 17:37:18","2021-03-08 11:23:53",lost,"not selected",4.74
333,108,deal_won,7,"2021-03-04 09:42:48","2021-04-05 17:40:30",won,"",32.33
334,105,discussion_success,4,"2021-03-04 10:39:55","2021-03-19 14:18:32",lost,"not interested",15.15
335,107,quotation_recieved,6,"2021-03-04 10:48:53","2021-03-23 10:38:14",lost,"price not fit",18.99
336,106,offer_sent,5,"2021-03-04 11:22:19","2021-03-23 09:02:11",lost,"not interested",18.9
337,108,deal_won,7,"2021-03-04 14:39:00","2021-04-01 13:34:36",won,"",27.96
338,108,deal_won,7,"2021-03-04 14:57:01","2021-04-02 15:14:03",won,"",29.01
339,108,deal_won,7,"2021-03-04 17:50:31","2021-04-01 11:27:43",won,"",27.73
340,108,deal_won,7,"2021-03-05 09:18:25","2021-04-07 09:22:51",won,"",33.0
341,102,leads_qualification,1,"2021-03-05 09:27:29","2021-03-09 10:46:46",lost,"not selected",4.06
342,105,discussion_success,4,"2021-03-05 10:18:56","2021-03-19 13:06:46",lost,"price not fit",14.12
343,102,leads_qualification,1,"2021-03-05 10:27:32","2021-03-12 17:32:21",lost,"not selected",7.3
344,105,discussion_success,4,"2021-03-05 10:29:16","2021-03-18 16:30:54",lost,"price not fit",13.25
345,108,deal_won,7,"2021-03-05 10:59:16","2021-04-07 16:31:09",won,"",33.23
346,107,quotation_recieved,6,"2021-03-05 10:59:23","2021-04-02 16:10:48",lost,"not answered",28.22
347,103,initial_communication_success,2,"2021-03-05 12:30:54","2021-03-09 17:58:05",lost,"not answered",4.23
348,103,initial_communication_success,2,"2021-03-05 17:23:53","2021-03-15 09:05:04",lost,"not answered",9.65
349,101,leads_registered,0,"2021-03-08 09:11:34","2021-03-08 09:11:34",open,"",0.0
350,108,deal_won,7,"2021-03-08 10:39:52","2021-04-02 17:18:27",won,"",25.28
351,108,deal_won,7,"2021-03-08 10:59:34","2021-04-08 14:54:56",won,"",31.16
352,101,leads_registered,0,"2021-03-08 11:10:15","2021-03-08 11:10:15",open,"",0.0
353,105,discussion_success,4,"2021-03-08 13:01:51","2021-03-24 10:36:39",lost,"price not fit",15.9
354,104,approach_success,3,"2021-03-08 13:50:06","2021-03-17 10:27:28",lost,"not answered",8.86
355,108,deal_won,7,"2021-03-08 15:33:28","2021-04-06 09:38:16",won,"",28.75
356,102,leads_qualification,1,"2021-03-08 16:05:59","2021-03-15 11:30:55",lost,"not selected",6.81
357,107,quotation_recieved,6,"2021-03-08 16:45:07","2021-03-26 10:44:40",lost,"not answered",17.75
358,106,offer_sent,5,"2021-03-08 17:17:20","2021-03-24 12:06:33",lost,"price not fit",15.78
359,108,deal_won,7,"2021-03-08 17:44:31","2021-04-06 11:23:35",won,"",28.74
360,108,deal_won,7,"2021-03-09 12:27:35","2021-04-01 13:54:48",won,"",23.06
361,108,deal_won,7,"2021-03-09 13:27:53","2021-04-08 10:36:52",won,"",29.88
362,103,initial_communication_success,2,"2021-03-09 17:01:18","2021-03-15 10:49:48",lost,"not answered",5.74
363,104,approach_success,3,"2021-03-09 17:34:53","2021-03-16 17:54:47",lost,"already use other products",7.01
364,101,leads_registered,0,"2021-03-09 17:40:38","2021-03-09 17:40:38",open,"",0.0
365,101,leads_registered,0,"2021-03-09 17:46:56","2021-03-09 17:46:56",open,"",0.0
366,101,leads_registered,0,"2021-03-10 09:40:29","2021-03-10 09:40:29",open,"",0.0
367,101,leads_registered,0,"2021-03-10 10:14:46","2021-03-10 10:14:46",open,"",0.0
368,105,discussion_success,4,"2021-03-10 10:27:26","2021-03-24 17:55:03",lost,"price not fit",14.31
369,108,deal_won,7,"2021-03-10 16:36:54","2021-04-05 11:47:22",won,"",25.8
370,104,approach_success,3,"2021-03-11 09:45:55","2021-03-19 15:47:48",lost,"not answered",8.25
371,101,leads_registered,0,"2021-03-11 10:19:11","2021-03-11 10:19:11",open,"",0.0
372,108,deal_won,7,"2021-03-11 13:17:13","2021-04-08 17:51:52",won,"",28.19
373,103,initial_communication_success,2,"2021-03-11 13:59:08","2021-03-17 09:47:30",lost,"not answered",5.83
374,105,discussion_success,4,"2021-03-11 15:47:38","2021-03-23 10:22:10",lost,"price not fit",11.77
375,108,deal_won,7,"2021-03-12 09:00:00","2021-04-15 15:46:44",won,"",34.28
376,106,offer_sent,5,"2021-03-12 16:20:13","2021-03-24 13:25:52",lost,"not answered",11.88
377,108,deal_won,7,"2021-03-12 17:47:17","2021-04-05 12:52:04",won,"",23.79
378,108,deal_won,7,"2021-03-15 14:24:23","2021-04-09 15:28:38",won,"",25.04
379,108,deal_won,7,"2021-03-16 10:33:37","2021-04-21 17:21:11",won,"",36.28
380,108,deal_won,7,"2021-03-18 10:18:23","2021-04-23 14:20:14",won,"",36.17
381,101,leads_registered,0,"2021-03-18 10:29:23","2021-03-18 10:29:23",open,"",0.0
382,104,approach_success,3,"2021-03-18 16:32:18","2021-03-25 15:40:41",lost,"already use other products",6.96
383,103,initial_communication_success,2,"2021-03-19 09:08:29","2021-03-26 12:10:50",lost,"not interested",7.13
384,101,leads_registered,0,"2021-03-19 10:41:39","2021-03-19 10:41:39",open,"",0.0
385,102,leads_qualification,1,"2021-03-19 10:45:52","2021-03-22 12:26:36",lost,"not selected",3.07
386,104,approach_success,3,"2021-03-19 11:29:30","2021-03-29 17:40:55",lost,"not interested",10.26
387,103,initial_communication_success,2,"2021-03-19 11:34:13","2021-03-26 10:28:53",lost,"not answered",6.95
388,103,initial_communication_success,2,"2021-03-19 14:06:34","2021-03-25 16:50:50",lost,"not answered",6.11
389,107,quotation_recieved,6,"2021-03-19 16:17:53","2021-04-22 11:53:27",lost,"not answered",33.82
390,107,quotation_recieved,6,"2021-03-19 17:10:29","2021-04-16 17:34:51",lost,"not answered",28.02
391,102,leads_qualification,1,"2021-03-22 09:49:35","2021-03-26 15:57:29",lost,"not selected",4.26
392,106,offer_sent,5,"2021-03-22 12:39:14","2021-04-08 10:35:56",lost,"not answered",16.91
393,102,leads_qualification,1,"2021-03-23 09:19:08","2021-03-29 09:07:41",lost,"not selected",5.99
394,101,leads_registered,0,"2021-03-23 12:20:11","2021-03-23 12:20:11",open,"",0.0
395,108,deal_won,7,"2021-03-23 14:37:39","2021-04-19 09:58:32",won,"",26.81
396,104,approach_success,3,"2021-03-24 12:18:46","2021-03-31 11:41:30",lost,"not interested",6.97
397,101,leads_registered,0,"2021-03-24 17:02:39","2021-03-24 17:02:39",open,"",0.0
398,105,discussion_success,4,"2021-03-24 17:40:11","2021-04-05 13:45:18",lost,"price not fit",11.84
399,105,discussion_success,4,"2021-03-25 09:22:46","2021-04-12 09:41:19",lost,"price not fit",18.01
400,105,discussion_success,4,"2021-03-25 09:58:33","2021-04-05 17:48:28",lost,"not answered",11.33
401,108,deal_won,7,"2021-03-25 10:24:53","2021-04-19 13:27:20",won,"",25.13
402,102,leads_qualification,1,"2021-03-25 12:55:16","2021-03-29 10:01:46",lost,"not selected",3.88
403,103,initial_communication_success,2,"2021-03-25 13:02:51","2021-04-02 09:32:13",lost,"not answered",7.85
404,102,leads_qualification,1,"2021-03-25 13:25:46","2021-03-30 15:17:46",lost,"not selected",5.08
405,101,leads_registered,0,"2021-03-25 16:25:44","2021-03-25 16:25:44",open,"",0.0
406,101,leads_registered,0,"2021-03-25 16:32:34","2021-03-25 16:32:34",open,"",0.0
407,106,offer_sent,5,"2021-03-26 09:21:27","2021-04-09 16:12:52",lost,"price not fit",14.29
408,103,initial_communication_success,2,"2021-03-26 11:09:28","2021-04-05 15:02:29",lost,"not answered",10.16
409,108,deal_won,7,"2021-03-26 12:19:22","2021-04-28 15:43:54",won,"",33.14
410,108,deal_won,7,"2021-03-26 12:27:30","2021-04-29 15:42:34",won,"",34.14
411,101,leads_registered,0,"2021-03-26 16:04:42","2021-03-26 16:04:42",open,"",0.0
412,104,approach_success,3,"2021-03-26 17:21:32","2021-04-01 11:45:14",lost,"already use other products",5.77
413,104,approach_success,3,"2021-03-26 17:38:50","2021-04-02 11:00:50",lost,"already use other products",6.72
414,103,initial_communication_success,2,"2021-03-26 17:51:37","2021-04-05 14:16:16",lost,"not interested",9.85
415,104,approach_success,3,"2021-03-29 09:58:20","2021-04-06 10:07:56",lost,"already use other products",8.01
416,108,deal_won,7,"2021-03-29 16:56:00","2021-04-30 17:55:53",won,"",32.04
417,108,deal_won,7,"2021-03-29 17:20:47","2021-04-28 17:50:50",won,"",30.02
418,101,leads_registered,0,"2021-03-29 17:36:51","2021-03-29 17:36:51",open,"",0.0
419,101,leads_registered,0,"2021-03-29 17:45:14","2021-03-29 17:45:14",open,"",0.0
420,105,discussion_success,4,"2021-03-30 09:29:16","2021-04-13 09:22:44",lost,"not interested",14.0
421,104,approach_success,3,"2021-03-30 09:34:41","2021-04-09 16:32:02",lost,"not answered",10.29
422,101,leads_registered,0,"2021-03-30 10:11:21","2021-03-30 10:11:21",open,"",0.0
423,105,discussion_success,4,"2021-03-30 14:51:51","2021-04-15 15:55:52",lost,"price not fit",16.04
424,108,deal_won,7,"2021-03-30 14:54:00","2021-04-23 10:38:34",won,"",23.82
425,106,offer_sent,5,"2021-03-30 15:10:12","2021-04-16 13:46:22",lost,"not answered",16.94
426,108,deal_won,7,"2021-03-30 15:43:42","2021-04-27 10:51:50",won,"",27.8
427,101,leads_registered,0,"2021-03-30 16:08:30","2021-03-30 16:08:30",open,"",0.0
428,105,discussion_success,4,"2021-03-31 09:21:36","2021-04-19 09:58:39",lost,"price not fit",19.03
429,104,approach_success,3,"2021-03-31 16:05:30","2021-04-09 14:28:14",lost,"already use other products",8.93
430,108,deal_won,7,"2021-03-31 17:10:59","2021-04-27 14:55:42",won,"",26.91
431,108,deal_won,7,"2021-04-01 09:02:49","2021-05-04 09:29:17",won,"",33.02
432,108,deal_won,7,"2021-04-01 10:12:41","2021-05-06 09:36:08",won,"",34.97
433,108,deal_won,7,"2021-04-01 11:13:41","2021-04-28 11:31:05",won,"",27.01
434,102,leads_qualification,1,"2021-04-01 12:09:10","2021-04-05 09:22:41",lost,"not selected",3.88
435,105,discussion_success,4,"2021-04-01 14:39:23","2021-04-14 16:53:37",lost,"not answered",13.09
436,103,initial_communication_success,2,"2021-04-01 15:38:48","2021-04-07 16:21:09",lost,"not answered",6.03
437,108,deal_won,7,"2021-04-01 15:39:02","2021-05-03 17:17:17",won,"",32.07
438,108,deal_won,7,"2021-04-01 16:07:59","2021-04-30 16:36:34",won,"",29.02
439,105,discussion_success,4,"2021-04-01 16:11:55","2021-04-19 17:09:14",lost,"not answered",18.04
440,108,deal_won,7,"2021-04-01 16:34:05","2021-04-27 09:56:16",won,"",25.72
441,102,leads_qualification,1,"2021-04-01 17:23:09","2021-04-06 12:24:05",lost,"not selected",4.79
442,102,leads_qualification,1,"2021-04-01 17:23:09","2021-04-06 09:42:28",lost,"not selected",4.68
443,103,initial_communication_success,2,"2021-04-02 09:17:28","2021-04-06 13:17:52",lost,"not answered",4.17
444,108,deal_won,7,"2021-04-02 10:03:20","2021-05-03 14:48:49",won,"",31.2
445,103,initial_communication_success,2,"2021-04-02 10:10:18","2021-04-12 10:25:12",lost,"not answered",10.01
446,108,deal_won,7,"2021-04-02 10:30:34","2021-05-03 17:01:19",won,"",31.27
447,106,offer_sent,5,"2021-04-02 12:42:47","2021-04-27 09:10:01",lost,"not answered",24.85
448,103,initial_communication_success,2,"2021-04-02 13:47:32","2021-04-12 17:43:29",lost,"not interested",10.16
449,101,leads_registered,0,"2021-04-02 14:07:06","2021-04-02 14:07:06",open,"",0.0
450,103,initial_communication_success,2,"2021-04-02 14:46:08","2021-04-12 15:04:33",lost,"not answered",10.01
451,108,deal_won,7,"2021-04-02 16:02:45","2021-04-28 17:36:04",won,"",26.06
452,105,discussion_success,4,"2021-04-02 17:51:28","2021-04-19 17:37:28",lost,"not answered",16.99
453,106,offer_sent,5,"2021-04-05 10:59:29","2021-04-21 10:49:40",lost,"not answered",15.99
454,103,initial_communication_success,2,"2021-04-05 11:06:10","2021-04-12 10:13:47",lost,"not answered",6.96
455,107,quotation_recieved,6,"2021-04-05 11:29:17","2021-04-29 09:19:55",lost,"not answered",23.91
456,102,leads_qualification,1,"2021-04-05 11:37:46","2021-04-09 15:56:19",lost,"not selected",4.18
457,104,approach_success,3,"2021-04-05 14:04:58","2021-04-14 14:06:28",lost,"not answered",9.0
458,108,deal_won,7,"2021-04-05 14:54:04","2021-05-03 14:40:12",won,"",27.99
459,108,deal_won,7,"2021-04-05 17:27:21","2021-05-06 12:06:10",won,"",30.78
460,105,discussion_success,4,"2021-04-05 17:32:09","2021-04-20 12:36:47",lost,"price not fit",14.79
461,101,leads_registered,0,"2021-04-06 09:42:54","2021-04-06 09:42:54",open,"",0.0
462,101,leads_registered,0,"2021-04-06 10:44:11","2021-04-06 10:44:11",open,"",0.0
463,104,approach_success,3,"2021-04-06 12:45:33","2021-04-13 11:40:49",lost,"not interested",6.96
464,102,leads_qualification,1,"2021-04-06 17:16:04","2021-04-09 10:15:56",lost,"not selected",2.71
465,108,deal_won,7,"2021-04-07 09:08:34","2021-05-06 13:09:51",won,"",29.17
466,105,discussion_success,4,"2021-04-07 10:10:34","2021-04-20 09:03:06",lost,"not interested",12.95
467,102,leads_qualification,1,"2021-04-07 16:08:21","2021-04-12 17:00:57",lost,"not selected",5.04
468,102,leads_qualification,1,"2021-04-07 16:42:42","2021-04-12 12:32:04",lost,"not selected",4.83
469,105,discussion_success,4,"2021-04-07 17:22:26","2021-04-21 09:49:31",lost,"not answered",13.69
470,107,quotation_recieved,6,"2021-04-07 17:25:40","2021-04-27 17:01:36",lost,"not answered",19.98
471,105,discussion_success,4,"2021-04-08 09:02:17","2021-04-22 16:23:57",lost,"not answered",14.31
472,108,deal_won,7,"2021-04-08 09:50:13","2021-05-10 12:33:33",won,"",32.11
473,105,discussion_success,4,"2021-04-08 10:43:05","2021-04-21 10:46:27",lost,"not answered",13.0
474,107,quotation_recieved,6,"2021-04-08 11:03:05","2021-04-28 10:36:11",lost,"not answered",19.98
475,105,discussion_success,4,"2021-04-08 11:27:59","2021-04-19 14:45:08",lost,"price not fit",11.14
476,101,leads_registered,0,"2021-04-08 12:01:56","2021-04-08 12:01:56",open,"",0.0
477,106,offer_sent,5,"2021-04-08 15:33:44","2021-04-21 17:53:28",lost,"price not fit",13.1
478,103,initial_communication_success,2,"2021-04-08 15:43:13","2021-04-14 16:52:40",lost,"not interested",6.05
479,101,leads_registered,0,"2021-04-08 17:53:41","2021-04-08 17:53:41",open,"",0.0
480,102,leads_qualification,1,"2021-04-09 09:00:51","2021-04-13 17:51:35",lost,"not selected",4.37
481,105,discussion_success,4,"2021-04-09 09:22:47","2021-04-21 15:07:39",lost,"not answered",12.24
482,108,deal_won,7,"2021-04-09 09:41:17","2021-05-13 17:52:46",won,"",34.34
483,101,leads_registered,0,"2021-04-09 10:55:18","2021-04-09 10:55:18",open,"",0.0
484,103,initial_communication_success,2,"2021-04-09 11:46:54","2021-04-19 09:30:33",lost,"not answered",9.91
485,102,leads_qualification,1,"2021-04-09 15:01:04","2021-04-12 17:39:00",lost,"not selected",3.11
486,108,deal_won,7,"2021-04-09 15:40:23","2021-05-10 17:11:11",won,"",31.06
487,101,leads_registered,0,"2021-04-09 16:09:02","2021-04-09 16:09:02",open,"",0.0
488,108,deal_won,7,"2021-04-12 09:30:08","2021-05-12 09:44:43",won,"",30.01
489,104,approach_success,3,"2021-04-12 16:51:25","2021-04-23 11:02:40",lost,"not answered",10.76
490,108,deal_won,7,"2021-04-13 09:14:59","2021-05-11 12:24:59",won,"",28.13
491,106,offer_sent,5,"2021-04-13 09:16:11","2021-04-27 17:17:03",lost,"price not fit",14.33
492,108,deal_won,7,"2021-04-15 09:57:58","2021-05-14 17:08:00",won,"",29.3
