leads_id,step_id,starting_ts,start_of_week,ending_ts,end_of_week
28,4,2020-12-11,2020-12-14,2020-12-17,2020-12-20
28,4,2020-12-11,2020-12-21,2020-12-17,2020-12-27
28,5,2020-12-17,2020-12-14,2020-12-18,2020-12-20
28,5,2020-12-17,2020-12-21,2020-12-18,2020-12-27
28,6,2020-12-18,2020-12-14,2020-12-24,2020-12-20
28,6,2020-12-18,2020-12-21,2020-12-24,2020-12-27
28,6,2020-12-18,2020-12-28,2020-12-24,2021-01-03
28,7,2020-12-24,2020-12-21,2021-01-01,2020-12-27
28,7,2020-12-24,2020-12-28,2021-01-01,2021-01-03
28,7,2020-12-24,2021-01-04,2021-01-01,2021-01-10
29,0,2020-12-04,2020-11-30,2020-12-04,2020-12-06
29,0,2020-12-04,2020-12-07,2020-12-04,2020-12-13
29,1,2020-12-04,2020-11-30,2020-12-11,2020-12-06
29,1,2020-12-04,2020-12-07,2020-12-11,2020-12-13
29,1,2020-12-04,2020-12-14,2020-12-11,2020-12-20
29,2,2020-12-11,2020-12-07,2020-12-14,2020-12-13
29,2,2020-12-11,2020-12-14,2020-12-14,2020-12-20
29,2,2020-12-11,2020-12-21,2020-12-14,2020-12-27
30,0,2020-12-04,2020-11-30,2020-12-04,2020-12-06
30,0,2020-12-04,2020-12-07,2020-12-04,2020-12-13
30,1,2020-12-04,2020-11-30,2020-12-08,2020-12-06
30,1,2020-12-04,2020-12-07,2020-12-08,2020-12-13
30,1,2020-12-04,2020-12-14,2020-12-08,2020-12-20
30,2,2020-12-08,2020-12-07,2020-12-11,2020-12-13
30,2,2020-12-08,2020-12-14,2020-12-11,2020-12-20
31,0,2020-12-04,2020-11-30,2020-12-04,2020-12-06
31,0,2020-12-04,2020-12-07,2020-12-04,2020-12-13
31,1,2020-12-04,2020-11-30,2020-12-07,2020-12-06
31,1,2020-12-04,2020-12-07,2020-12-07,2020-12-13
31,1,2020-12-04,2020-12-14,2020-12-07,2020-12-20
31,2,2020-12-07,2020-12-07,2020-12-10,2020-12-13
31,2,2020-12-07,2020-12-14,2020-12-10,2020-12-20
31,3,2020-12-10,2020-12-07,2020-12-11,2020-12-13
31,3,2020-12-10,2020-12-14,2020-12-11,2020-12-20
31,4,2020-12-11,2020-12-07,2020-12-18,2020-12-13
31,4,2020-12-11,2020-12-14,2020-12-18,2020-12-20
31,4,2020-12-11,2020-12-21,2020-12-18,2020-12-27
31,5,2020-12-18,2020-12-14,2020-12-21,2020-12-20
31,5,2020-12-18,2020-12-21,2020-12-21,2020-12-27
31,5,2020-12-18,2020-12-28,2020-12-21,2021-01-03
31,6,2020-12-21,2020-12-21,2020-12-29,2020-12-27
31,6,2020-12-21,2020-12-28,2020-12-29,2021-01-03
31,6,2020-12-21,2021-01-04,2020-12-29,2021-01-10
31,7,2020-12-29,2020-12-28,2021-01-04,2021-01-03
31,7,2020-12-29,2021-01-04,2021-01-04,2021-01-10
31,7,2020-12-29,2021-01-11,2021-01-04,2021-01-17
32,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
32,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
32,1,2020-12-07,2020-12-07,2020-12-11,2020-12-13
32,1,2020-12-07,2020-12-14,2020-12-11,2020-12-20
32,2,2020-12-11,2020-12-07,2020-12-14,2020-12-13
32,2,2020-12-11,2020-12-14,2020-12-14,2020-12-20
32,2,2020-12-11,2020-12-21,2020-12-14,2020-12-27
33,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
33,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
34,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
34,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
35,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
35,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
35,1,2020-12-07,2020-12-07,2020-12-11,2020-12-13
35,1,2020-12-07,2020-12-14,2020-12-11,2020-12-20
35,2,2020-12-11,2020-12-07,2020-12-14,2020-12-13
35,2,2020-12-11,2020-12-14,2020-12-14,2020-12-20
35,2,2020-12-11,2020-12-21,2020-12-14,2020-12-27
35,3,2020-12-14,2020-12-14,2020-12-16,2020-12-20
35,3,2020-12-14,2020-12-21,2020-12-16,2020-12-27
35,4,2020-12-16,2020-12-14,2020-12-23,2020-12-20
35,4,2020-12-16,2020-12-21,2020-12-23,2020-12-27
35,4,2020-12-16,2020-12-28,2020-12-23,2021-01-03
35,5,2020-12-23,2020-12-21,2020-12-25,2020-12-27
35,5,2020-12-23,2020-12-28,2020-12-25,2021-01-03
36,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
36,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
36,1,2020-12-07,2020-12-07,2020-12-11,2020-12-13
36,1,2020-12-07,2020-12-14,2020-12-11,2020-12-20
36,2,2020-12-11,2020-12-07,2020-12-14,2020-12-13
36,2,2020-12-11,2020-12-14,2020-12-14,2020-12-20
36,2,2020-12-11,2020-12-21,2020-12-14,2020-12-27
36,3,2020-12-14,2020-12-14,2020-12-16,2020-12-20
36,3,2020-12-14,2020-12-21,2020-12-16,2020-12-27
36,4,2020-12-16,2020-12-14,2020-12-23,2020-12-20
36,4,2020-12-16,2020-12-21,2020-12-23,2020-12-27
36,4,2020-12-16,2020-12-28,2020-12-23,2021-01-03
36,5,2020-12-23,2020-12-21,2020-12-25,2020-12-27
36,5,2020-12-23,2020-12-28,2020-12-25,2021-01-03
36,6,2020-12-25,2020-12-21,2020-12-29,2020-12-27
36,6,2020-12-25,2020-12-28,2020-12-29,2021-01-03
36,6,2020-12-25,2021-01-04,2020-12-29,2021-01-10
36,7,2020-12-29,2020-12-28,2021-01-01,2021-01-03
36,7,2020-12-29,2021-01-04,2021-01-01,2021-01-10
37,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
37,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
37,1,2020-12-07,2020-12-07,2020-12-14,2020-12-13
37,1,2020-12-07,2020-12-14,2020-12-14,2020-12-20
37,1,2020-12-07,2020-12-21,2020-12-14,2020-12-27
37,2,2020-12-14,2020-12-14,2020-12-16,2020-12-20
37,2,2020-12-14,2020-12-21,2020-12-16,2020-12-27
37,3,2020-12-16,2020-12-14,2020-12-17,2020-12-20
37,3,2020-12-16,2020-12-21,2020-12-17,2020-12-27
38,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
38,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
38,1,2020-12-07,2020-12-07,2020-12-11,2020-12-13
38,1,2020-12-07,2020-12-14,2020-12-11,2020-12-20
38,2,2020-12-11,2020-12-07,2020-12-14,2020-12-13
38,2,2020-12-11,2020-12-14,2020-12-14,2020-12-20
38,2,2020-12-11,2020-12-21,2020-12-14,2020-12-27
38,3,2020-12-14,2020-12-14,2020-12-16,2020-12-20
38,3,2020-12-14,2020-12-21,2020-12-16,2020-12-27
39,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
39,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
39,1,2020-12-07,2020-12-07,2020-12-11,2020-12-13
39,1,2020-12-07,2020-12-14,2020-12-11,2020-12-20
39,2,2020-12-11,2020-12-07,2020-12-14,2020-12-13
39,2,2020-12-11,2020-12-14,2020-12-14,2020-12-20
39,2,2020-12-11,2020-12-21,2020-12-14,2020-12-27
40,0,2020-12-07,2020-12-07,2020-12-07,2020-12-13
40,0,2020-12-07,2020-12-14,2020-12-07,2020-12-20
41,0,2020-12-08,2020-12-07,2020-12-08,2020-12-13
41,0,2020-12-08,2020-12-14,2020-12-08,2020-12-20
41,1,2020-12-08,2020-12-07,2020-12-11,2020-12-13
41,1,2020-12-08,2020-12-14,2020-12-11,2020-12-20
42,0,2020-12-08,2020-12-07,2020-12-08,2020-12-13
42,0,2020-12-08,2020-12-14,2020-12-08,2020-12-20
42,1,2020-12-08,2020-12-07,2020-12-14,2020-12-13
42,1,2020-12-08,2020-12-14,2020-12-14,2020-12-20
42,1,2020-12-08,2020-12-21,2020-12-14,2020-12-27
42,2,2020-12-14,2020-12-14,2020-12-16,2020-12-20
42,2,2020-12-14,2020-12-21,2020-12-16,2020-12-27
42,3,2020-12-16,2020-12-14,2020-12-17,2020-12-20
42,3,2020-12-16,2020-12-21,2020-12-17,2020-12-27
42,4,2020-12-17,2020-12-14,2020-12-22,2020-12-20
42,4,2020-12-17,2020-12-21,2020-12-22,2020-12-27
42,4,2020-12-17,2020-12-28,2020-12-22,2021-01-03
42,5,2020-12-22,2020-12-21,2020-12-23,2020-12-27
42,5,2020-12-22,2020-12-28,2020-12-23,2021-01-03
42,6,2020-12-23,2020-12-21,2020-12-31,2020-12-27
42,6,2020-12-23,2020-12-28,2020-12-31,2021-01-03
42,6,2020-12-23,2021-01-04,2020-12-31,2021-01-10
43,0,2020-12-08,2020-12-07,2020-12-08,2020-12-13
43,0,2020-12-08,2020-12-14,2020-12-08,2020-12-20
43,1,2020-12-08,2020-12-07,2020-12-11,2020-12-13
43,1,2020-12-08,2020-12-14,2020-12-11,2020-12-20
44,0,2020-12-08,2020-12-07,2020-12-08,2020-12-13
44,0,2020-12-08,2020-12-14,2020-12-08,2020-12-20
45,0,2020-12-08,2020-12-07,2020-12-08,2020-12-13
45,0,2020-12-08,2020-12-14,2020-12-08,2020-12-20
45,1,2020-12-08,2020-12-07,2020-12-11,2020-12-13
45,1,2020-12-08,2020-12-14,2020-12-11,2020-12-20
45,2,2020-12-11,2020-12-07,2020-12-14,2020-12-13
45,2,2020-12-11,2020-12-14,2020-12-14,2020-12-20
45,2,2020-12-11,2020-12-21,2020-12-14,2020-12-27
45,3,2020-12-14,2020-12-14,2020-12-15,2020-12-20
45,3,2020-12-14,2020-12-21,2020-12-15,2020-12-27
45,4,2020-12-15,2020-12-14,2020-12-21,2020-12-20
45,4,2020-12-15,2020-12-21,2020-12-21,2020-12-27
45,4,2020-12-15,2020-12-28,2020-12-21,2021-01-03
45,5,2020-12-21,2020-12-21,2020-12-22,2020-12-27
45,5,2020-12-21,2020-12-28,2020-12-22,2021-01-03
45,6,2020-12-22,2020-12-21,2020-12-28,2020-12-27
45,6,2020-12-22,2020-12-28,2020-12-28,2021-01-03
45,6,2020-12-22,2021-01-04,2020-12-28,2021-01-10
45,7,2020-12-28,2020-12-28,2021-01-05,2021-01-03
45,7,2020-12-28,2021-01-04,2021-01-05,2021-01-10
45,7,2020-12-28,2021-01-11,2021-01-05,2021-01-17
46,0,2020-12-08,2020-12-07,2020-12-08,2020-12-13
46,0,2020-12-08,2020-12-14,2020-12-08,2020-12-20
46,1,2020-12-08,2020-12-07,2020-12-14,2020-12-13
46,1,2020-12-08,2020-12-14,2020-12-14,2020-12-20
46,1,2020-12-08,2020-12-21,2020-12-14,2020-12-27
46,2,2020-12-14,2020-12-14,2020-12-17,2020-12-20
46,2,2020-12-14,2020-12-21,2020-12-17,2020-12-27
46,3,2020-12-17,2020-12-14,2020-12-18,2020-12-20
46,3,2020-12-17,2020-12-21,2020-12-18,2020-12-27
46,4,2020-12-18,2020-12-14,2020-12-25,2020-12-20
46,4,2020-12-18,2020-12-21,2020-12-25,2020-12-27
46,4,2020-12-18,2020-12-28,2020-12-25,2021-01-03
46,5,2020-12-25,2020-12-21,2020-12-29,2020-12-27
46,5,2020-12-25,2020-12-28,2020-12-29,2021-01-03
46,5,2020-12-25,2021-01-04,2020-12-29,2021-01-10
46,6,2020-12-29,2020-12-28,2021-01-08,2021-01-03
46,6,2020-12-29,2021-01-04,2021-01-08,2021-01-10
46,6,2020-12-29,2021-01-11,2021-01-08,2021-01-17
46,7,2021-01-08,2021-01-04,2021-01-11,2021-01-10
46,7,2021-01-08,2021-01-11,2021-01-11,2021-01-17
46,7,2021-01-08,2021-01-18,2021-01-11,2021-01-24
47,0,2020-12-08,2020-12-07,2020-12-08,2020-12-13
47,0,2020-12-08,2020-12-14,2020-12-08,2020-12-20
48,0,2020-12-09,2020-12-07,2020-12-09,2020-12-13
48,0,2020-12-09,2020-12-14,2020-12-09,2020-12-20
48,1,2020-12-09,2020-12-07,2020-12-14,2020-12-13
48,1,2020-12-09,2020-12-14,2020-12-14,2020-12-20
48,1,2020-12-09,2020-12-21,2020-12-14,2020-12-27
48,2,2020-12-14,2020-12-14,2020-12-15,2020-12-20
48,2,2020-12-14,2020-12-21,2020-12-15,2020-12-27
48,3,2020-12-15,2020-12-14,2020-12-16,2020-12-20
48,3,2020-12-15,2020-12-21,2020-12-16,2020-12-27
48,4,2020-12-16,2020-12-14,2020-12-23,2020-12-20
48,4,2020-12-16,2020-12-21,2020-12-23,2020-12-27
48,4,2020-12-16,2020-12-28,2020-12-23,2021-01-03
48,5,2020-12-23,2020-12-21,2020-12-25,2020-12-27
48,5,2020-12-23,2020-12-28,2020-12-25,2021-01-03
48,6,2020-12-25,2020-12-21,2021-01-01,2020-12-27
48,6,2020-12-25,2020-12-28,2021-01-01,2021-01-03
48,6,2020-12-25,2021-01-04,2021-01-01,2021-01-10
48,7,2021-01-01,2020-12-28,2021-01-05,2021-01-03
48,7,2021-01-01,2021-01-04,2021-01-05,2021-01-10
48,7,2021-01-01,2021-01-11,2021-01-05,2021-01-17
49,0,2020-12-09,2020-12-07,2020-12-09,2020-12-13
49,0,2020-12-09,2020-12-14,2020-12-09,2020-12-20
49,1,2020-12-09,2020-12-07,2020-12-14,2020-12-13
49,1,2020-12-09,2020-12-14,2020-12-14,2020-12-20
49,1,2020-12-09,2020-12-21,2020-12-14,2020-12-27
49,2,2020-12-14,2020-12-14,2020-12-15,2020-12-20
49,2,2020-12-14,2020-12-21,2020-12-15,2020-12-27
49,3,2020-12-15,2020-12-14,2020-12-16,2020-12-20
49,3,2020-12-15,2020-12-21,2020-12-16,2020-12-27
49,4,2020-12-16,2020-12-14,2020-12-22,2020-12-20
49,4,2020-12-16,2020-12-21,2020-12-22,2020-12-27
49,4,2020-12-16,2020-12-28,2020-12-22,2021-01-03
50,0,2020-12-09,2020-12-07,2020-12-09,2020-12-13
50,0,2020-12-09,2020-12-14,2020-12-09,2020-12-20
50,1,2020-12-09,2020-12-07,2020-12-14,2020-12-13
50,1,2020-12-09,2020-12-14,2020-12-14,2020-12-20
50,1,2020-12-09,2020-12-21,2020-12-14,2020-12-27
50,2,2020-12-14,2020-12-14,2020-12-15,2020-12-20
50,2,2020-12-14,2020-12-21,2020-12-15,2020-12-27
50,3,2020-12-15,2020-12-14,2020-12-17,2020-12-20
50,3,2020-12-15,2020-12-21,2020-12-17,2020-12-27
50,4,2020-12-17,2020-12-14,2020-12-21,2020-12-20
50,4,2020-12-17,2020-12-21,2020-12-21,2020-12-27
50,4,2020-12-17,2020-12-28,2020-12-21,2021-01-03
50,5,2020-12-21,2020-12-21,2020-12-22,2020-12-27
50,5,2020-12-21,2020-12-28,2020-12-22,2021-01-03
50,6,2020-12-22,2020-12-21,2020-12-31,2020-12-27
50,6,2020-12-22,2020-12-28,2020-12-31,2021-01-03
50,6,2020-12-22,2021-01-04,2020-12-31,2021-01-10
51,0,2020-12-09,2020-12-07,2020-12-09,2020-12-13
51,0,2020-12-09,2020-12-14,2020-12-09,2020-12-20
51,1,2020-12-09,2020-12-07,2020-12-14,2020-12-13
51,1,2020-12-09,2020-12-14,2020-12-14,2020-12-20
51,1,2020-12-09,2020-12-21,2020-12-14,2020-12-27
51,2,2020-12-14,2020-12-14,2020-12-15,2020-12-20
51,2,2020-12-14,2020-12-21,2020-12-15,2020-12-27
52,0,2020-12-10,2020-12-07,2020-12-10,2020-12-13
52,0,2020-12-10,2020-12-14,2020-12-10,2020-12-20
52,1,2020-12-10,2020-12-07,2020-12-15,2020-12-13
52,1,2020-12-10,2020-12-14,2020-12-15,2020-12-20
52,1,2020-12-10,2020-12-21,2020-12-15,2020-12-27
52,2,2020-12-15,2020-12-14,2020-12-16,2020-12-20
52,2,2020-12-15,2020-12-21,2020-12-16,2020-12-27
52,3,2020-12-16,2020-12-14,2020-12-17,2020-12-20
52,3,2020-12-16,2020-12-21,2020-12-17,2020-12-27
52,4,2020-12-17,2020-12-14,2020-12-24,2020-12-20
52,4,2020-12-17,2020-12-21,2020-12-24,2020-12-27
52,4,2020-12-17,2020-12-28,2020-12-24,2021-01-03
53,0,2020-12-10,2020-12-07,2020-12-10,2020-12-13
53,0,2020-12-10,2020-12-14,2020-12-10,2020-12-20
53,1,2020-12-10,2020-12-07,2020-12-14,2020-12-13
53,1,2020-12-10,2020-12-14,2020-12-14,2020-12-20
53,1,2020-12-10,2020-12-21,2020-12-14,2020-12-27
53,2,2020-12-14,2020-12-14,2020-12-15,2020-12-20
53,2,2020-12-14,2020-12-21,2020-12-15,2020-12-27
53,3,2020-12-15,2020-12-14,2020-12-17,2020-12-20
53,3,2020-12-15,2020-12-21,2020-12-17,2020-12-27
53,4,2020-12-17,2020-12-14,2020-12-22,2020-12-20
53,4,2020-12-17,2020-12-21,2020-12-22,2020-12-27
53,4,2020-12-17,2020-12-28,2020-12-22,2021-01-03
53,5,2020-12-22,2020-12-21,2020-12-25,2020-12-27
53,5,2020-12-22,2020-12-28,2020-12-25,2021-01-03
53,6,2020-12-25,2020-12-21,2021-01-01,2020-12-27
53,6,2020-12-25,2020-12-28,2021-01-01,2021-01-03
53,6,2020-12-25,2021-01-04,2021-01-01,2021-01-10
53,7,2021-01-01,2020-12-28,2021-01-06,2021-01-03
53,7,2021-01-01,2021-01-04,2021-01-06,2021-01-10
53,7,2021-01-01,2021-01-11,2021-01-06,2021-01-17
54,0,2020-12-10,2020-12-07,2020-12-10,2020-12-13
54,0,2020-12-10,2020-12-14,2020-12-10,2020-12-20
54,1,2020-12-10,2020-12-07,2020-12-15,2020-12-13
54,1,2020-12-10,2020-12-14,2020-12-15,2020-12-20
54,1,2020-12-10,2020-12-21,2020-12-15,2020-12-27
54,2,2020-12-15,2020-12-14,2020-12-16,2020-12-20
54,2,2020-12-15,2020-12-21,2020-12-16,2020-12-27
54,3,2020-12-16,2020-12-14,2020-12-17,2020-12-20
54,3,2020-12-16,2020-12-21,2020-12-17,2020-12-27
54,4,2020-12-17,2020-12-14,2020-12-23,2020-12-20
54,4,2020-12-17,2020-12-21,2020-12-23,2020-12-27
54,4,2020-12-17,2020-12-28,2020-12-23,2021-01-03
54,5,2020-12-23,2020-12-21,2020-12-24,2020-12-27
54,5,2020-12-23,2020-12-28,2020-12-24,2021-01-03
54,6,2020-12-24,2020-12-21,2020-12-29,2020-12-27
54,6,2020-12-24,2020-12-28,2020-12-29,2021-01-03
54,6,2020-12-24,2021-01-04,2020-12-29,2021-01-10
54,7,2020-12-29,2020-12-28,2021-01-01,2021-01-03
54,7,2020-12-29,2021-01-04,2021-01-01,2021-01-10
55,0,2020-12-10,2020-12-07,2020-12-10,2020-12-13
55,0,2020-12-10,2020-12-14,2020-12-10,2020-12-20
56,0,2020-12-10,2020-12-07,2020-12-10,2020-12-13
56,0,2020-12-10,2020-12-14,2020-12-10,2020-12-20
56,1,2020-12-10,2020-12-07,2020-12-15,2020-12-13
56,1,2020-12-10,2020-12-14,2020-12-15,2020-12-20
56,1,2020-12-10,2020-12-21,2020-12-15,2020-12-27
56,2,2020-12-15,2020-12-14,2020-12-17,2020-12-20
56,2,2020-12-15,2020-12-21,2020-12-17,2020-12-27
56,3,2020-12-17,2020-12-14,2020-12-18,2020-12-20
56,3,2020-12-17,2020-12-21,2020-12-18,2020-12-27
56,4,2020-12-18,2020-12-14,2020-12-21,2020-12-20
56,4,2020-12-18,2020-12-21,2020-12-21,2020-12-27
56,4,2020-12-18,2020-12-28,2020-12-21,2021-01-03
57,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
57,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
57,1,2020-12-11,2020-12-07,2020-12-18,2020-12-13
57,1,2020-12-11,2020-12-14,2020-12-18,2020-12-20
57,1,2020-12-11,2020-12-21,2020-12-18,2020-12-27
58,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
58,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
59,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
59,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
59,1,2020-12-11,2020-12-07,2020-12-16,2020-12-13
59,1,2020-12-11,2020-12-14,2020-12-16,2020-12-20
59,1,2020-12-11,2020-12-21,2020-12-16,2020-12-27
59,2,2020-12-16,2020-12-14,2020-12-17,2020-12-20
59,2,2020-12-16,2020-12-21,2020-12-17,2020-12-27
60,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
60,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
60,1,2020-12-11,2020-12-07,2020-12-14,2020-12-13
60,1,2020-12-11,2020-12-14,2020-12-14,2020-12-20
60,1,2020-12-11,2020-12-21,2020-12-14,2020-12-27
60,2,2020-12-14,2020-12-14,2020-12-16,2020-12-20
60,2,2020-12-14,2020-12-21,2020-12-16,2020-12-27
60,3,2020-12-16,2020-12-14,2020-12-17,2020-12-20
60,3,2020-12-16,2020-12-21,2020-12-17,2020-12-27
61,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
61,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
62,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
62,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
62,1,2020-12-11,2020-12-07,2020-12-16,2020-12-13
62,1,2020-12-11,2020-12-14,2020-12-16,2020-12-20
62,1,2020-12-11,2020-12-21,2020-12-16,2020-12-27
62,2,2020-12-16,2020-12-14,2020-12-18,2020-12-20
62,2,2020-12-16,2020-12-21,2020-12-18,2020-12-27
63,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
63,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
63,1,2020-12-11,2020-12-07,2020-12-18,2020-12-13
63,1,2020-12-11,2020-12-14,2020-12-18,2020-12-20
63,1,2020-12-11,2020-12-21,2020-12-18,2020-12-27
63,2,2020-12-18,2020-12-14,2020-12-21,2020-12-20
63,2,2020-12-18,2020-12-21,2020-12-21,2020-12-27
63,2,2020-12-18,2020-12-28,2020-12-21,2021-01-03
63,3,2020-12-21,2020-12-21,2020-12-22,2020-12-27
63,3,2020-12-21,2020-12-28,2020-12-22,2021-01-03
63,4,2020-12-22,2020-12-21,2020-12-28,2020-12-27
63,4,2020-12-22,2020-12-28,2020-12-28,2021-01-03
63,4,2020-12-22,2021-01-04,2020-12-28,2021-01-10
63,5,2020-12-28,2020-12-28,2020-12-31,2021-01-03
63,5,2020-12-28,2021-01-04,2020-12-31,2021-01-10
63,6,2020-12-31,2020-12-28,2021-01-04,2021-01-03
63,6,2020-12-31,2021-01-04,2021-01-04,2021-01-10
63,6,2020-12-31,2021-01-11,2021-01-04,2021-01-17
63,7,2021-01-04,2021-01-04,2021-01-07,2021-01-10
63,7,2021-01-04,2021-01-11,2021-01-07,2021-01-17
64,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
64,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
64,1,2020-12-11,2020-12-07,2020-12-15,2020-12-13
64,1,2020-12-11,2020-12-14,2020-12-15,2020-12-20
64,1,2020-12-11,2020-12-21,2020-12-15,2020-12-27
64,2,2020-12-15,2020-12-14,2020-12-18,2020-12-20
64,2,2020-12-15,2020-12-21,2020-12-18,2020-12-27
64,3,2020-12-18,2020-12-14,2020-12-21,2020-12-20
64,3,2020-12-18,2020-12-21,2020-12-21,2020-12-27
64,3,2020-12-18,2020-12-28,2020-12-21,2021-01-03
64,4,2020-12-21,2020-12-21,2020-12-25,2020-12-27
64,4,2020-12-21,2020-12-28,2020-12-25,2021-01-03
65,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
65,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
65,1,2020-12-11,2020-12-07,2020-12-16,2020-12-13
65,1,2020-12-11,2020-12-14,2020-12-16,2020-12-20
65,1,2020-12-11,2020-12-21,2020-12-16,2020-12-27
65,2,2020-12-16,2020-12-14,2020-12-18,2020-12-20
65,2,2020-12-16,2020-12-21,2020-12-18,2020-12-27
65,3,2020-12-18,2020-12-14,2020-12-21,2020-12-20
65,3,2020-12-18,2020-12-21,2020-12-21,2020-12-27
65,3,2020-12-18,2020-12-28,2020-12-21,2021-01-03
65,4,2020-12-21,2020-12-21,2020-12-23,2020-12-27
65,4,2020-12-21,2020-12-28,2020-12-23,2021-01-03
66,0,2020-12-11,2020-12-07,2020-12-11,2020-12-13
66,0,2020-12-11,2020-12-14,2020-12-11,2020-12-20
66,1,2020-12-11,2020-12-07,2020-12-15,2020-12-13
66,1,2020-12-11,2020-12-14,2020-12-15,2020-12-20
66,1,2020-12-11,2020-12-21,2020-12-15,2020-12-27
66,2,2020-12-15,2020-12-14,2020-12-16,2020-12-20
66,2,2020-12-15,2020-12-21,2020-12-16,2020-12-27
66,3,2020-12-16,2020-12-14,2020-12-17,2020-12-20
66,3,2020-12-16,2020-12-21,2020-12-17,2020-12-27
66,4,2020-12-17,2020-12-14,2020-12-23,2020-12-20
66,4,2020-12-17,2020-12-21,2020-12-23,2020-12-27
66,4,2020-12-17,2020-12-28,2020-12-23,2021-01-03
66,5,2020-12-23,2020-12-21,2020-12-25,2020-12-27
66,5,2020-12-23,2020-12-28,2020-12-25,2021-01-03
67,0,2020-12-14,2020-12-14,2020-12-14,2020-12-20
67,0,2020-12-14,2020-12-21,2020-12-14,2020-12-27
67,1,2020-12-14,2020-12-14,2020-12-17,2020-12-20
67,1,2020-12-14,2020-12-21,2020-12-17,2020-12-27
67,2,2020-12-17,2020-12-14,2020-12-18,2020-12-20
67,2,2020-12-17,2020-12-21,2020-12-18,2020-12-27
67,3,2020-12-18,2020-12-14,2020-12-21,2020-12-20
67,3,2020-12-18,2020-12-21,2020-12-21,2020-12-27
67,3,2020-12-18,2020-12-28,2020-12-21,2021-01-03
67,4,2020-12-21,2020-12-21,2020-12-28,2020-12-27
67,4,2020-12-21,2020-12-28,2020-12-28,2021-01-03
67,4,2020-12-21,2021-01-04,2020-12-28,2021-01-10
67,5,2020-12-28,2020-12-28,2021-01-01,2021-01-03
67,5,2020-12-28,2021-01-04,2021-01-01,2021-01-10
67,6,2021-01-01,2020-12-28,2021-01-11,2021-01-03
67,6,2021-01-01,2021-01-04,2021-01-11,2021-01-10
67,6,2021-01-01,2021-01-11,2021-01-11,2021-01-17
67,6,2021-01-01,2021-01-18,2021-01-11,2021-01-24
68,0,2020-12-14,2020-12-14,2020-12-14,2020-12-20
68,0,2020-12-14,2020-12-21,2020-12-14,2020-12-27
68,1,2020-12-14,2020-12-14,2020-12-18,2020-12-20
68,1,2020-12-14,2020-12-21,2020-12-18,2020-12-27
68,2,2020-12-18,2020-12-14,2020-12-21,2020-12-20
68,2,2020-12-18,2020-12-21,2020-12-21,2020-12-27
68,2,2020-12-18,2020-12-28,2020-12-21,2021-01-03
68,3,2020-12-21,2020-12-21,2020-12-23,2020-12-27
68,3,2020-12-21,2020-12-28,2020-12-23,2021-01-03
68,4,2020-12-23,2020-12-21,2020-12-28,2020-12-27
68,4,2020-12-23,2020-12-28,2020-12-28,2021-01-03
68,4,2020-12-23,2021-01-04,2020-12-28,2021-01-10
69,0,2020-12-15,2020-12-14,2020-12-15,2020-12-20
69,0,2020-12-15,2020-12-21,2020-12-15,2020-12-27
69,1,2020-12-15,2020-12-14,2020-12-18,2020-12-20
69,1,2020-12-15,2020-12-21,2020-12-18,2020-12-27
69,2,2020-12-18,2020-12-14,2020-12-21,2020-12-20
69,2,2020-12-18,2020-12-21,2020-12-21,2020-12-27
69,2,2020-12-18,2020-12-28,2020-12-21,2021-01-03
69,3,2020-12-21,2020-12-21,2020-12-22,2020-12-27
