leads_id,funnel_id,stage,stage_id,timestamp,step_id,prev_funnel_id,starting_ts,duration,drop_flag,reason
53,221,approach_success,104,"2020-12-17 12:47:23",3,181,"2020-12-15 10:41:32",2.09,0,""
53,283,discussion_success,105,"2020-12-22 10:34:07",4,221,"2020-12-17 12:47:23",4.91,0,""
53,343,offer_sent,106,"2020-12-25 14:30:53",5,283,"2020-12-22 10:34:07",3.16,0,""
53,444,quotation_recieved,107,"2021-01-01 12:02:20",6,343,"2020-12-25 14:30:53",6.9,0,""
53,538,deal_won,108,"2021-01-06 11:13:05",7,444,"2021-01-01 12:02:20",4.97,0,""
54,112,leads_registered,101,"2020-12-10 14:54:11",0,,,,0,""
54,186,leads_qualification,102,"2020-12-15 16:10:11",1,112,"2020-12-10 14:54:11",5.05,0,""
54,212,initial_communication_success,103,"2020-12-16 17:59:18",2,186,"2020-12-15 16:10:11",1.08,0,""
54,223,approach_success,104,"2020-12-17 14:24:59",3,212,"2020-12-16 17:59:18",0.85,0,""
54,300,discussion_success,105,"2020-12-23 09:31:53",4,223,"2020-12-17 14:24:59",5.8,0,""
54,328,offer_sent,106,"2020-12-24 17:24:56",5,300,"2020-12-23 09:31:53",1.33,0,""
54,380,quotation_recieved,107,"2020-12-29 11:19:53",6,328,"2020-12-24 17:24:56",4.75,0,""
54,436,deal_won,108,"2021-01-01 10:28:24",7,380,"2020-12-29 11:19:53",2.96,0,""
55,113,leads_registered,101,"2020-12-10 16:21:35",0,,,,0,""
56,114,leads_registered,101,"2020-12-10 17:16:59",0,,,,0,""
56,194,leads_qualification,102,"2020-12-15 17:11:13",1,114,"2020-12-10 17:16:59",5.0,0,""
56,217,initial_communication_success,103,"2020-12-17 10:57:38",2,194,"2020-12-15 17:11:13",1.74,0,""
56,243,approach_success,104,"2020-12-18 13:06:33",3,217,"2020-12-17 10:57:38",1.09,0,""
56,260,discussion_success,105,"2020-12-21 10:31:34",4,243,"2020-12-18 13:06:33",2.89,1,"not answered"
57,115,leads_registered,101,"2020-12-11 09:11:03",0,,,,0,""
57,247,leads_qualification,102,"2020-12-18 15:07:58",1,115,"2020-12-11 09:11:03",7.25,1,"not selected"
58,119,leads_registered,101,"2020-12-11 09:42:14",0,,,,0,""
59,123,leads_registered,101,"2020-12-11 10:28:14",0,,,,0,""
59,201,leads_qualification,102,"2020-12-16 12:03:21",1,123,"2020-12-11 10:28:14",5.07,0,""
59,225,initial_communication_success,103,"2020-12-17 14:47:33",2,201,"2020-12-16 12:03:21",1.11,1,"not answered"
60,124,leads_registered,101,"2020-12-11 10:51:42",0,,,,0,""
60,163,leads_qualification,102,"2020-12-14 14:23:30",1,124,"2020-12-11 10:51:42",3.15,0,""
60,204,initial_communication_success,103,"2020-12-16 13:44:18",2,163,"2020-12-14 14:23:30",1.97,0,""
60,229,approach_success,104,"2020-12-17 15:21:46",3,204,"2020-12-16 13:44:18",1.07,1,"not answered"
61,125,leads_registered,101,"2020-12-11 11:24:42",0,,,,0,""
62,127,leads_registered,101,"2020-12-11 13:28:06",0,,,,0,""
62,210,leads_qualification,102,"2020-12-16 17:15:57",1,127,"2020-12-11 13:28:06",5.16,0,""
62,235,initial_communication_success,103,"2020-12-18 10:22:01",2,210,"2020-12-16 17:15:57",1.71,1,"not interested"
63,130,leads_registered,101,"2020-12-11 13:47:41",0,,,,0,""
63,238,leads_qualification,102,"2020-12-18 10:50:02",1,130,"2020-12-11 13:47:41",6.88,0,""
63,277,initial_communication_success,103,"2020-12-21 17:28:35",2,238,"2020-12-18 10:50:02",3.28,0,""
63,288,approach_success,104,"2020-12-22 12:56:29",3,277,"2020-12-21 17:28:35",0.81,0,""
63,357,discussion_success,105,"2020-12-28 11:57:58",4,288,"2020-12-22 12:56:29",5.96,0,""
63,418,offer_sent,106,"2020-12-31 12:00:07",5,357,"2020-12-28 11:57:58",3.0,0,""
63,468,quotation_recieved,107,"2021-01-04 09:57:17",6,418,"2020-12-31 12:00:07",3.91,0,""
63,585,deal_won,108,"2021-01-07 17:56:52",7,468,"2021-01-04 09:57:17",3.33,0,""
64,140,leads_registered,101,"2020-12-11 16:32:08",0,,,,0,""
64,184,leads_qualification,102,"2020-12-15 14:55:09",1,140,"2020-12-11 16:32:08",3.93,0,""
64,249,initial_communication_success,103,"2020-12-18 15:41:30",2,184,"2020-12-15 14:55:09",3.03,0,""
64,262,approach_success,104,"2020-12-21 11:16:04",3,249,"2020-12-18 15:41:30",2.82,0,""
64,339,discussion_success,105,"2020-12-25 11:13:10",4,262,"2020-12-21 11:16:04",4.0,1,"price not fit"
65,141,leads_registered,101,"2020-12-11 16:40:43",0,,,,0,""
65,207,leads_qualification,102,"2020-12-16 16:15:16",1,141,"2020-12-11 16:40:43",4.98,0,""
65,239,initial_communication_success,103,"2020-12-18 10:56:47",2,207,"2020-12-16 16:15:16",1.78,0,""
65,268,approach_success,104,"2020-12-21 12:27:29",3,239,"2020-12-18 10:56:47",3.06,0,""
65,307,discussion_success,105,"2020-12-23 13:30:49",4,268,"2020-12-21 12:27:29",2.04,1,"not answered"
66,147,leads_registered,101,"2020-12-11 17:59:08",0,,,,0,""
66,187,leads_qualification,102,"2020-12-15 16:23:49",1,147,"2020-12-11 17:59:08",3.93,0,""
66,199,initial_communication_success,103,"2020-12-16 10:48:59",2,187,"2020-12-15 16:23:49",0.77,0,""
66,222,approach_success,104,"2020-12-17 13:58:13",3,199,"2020-12-16 10:48:59",1.13,0,""
66,314,discussion_success,105,"2020-12-23 16:11:00",4,222,"2020-12-17 13:58:13",6.09,0,""
66,345,offer_sent,106,"2020-12-25 15:15:13",5,314,"2020-12-23 16:11:00",1.96,1,"not answered"
67,152,leads_registered,101,"2020-12-14 09:51:37",0,,,,0,""
67,216,leads_qualification,102,"2020-12-17 10:50:26",1,152,"2020-12-14 09:51:37",3.04,0,""
67,245,initial_communication_success,103,"2020-12-18 14:52:46",2,216,"2020-12-17 10:50:26",1.17,0,""
67,265,approach_success,104,"2020-12-21 11:58:04",3,245,"2020-12-18 14:52:46",2.88,0,""
67,367,discussion_success,105,"2020-12-28 16:26:36",4,265,"2020-12-21 11:58:04",7.19,0,""
67,461,offer_sent,106,"2021-01-01 17:53:48",5,367,"2020-12-28 16:26:36",4.06,0,""
67,641,quotation_recieved,107,"2021-01-11 11:13:07",6,461,"2021-01-01 17:53:48",9.72,1,"not answered"
68,167,leads_registered,101,"2020-12-14 15:59:08",0,,,,0,""
68,252,leads_qualification,102,"2020-12-18 16:23:15",1,167,"2020-12-14 15:59:08",4.02,0,""
68,267,initial_communication_success,103,"2020-12-21 12:09:21",2,252,"2020-12-18 16:23:15",2.82,0,""
68,303,approach_success,104,"2020-12-23 10:41:37",3,267,"2020-12-21 12:09:21",1.94,0,""
68,363,discussion_success,105,"2020-12-28 15:43:10",4,303,"2020-12-23 10:41:37",5.21,1,"not interested"
69,182,leads_registered,101,"2020-12-15 12:05:07",0,,,,0,""
69,250,leads_qualification,102,"2020-12-18 15:47:18",1,182,"2020-12-15 12:05:07",3.15,0,""
69,271,initial_communication_success,103,"2020-12-21 13:54:57",2,250,"2020-12-18 15:47:18",2.92,0,""
69,295,approach_success,104,"2020-12-22 17:09:40",3,271,"2020-12-21 13:54:57",1.14,1,"not answered"
70,185,leads_registered,101,"2020-12-15 15:14:56",0,,,,0,""
71,196,leads_registered,101,"2020-12-16 09:48:00",0,,,,0,""
71,258,leads_qualification,102,"2020-12-21 10:21:49",1,196,"2020-12-16 09:48:00",5.02,0,""
71,281,initial_communication_success,103,"2020-12-22 10:05:48",2,258,"2020-12-21 10:21:49",0.99,0,""
71,309,approach_success,104,"2020-12-23 14:07:43",3,281,"2020-12-22 10:05:48",1.17,0,""
71,351,discussion_success,105,"2020-12-28 10:25:35",4,309,"2020-12-23 14:07:43",4.85,1,"price not fit"
72,205,leads_registered,101,"2020-12-16 15:19:44",0,,,,0,""
72,284,leads_qualification,102,"2020-12-22 10:37:46",1,205,"2020-12-16 15:19:44",5.8,0,""
72,332,initial_communication_success,103,"2020-12-25 09:07:39",2,284,"2020-12-22 10:37:46",2.94,0,""
72,360,approach_success,104,"2020-12-28 13:03:16",3,332,"2020-12-25 09:07:39",3.16,0,""
72,420,discussion_success,105,"2020-12-31 12:46:33",4,360,"2020-12-28 13:03:16",2.99,1,"not interested"
73,211,leads_registered,101,"2020-12-16 17:40:41",0,,,,0,""
73,276,leads_qualification,102,"2020-12-21 16:42:13",1,211,"2020-12-16 17:40:41",4.96,0,""
73,287,initial_communication_success,103,"2020-12-22 12:00:36",2,276,"2020-12-21 16:42:13",0.8,0,""
73,308,approach_success,104,"2020-12-23 13:52:54",3,287,"2020-12-22 12:00:36",1.08,0,""
73,372,discussion_success,105,"2020-12-28 17:50:25",4,308,"2020-12-23 13:52:54",5.16,0,""
73,424,offer_sent,106,"2020-12-31 14:47:27",5,372,"2020-12-28 17:50:25",2.87,0,""
73,462,quotation_recieved,107,"2021-01-04 09:07:11",6,424,"2020-12-31 14:47:27",3.76,0,""
73,616,deal_won,108,"2021-01-08 16:30:29",7,462,"2021-01-04 09:07:11",4.31,0,""
74,226,leads_registered,101,"2020-12-17 14:54:06",0,,,,0,""
74,270,leads_qualification,102,"2020-12-21 12:34:52",1,226,"2020-12-17 14:54:06",3.9,0,""
74,326,initial_communication_success,103,"2020-12-24 14:56:23",2,270,"2020-12-21 12:34:52",3.1,0,""
74,337,approach_success,104,"2020-12-25 10:47:30",3,326,"2020-12-24 14:56:23",0.83,0,""
74,443,discussion_success,105,"2021-01-01 11:12:17",4,337,"2020-12-25 10:47:30",7.02,0,""
74,514,offer_sent,106,"2021-01-05 11:33:38",5,443,"2021-01-01 11:12:17",4.01,0,""
74,645,quotation_recieved,107,"2021-01-11 14:06:46",6,514,"2021-01-05 11:33:38",6.11,0,""
74,728,deal_won,108,"2021-01-15 09:04:11",7,645,"2021-01-11 14:06:46",3.79,0,""
75,228,leads_registered,101,"2020-12-17 15:10:23",0,,,,0,""
75,305,leads_qualification,102,"2020-12-23 11:54:10",1,228,"2020-12-17 15:10:23",5.86,0,""
75,331,initial_communication_success,103,"2020-12-25 09:00:43",2,305,"2020-12-23 11:54:10",1.88,0,""
75,353,approach_success,104,"2020-12-28 10:39:30",3,331,"2020-12-25 09:00:43",3.07,0,""
75,456,discussion_success,105,"2021-01-01 16:29:15",4,353,"2020-12-28 10:39:30",4.24,0,""
75,530,offer_sent,106,"2021-01-05 17:21:07",5,456,"2021-01-01 16:29:15",4.04,0,""
75,633,quotation_recieved,107,"2021-01-11 10:11:23",6,530,"2021-01-05 17:21:07",5.7,0,""
75,711,deal_won,108,"2021-01-14 10:03:42",7,633,"2021-01-11 10:11:23",2.99,0,""
76,231,leads_registered,101,"2020-12-17 17:02:57",0,,,,0,""
76,255,leads_qualification,102,"2020-12-21 09:23:18",1,231,"2020-12-17 17:02:57",3.68,0,""
76,322,initial_communication_success,103,"2020-12-24 12:22:53",2,255,"2020-12-21 09:23:18",3.12,1,"not answered"
77,241,leads_registered,101,"2020-12-18 11:05:47",0,,,,0,""
77,336,leads_qualification,102,"2020-12-25 10:32:09",1,241,"2020-12-18 11:05:47",6.98,0,""
77,370,initial_communication_success,103,"2020-12-28 17:38:11",2,336,"2020-12-25 10:32:09",3.3,0,""
77,421,approach_success,104,"2020-12-31 13:25:54",3,370,"2020-12-28 17:38:11",2.82,0,""
77,602,discussion_success,105,"2021-01-08 11:52:45",4,421,"2020-12-31 13:25:54",7.94,1,"not answered"
78,251,leads_registered,101,"2020-12-18 16:18:04",0,,,,0,""
78,342,leads_qualification,102,"2020-12-25 13:35:28",1,251,"2020-12-18 16:18:04",6.89,1,"not selected"
79,256,leads_registered,101,"2020-12-21 09:23:46",0,,,,0,""
79,334,leads_qualification,102,"2020-12-25 10:11:51",1,256,"2020-12-21 09:23:46",4.03,0,""
79,366,initial_communication_success,103,"2020-12-28 16:17:24",2,334,"2020-12-25 10:11:51",3.25,0,""
79,378,approach_success,104,"2020-12-29 10:50:40",3,366,"2020-12-28 16:17:24",0.77,0,""
79,509,discussion_success,105,"2021-01-05 10:37:58",4,378,"2020-12-29 10:50:40",6.99,0,""
79,551,offer_sent,106,"2021-01-06 15:00:48",5,509,"2021-01-05 10:37:58",1.18,0,""
79,705,quotation_recieved,107,"2021-01-13 16:43:08",6,551,"2021-01-06 15:00:48",7.07,0,""
79,822,deal_won,108,"2021-01-21 10:30:14",7,705,"2021-01-13 16:43:08",7.74,0,""
80,259,leads_registered,101,"2020-12-21 10:30:38",0,,,,0,""
80,346,leads_qualification,102,"2020-12-25 16:06:06",1,259,"2020-12-21 10:30:38",4.23,0,""
80,358,initial_communication_success,103,"2020-12-28 12:22:13",2,346,"2020-12-25 16:06:06",2.84,1,"not answered"
81,266,leads_registered,101,"2020-12-21 12:06:55",0,,,,0,""
81,347,leads_qualification,102,"2020-12-25 16:08:31",1,266,"2020-12-21 12:06:55",4.17,0,""
81,369,initial_communication_success,103,"2020-12-28 16:56:12",2,347,"2020-12-25 16:08:31",3.03,0,""
81,404,approach_success,104,"2020-12-30 12:32:51",3,369,"2020-12-28 16:56:12",1.82,0,""
81,491,discussion_success,105,"2021-01-04 15:09:10",4,404,"2020-12-30 12:32:51",5.11,0,""
81,584,offer_sent,106,"2021-01-07 17:39:49",5,491,"2021-01-04 15:09:10",3.1,1,"not answered"
82,269,leads_registered,101,"2020-12-21 12:29:47",0,,,,0,""
82,335,leads_qualification,102,"2020-12-25 10:27:20",1,269,"2020-12-21 12:29:47",3.91,0,""
82,371,initial_communication_success,103,"2020-12-28 17:39:54",2,335,"2020-12-25 10:27:20",3.3,0,""
82,419,approach_success,104,"2020-12-31 12:07:39",3,371,"2020-12-28 17:39:54",2.77,1,"not answered"
83,282,leads_registered,101,"2020-12-22 10:28:28",0,,,,0,""
83,341,leads_qualification,102,"2020-12-25 12:09:53",1,282,"2020-12-22 10:28:28",3.07,0,""
83,368,initial_communication_success,103,"2020-12-28 16:54:45",2,341,"2020-12-25 12:09:53",3.2,0,""
83,386,approach_success,104,"2020-12-29 13:55:59",3,368,"2020-12-28 16:54:45",0.88,0,""
83,480,discussion_success,105,"2021-01-04 13:30:12",4,386,"2020-12-29 13:55:59",5.98,0,""
83,545,offer_sent,106,"2021-01-06 13:05:07",5,480,"2021-01-04 13:30:12",1.98,1,"not interested"
84,285,leads_registered,101,"2020-12-22 10:57:57",0,,,,0,""
84,365,leads_qualification,102,"2020-12-28 16:15:22",1,285,"2020-12-22 10:57:57",6.22,0,""
84,388,initial_communication_success,103,"2020-12-29 14:52:19",2,365,"2020-12-28 16:15:22",0.94,1,"not answered"
85,290,leads_registered,101,"2020-12-22 14:17:52",0,,,,0,""
85,355,leads_qualification,102,"2020-12-28 10:48:19",1,290,"2020-12-22 14:17:52",5.85,0,""
85,381,initial_communication_success,103,"2020-12-29 11:54:17",2,355,"2020-12-28 10:48:19",1.05,0,""
85,410,approach_success,104,"2020-12-30 15:41:13",3,381,"2020-12-29 11:54:17",1.16,0,""
85,581,discussion_success,105,"2021-01-07 16:58:13",4,410,"2020-12-30 15:41:13",8.05,0,""
85,609,offer_sent,106,"2021-01-08 15:05:36",5,581,"2021-01-07 16:58:13",0.92,1,"price not fit"
86,293,leads_registered,101,"2020-12-22 16:01:22",0,,,,0,""
86,375,leads_qualification,102,"2020-12-29 10:23:01",1,293,"2020-12-22 16:01:22",6.77,0,""
86,445,initial_communication_success,103,"2021-01-01 12:18:56",2,375,"2020-12-29 10:23:01",3.08,0,""
86,473,approach_success,104,"2021-01-04 11:56:51",3,445,"2021-01-01 12:18:56",2.98,0,""
86,589,discussion_success,105,"2021-01-08 09:40:13",4,473,"2021-01-04 11:56:51",3.91,0,""
86,663,offer_sent,106,"2021-01-12 09:01:25",5,589,"2021-01-08 09:40:13",3.97,0,""
86,785,quotation_recieved,107,"2021-01-19 11:59:11",6,663,"2021-01-12 09:01:25",7.12,0,""
86,841,deal_won,108,"2021-01-22 13:27:43",7,785,"2021-01-19 11:59:11",3.06,0,""
87,306,leads_registered,101,"2020-12-23 12:00:51",0,,,,0,""
87,361,leads_qualification,102,"2020-12-28 14:25:02",1,306,"2020-12-23 12:00:51",5.1,0,""
87,427,initial_communication_success,103,"2020-12-31 16:37:16",2,361,"2020-12-28 14:25:02",3.09,0,""
87,458,approach_success,104,"2021-01-01 17:32:27",3,427,"2020-12-31 16:37:16",1.04,0,""
87,558,discussion_success,105,"2021-01-06 17:06:59",4,458,"2021-01-01 17:32:27",4.98,0,""
87,573,offer_sent,106,"2021-01-07 12:14:54",5,558,"2021-01-06 17:06:59",0.8,0,""
87,748,quotation_recieved,107,"2021-01-15 16:54:25",6,573,"2021-01-07 12:14:54",8.19,1,"not answered"
88,310,leads_registered,101,"2020-12-23 14:51:37",0,,,,0,""
89,312,leads_registered,101,"2020-12-23 15:19:07",0,,,,0,""
90,313,leads_registered,101,"2020-12-23 15:44:06",0,,,,0,""
90,356,leads_qualification,102,"2020-12-28 11:25:02",1,313,"2020-12-23 15:44:06",4.82,0,""
90,391,initial_communication_success,103,"2020-12-29 15:23:21",2,356,"2020-12-28 11:25:02",1.17,0,""
90,403,approach_success,104,"2020-12-30 12:13:58",3,391,"2020-12-29 15:23:21",0.87,0,""
90,505,discussion_success,105,"2021-01-05 10:05:57",4,403,"2020-12-30 12:13:58",5.91,0,""
90,562,offer_sent,106,"2021-01-07 09:58:03",5,505,"2021-01-05 10:05:57",1.99,0,""
90,747,quotation_recieved,107,"2021-01-15 16:50:38",6,562,"2021-01-07 09:58:03",8.29,1,"not answered"
91,316,leads_registered,101,"2020-12-23 16:25:55",0,,,,0,""
91,407,leads_qualification,102,"2020-12-30 15:08:55",1,316,"2020-12-23 16:25:55",6.95,0,""
91,454,initial_communication_success,103,"2021-01-01 15:55:10",2,407,"2020-12-30 15:08:55",2.03,0,""
91,478,approach_success,104,"2021-01-04 13:07:23",3,454,"2021-01-01 15:55:10",2.88,1,"already use other products"
92,318,leads_registered,101,"2020-12-24 09:45:36",0,,,,0,""
92,422,leads_qualification,102,"2020-12-31 13:34:56",1,318,"2020-12-24 09:45:36",7.16,0,""
92,434,initial_communication_success,103,"2021-01-01 09:57:36",2,422,"2020-12-31 13:34:56",0.85,0,""
92,485,approach_success,104,"2021-01-04 14:25:03",3,434,"2021-01-01 09:57:36",3.19,0,""
92,685,discussion_success,105,"2021-01-13 09:09:30",4,485,"2021-01-04 14:25:03",8.78,0,""
92,735,offer_sent,106,"2021-01-15 10:48:36",5,685,"2021-01-13 09:09:30",2.07,0,""
92,859,quotation_recieved,107,"2021-01-25 14:36:41",6,735,"2021-01-15 10:48:36",10.16,0,""
92,986,deal_won,108,"2021-02-03 15:37:03",7,859,"2021-01-25 14:36:41",9.04,0,""
93,320,leads_registered,101,"2020-12-24 11:43:06",0,,,,0,""
93,382,leads_qualification,102,"2020-12-29 12:16:52",1,320,"2020-12-24 11:43:06",5.02,0,""
93,448,initial_communication_success,103,"2021-01-01 14:18:09",2,382,"2020-12-29 12:16:52",3.08,0,""
93,479,approach_success,104,"2021-01-04 13:20:04",3,448,"2021-01-01 14:18:09",2.96,0,""
93,627,discussion_success,105,"2021-01-11 09:24:56",4,479,"2021-01-04 13:20:04",6.84,0,""
93,708,offer_sent,106,"2021-01-13 16:59:52",5,627,"2021-01-11 09:24:56",2.32,1,"not interested"
94,321,leads_registered,101,"2020-12-24 11:56:10",0,,,,0,""
94,364,leads_qualification,102,"2020-12-28 15:52:14",1,321,"2020-12-24 11:56:10",4.16,1,"not selected"
95,325,leads_registered,101,"2020-12-24 14:26:15",0,,,,0,""
96,327,leads_registered,101,"2020-12-24 17:21:10",0,,,,0,""
96,413,leads_qualification,102,"2020-12-31 09:08:16",1,327,"2020-12-24 17:21:10",6.66,0,""
96,447,initial_communication_success,103,"2021-01-01 13:12:11",2,413,"2020-12-31 09:08:16",1.17,0,""
96,481,approach_success,104,"2021-01-04 13:39:40",3,447,"2021-01-01 13:12:11",3.02,0,""
96,677,discussion_success,105,"2021-01-12 14:32:03",4,481,"2021-01-04 13:39:40",8.04,0,""
96,746,offer_sent,106,"2021-01-15 16:06:18",5,677,"2021-01-12 14:32:03",3.07,0,""
96,819,quotation_recieved,107,"2021-01-21 09:55:45",6,746,"2021-01-15 16:06:18",5.74,0,""
96,887,deal_won,108,"2021-01-27 16:29:59",7,819,"2021-01-21 09:55:45",6.27,0,""
97,349,leads_registered,101,"2020-12-28 09:54:13",0,,,,0,""
97,455,leads_qualification,102,"2021-01-01 16:08:26",1,349,"2020-12-28 09:54:13",4.26,0,""
97,498,initial_communication_success,103,"2021-01-04 16:26:24",2,455,"2021-01-01 16:08:26",3.01,0,""
97,517,approach_success,104,"2021-01-05 12:07:54",3,498,"2021-01-04 16:26:24",0.82,0,""
97,626,discussion_success,105,"2021-01-11 09:20:53",4,517,"2021-01-05 12:07:54",5.88,0,""
97,690,offer_sent,106,"2021-01-13 09:54:37",5,626,"2021-01-11 09:20:53",2.02,1,"not answered"
98,1008,deal_won,108,"2021-02-04 17:30:04",7,871,"2021-01-26 11:25:14",9.25,0,""
98,350,leads_registered,101,"2020-12-28 10:25:08",0,,,,0,""
98,483,leads_qualification,102,"2021-01-04 14:00:36",1,350,"2020-12-28 10:25:08",7.15,0,""
98,528,initial_communication_success,103,"2021-01-05 17:01:30",2,483,"2021-01-04 14:00:36",1.13,0,""
98,535,approach_success,104,"2021-01-06 10:06:58",3,528,"2021-01-05 17:01:30",0.71,0,""
98,710,discussion_success,105,"2021-01-14 09:37:59",4,535,"2021-01-06 10:06:58",7.98,0,""
98,758,offer_sent,106,"2021-01-18 10:19:33",5,710,"2021-01-14 09:37:59",4.03,0,""
98,871,quotation_recieved,107,"2021-01-26 11:25:14",6,758,"2021-01-18 10:19:33",8.05,0,""
99,352,leads_registered,101,"2020-12-28 10:29:02",0,,,,0,""
99,463,leads_qualification,102,"2021-01-04 09:14:22",1,352,"2020-12-28 10:29:02",6.95,0,""
99,504,initial_communication_success,103,"2021-01-05 09:07:36",2,463,"2021-01-04 09:14:22",1.0,0,""
99,586,approach_success,104,"2021-01-07 17:56:52",3,504,"2021-01-05 09:07:36",2.37,0,""
99,753,discussion_success,105,"2021-01-15 17:33:16",4,586,"2021-01-07 17:56:52",7.98,1,"not interested"
100,359,leads_registered,101,"2020-12-28 13:00:01",0,,,,0,""
100,503,leads_qualification,102,"2021-01-04 17:27:34",1,359,"2020-12-28 13:00:01",7.19,0,""
100,526,initial_communication_success,103,"2021-01-05 16:44:22",2,503,"2021-01-04 17:27:34",0.97,0,""
100,553,approach_success,104,"2021-01-06 15:23:09",3,526,"2021-01-05 16:44:22",0.94,0,""
100,729,discussion_success,105,"2021-01-15 09:13:10",4,553,"2021-01-06 15:23:09",8.74,0,""
100,755,offer_sent,106,"2021-01-18 09:18:00",5,729,"2021-01-15 09:13:10",3.0,1,"not answered"
101,362,leads_registered,101,"2020-12-28 15:42:37",0,,,,0,""
101,469,leads_qualification,102,"2021-01-04 10:12:04",1,362,"2020-12-28 15:42:37",6.77,0,""
101,506,initial_communication_success,103,"2021-01-05 10:09:52",2,469,"2021-01-04 10:12:04",1.0,0,""
101,557,approach_success,104,"2021-01-06 16:52:09",3,506,"2021-01-05 10:09:52",1.28,1,"not answered"
102,377,leads_registered,101,"2020-12-29 10:48:50",0,,,,0,""
102,453,leads_qualification,102,"2021-01-01 15:34:51",1,377,"2020-12-29 10:48:50",3.2,0,""
102,500,initial_communication_success,103,"2021-01-04 17:07:12",2,453,"2021-01-01 15:34:51",3.06,0,""
102,574,approach_success,104,"2021-01-07 12:55:12",3,500,"2021-01-04 17:07:12",2.83,0,""
102,623,discussion_success,105,"2021-01-11 09:02:54",4,574,"2021-01-07 12:55:12",3.84,0,""
102,674,offer_sent,106,"2021-01-12 13:27:08",5,623,"2021-01-11 09:02:54",1.18,0,""
