month_period,funnel_id,leads_id,stage_id,stage_name,stage_date,stage_time,reason,reason_id,drop_flag,stage_month_id,stage_month,first_date,first_month
2020-12-01,128,28,104,"Approach Success",2020-12-11,13:31:56,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,224,28,105,"Discussion Success",2020-12-17,14:41:16,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,236,28,106,"Offer Sent",2020-12-18,10:36:35,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,329,28,107,"Quatation Received",2020-12-24,17:25:12,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,440,28,108,"Deal Won",2021-01-01,10:45:45,,0,0,3,2021-01-01,2020-12-04,2020-12-01
2020-12-01,43,29,101,"Lead Registered",2020-12-04,16:12:38,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,146,29,102,"Lead Qualification",2020-12-11,17:56:07,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,170,29,103,"Initial Communication Success",2020-12-14,16:27:00,"Not Answered",1,1,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,44,30,101,"Lead Registered",2020-12-04,16:36:34,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,79,30,102,"Lead Qualification",2020-12-08,12:51:57,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,122,30,103,"Initial Communication Success",2020-12-11,10:21:05,"Not Answered",1,1,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,45,31,101,"Lead Registered",2020-12-04,17:07:02,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,64,31,102,"Lead Qualification",2020-12-07,16:00:43,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,109,31,103,"Initial Communication Success",2020-12-10,11:47:51,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,132,31,104,"Approach Success",2020-12-11,13:51:58,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,234,31,105,"Discussion Success",2020-12-18,09:57:59,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,253,31,106,"Offer Sent",2020-12-21,09:04:14,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,383,31,107,"Quatation Received",2020-12-29,12:21:11,,0,0,2,2020-12-01,2020-12-04,2020-12-01
2020-12-01,502,31,108,"Deal Won",2021-01-04,17:25:40,,0,0,3,2021-01-01,2020-12-04,2020-12-01
2020-12-01,47,32,101,"Lead Registered",2020-12-07,09:18:17,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,142,32,102,"Lead Qualification",2020-12-11,17:10:16,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,169,32,103,"Initial Communication Success",2020-12-14,16:19:07,"Not Answered",1,1,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,49,33,101,"Lead Registered",2020-12-07,09:37:27,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,50,34,101,"Lead Registered",2020-12-07,09:46:33,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,51,35,101,"Lead Registered",2020-12-07,09:52:53,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,139,35,102,"Lead Qualification",2020-12-11,16:16:51,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,168,35,103,"Initial Communication Success",2020-12-14,16:02:58,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,200,35,104,"Approach Success",2020-12-16,11:22:01,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,304,35,105,"Discussion Success",2020-12-23,10:55:40,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,348,35,106,"Offer Sent",2020-12-25,17:27:12,"Price Not Fit",3,1,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,55,36,101,"Lead Registered",2020-12-07,11:19:48,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,136,36,102,"Lead Qualification",2020-12-11,15:11:12,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,174,36,103,"Initial Communication Success",2020-12-14,17:07:50,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,203,36,104,"Approach Success",2020-12-16,13:29:26,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,302,36,105,"Discussion Success",2020-12-23,09:51:04,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,344,36,106,"Offer Sent",2020-12-25,15:06:42,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,379,36,107,"Quatation Received",2020-12-29,11:13:06,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,435,36,108,"Deal Won",2021-01-01,10:19:43,,0,0,3,2021-01-01,2020-12-07,2020-12-01
2020-12-01,58,37,101,"Lead Registered",2020-12-07,12:25:04,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,165,37,102,"Lead Qualification",2020-12-14,15:38:43,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,198,37,103,"Initial Communication Success",2020-12-16,10:35:41,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,227,37,104,"Approach Success",2020-12-17,14:58:46,"Not Answered",1,1,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,62,38,101,"Lead Registered",2020-12-07,14:24:19,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,126,38,102,"Lead Qualification",2020-12-11,12:12:38,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,178,38,103,"Initial Communication Success",2020-12-14,17:41:51,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,208,38,104,"Approach Success",2020-12-16,16:53:08,,,1,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,65,39,101,"Lead Registered",2020-12-07,16:32:06,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,116,39,102,"Lead Qualification",2020-12-11,09:19:23,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,159,39,103,"Initial Communication Success",2020-12-14,11:25:44,"Not Answered",1,1,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,66,40,101,"Lead Registered",2020-12-07,16:39:49,,0,0,2,2020-12-01,2020-12-07,2020-12-01
2020-12-01,72,41,101,"Lead Registered",2020-12-08,09:56:50,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,135,41,102,"Lead Qualification",2020-12-11,15:10:32,"Not Selected",2,1,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,74,42,101,"Lead Registered",2020-12-08,10:53:09,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,175,42,102,"Lead Qualification",2020-12-14,17:20:48,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,209,42,103,"Initial Communication Success",2020-12-16,16:57:58,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,230,42,104,"Approach Success",2020-12-17,15:39:18,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,291,42,105,"Discussion Success",2020-12-22,15:26:42,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,311,42,106,"Offer Sent",2020-12-23,14:55:10,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,423,42,107,"Quatation Received",2020-12-31,14:21:50,"Price Not Fit",3,1,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,77,43,101,"Lead Registered",2020-12-08,12:08:28,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,143,43,102,"Lead Qualification",2020-12-11,17:16:16,"Not Selected",2,1,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,81,44,101,"Lead Registered",2020-12-08,16:06:14,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,82,45,101,"Lead Registered",2020-12-08,16:08:54,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,137,45,102,"Lead Qualification",2020-12-11,15:33:47,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,177,45,103,"Initial Communication Success",2020-12-14,17:23:33,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,192,45,104,"Approach Success",2020-12-15,17:03:55,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,273,45,105,"Discussion Success",2020-12-21,15:33:44,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,298,45,106,"Offer Sent",2020-12-22,17:52:40,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,354,45,107,"Quatation Received",2020-12-28,10:46:29,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,515,45,108,"Deal Won",2021-01-05,11:38:35,,0,0,3,2021-01-01,2020-12-08,2020-12-01
2020-12-01,83,46,101,"Lead Registered",2020-12-08,16:52:10,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,158,46,102,"Lead Qualification",2020-12-14,10:39:57,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,213,46,103,"Initial Communication Success",2020-12-17,09:18:07,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,244,46,104,"Approach Success",2020-12-18,14:09:25,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,340,46,105,"Discussion Success",2020-12-25,11:55:41,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,384,46,106,"Offer Sent",2020-12-29,13:39:51,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,611,46,107,"Quatation Received",2021-01-08,15:58:45,,0,0,3,2021-01-01,2020-12-08,2020-12-01
2020-12-01,649,46,108,"Deal Won",2021-01-11,15:35:17,,0,0,3,2021-01-01,2020-12-08,2020-12-01
2020-12-01,85,47,101,"Lead Registered",2020-12-08,17:32:36,,0,0,2,2020-12-01,2020-12-08,2020-12-01
2020-12-01,89,48,101,"Lead Registered",2020-12-09,10:23:17,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,173,48,102,"Lead Qualification",2020-12-14,17:02:43,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,195,48,103,"Initial Communication Success",2020-12-15,17:38:07,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,206,48,104,"Approach Success",2020-12-16,15:25:21,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,301,48,105,"Discussion Success",2020-12-23,09:34:51,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,333,48,106,"Offer Sent",2020-12-25,09:24:07,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,431,48,107,"Quatation Received",2021-01-01,09:19:13,,0,0,3,2021-01-01,2020-12-09,2020-12-01
2020-12-01,511,48,108,"Deal Won",2021-01-05,10:43:36,,0,0,3,2021-01-01,2020-12-09,2020-12-01
2020-12-01,91,49,101,"Lead Registered",2020-12-09,11:25:51,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,150,49,102,"Lead Qualification",2020-12-14,09:35:43,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,183,49,103,"Initial Communication Success",2020-12-15,13:59:21,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,202,49,104,"Approach Success",2020-12-16,12:21:41,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,294,49,105,"Discussion Success",2020-12-22,16:52:15,"Price Not Fit",3,1,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,95,50,101,"Lead Registered",2020-12-09,12:46:41,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,156,50,102,"Lead Qualification",2020-12-14,10:23:20,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,188,50,103,"Initial Communication Success",2020-12-15,16:24:28,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,215,50,104,"Approach Success",2020-12-17,09:39:18,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,254,50,105,"Discussion Success",2020-12-21,09:06:45,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,280,50,106,"Offer Sent",2020-12-22,09:54:31,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,429,50,107,"Quatation Received",2020-12-31,16:49:42,"Price Not Fit",3,1,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,98,51,101,"Lead Registered",2020-12-09,13:24:49,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,155,51,102,"Lead Qualification",2020-12-14,10:21:34,,0,0,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,191,51,103,"Initial Communication Success",2020-12-15,16:56:52,"Not Answered",1,1,2,2020-12-01,2020-12-09,2020-12-01
2020-12-01,106,52,101,"Lead Registered",2020-12-10,10:48:44,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,180,52,102,"Lead Qualification",2020-12-15,10:29:07,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,197,52,103,"Initial Communication Success",2020-12-16,09:56:26,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,218,52,104,"Approach Success",2020-12-17,11:03:32,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,323,52,105,"Discussion Success",2020-12-24,13:37:50,,,1,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,110,53,101,"Lead Registered",2020-12-10,11:56:01,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,171,53,102,"Lead Qualification",2020-12-14,16:48:51,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,181,53,103,"Initial Communication Success",2020-12-15,10:41:32,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,221,53,104,"Approach Success",2020-12-17,12:47:23,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,283,53,105,"Discussion Success",2020-12-22,10:34:07,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,343,53,106,"Offer Sent",2020-12-25,14:30:53,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,444,53,107,"Quatation Received",2021-01-01,12:02:20,,0,0,3,2021-01-01,2020-12-10,2020-12-01
2020-12-01,538,53,108,"Deal Won",2021-01-06,11:13:05,,0,0,3,2021-01-01,2020-12-10,2020-12-01
2020-12-01,112,54,101,"Lead Registered",2020-12-10,14:54:11,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,186,54,102,"Lead Qualification",2020-12-15,16:10:11,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,212,54,103,"Initial Communication Success",2020-12-16,17:59:18,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,223,54,104,"Approach Success",2020-12-17,14:24:59,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,300,54,105,"Discussion Success",2020-12-23,09:31:53,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,328,54,106,"Offer Sent",2020-12-24,17:24:56,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,380,54,107,"Quatation Received",2020-12-29,11:19:53,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,436,54,108,"Deal Won",2021-01-01,10:28:24,,0,0,3,2021-01-01,2020-12-10,2020-12-01
2020-12-01,113,55,101,"Lead Registered",2020-12-10,16:21:35,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,114,56,101,"Lead Registered",2020-12-10,17:16:59,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,194,56,102,"Lead Qualification",2020-12-15,17:11:13,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,217,56,103,"Initial Communication Success",2020-12-17,10:57:38,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,243,56,104,"Approach Success",2020-12-18,13:06:33,,0,0,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,260,56,105,"Discussion Success",2020-12-21,10:31:34,"Not Answered",1,1,2,2020-12-01,2020-12-10,2020-12-01
2020-12-01,115,57,101,"Lead Registered",2020-12-11,09:11:03,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,247,57,102,"Lead Qualification",2020-12-18,15:07:58,"Not Selected",2,1,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,119,58,101,"Lead Registered",2020-12-11,09:42:14,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,123,59,101,"Lead Registered",2020-12-11,10:28:14,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,201,59,102,"Lead Qualification",2020-12-16,12:03:21,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,225,59,103,"Initial Communication Success",2020-12-17,14:47:33,"Not Answered",1,1,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,124,60,101,"Lead Registered",2020-12-11,10:51:42,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,163,60,102,"Lead Qualification",2020-12-14,14:23:30,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,204,60,103,"Initial Communication Success",2020-12-16,13:44:18,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,229,60,104,"Approach Success",2020-12-17,15:21:46,"Not Answered",1,1,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,125,61,101,"Lead Registered",2020-12-11,11:24:42,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,127,62,101,"Lead Registered",2020-12-11,13:28:06,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,210,62,102,"Lead Qualification",2020-12-16,17:15:57,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,235,62,103,"Initial Communication Success",2020-12-18,10:22:01,,,1,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,130,63,101,"Lead Registered",2020-12-11,13:47:41,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,238,63,102,"Lead Qualification",2020-12-18,10:50:02,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,277,63,103,"Initial Communication Success",2020-12-21,17:28:35,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,288,63,104,"Approach Success",2020-12-22,12:56:29,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,357,63,105,"Discussion Success",2020-12-28,11:57:58,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,418,63,106,"Offer Sent",2020-12-31,12:00:07,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,468,63,107,"Quatation Received",2021-01-04,09:57:17,,0,0,3,2021-01-01,2020-12-11,2020-12-01
2020-12-01,585,63,108,"Deal Won",2021-01-07,17:56:52,,0,0,3,2021-01-01,2020-12-11,2020-12-01
2020-12-01,140,64,101,"Lead Registered",2020-12-11,16:32:08,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,184,64,102,"Lead Qualification",2020-12-15,14:55:09,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,249,64,103,"Initial Communication Success",2020-12-18,15:41:30,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,262,64,104,"Approach Success",2020-12-21,11:16:04,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,339,64,105,"Discussion Success",2020-12-25,11:13:10,"Price Not Fit",3,1,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,141,65,101,"Lead Registered",2020-12-11,16:40:43,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,207,65,102,"Lead Qualification",2020-12-16,16:15:16,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,239,65,103,"Initial Communication Success",2020-12-18,10:56:47,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,268,65,104,"Approach Success",2020-12-21,12:27:29,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,307,65,105,"Discussion Success",2020-12-23,13:30:49,"Not Answered",1,1,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,147,66,101,"Lead Registered",2020-12-11,17:59:08,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,187,66,102,"Lead Qualification",2020-12-15,16:23:49,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,199,66,103,"Initial Communication Success",2020-12-16,10:48:59,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,222,66,104,"Approach Success",2020-12-17,13:58:13,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,314,66,105,"Discussion Success",2020-12-23,16:11:00,,0,0,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,345,66,106,"Offer Sent",2020-12-25,15:15:13,"Not Answered",1,1,2,2020-12-01,2020-12-11,2020-12-01
2020-12-01,152,67,101,"Lead Registered",2020-12-14,09:51:37,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,216,67,102,"Lead Qualification",2020-12-17,10:50:26,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,245,67,103,"Initial Communication Success",2020-12-18,14:52:46,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,265,67,104,"Approach Success",2020-12-21,11:58:04,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,367,67,105,"Discussion Success",2020-12-28,16:26:36,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,461,67,106,"Offer Sent",2021-01-01,17:53:48,,0,0,3,2021-01-01,2020-12-14,2020-12-01
2020-12-01,641,67,107,"Quatation Received",2021-01-11,11:13:07,"Not Answered",1,1,3,2021-01-01,2020-12-14,2020-12-01
2020-12-01,167,68,101,"Lead Registered",2020-12-14,15:59:08,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,252,68,102,"Lead Qualification",2020-12-18,16:23:15,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,267,68,103,"Initial Communication Success",2020-12-21,12:09:21,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,303,68,104,"Approach Success",2020-12-23,10:41:37,,0,0,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,363,68,105,"Discussion Success",2020-12-28,15:43:10,,,1,2,2020-12-01,2020-12-14,2020-12-01
2020-12-01,182,69,101,"Lead Registered",2020-12-15,12:05:07,,0,0,2,2020-12-01,2020-12-15,2020-12-01
2020-12-01,250,69,102,"Lead Qualification",2020-12-18,15:47:18,,0,0,2,2020-12-01,2020-12-15,2020-12-01
2020-12-01,271,69,103,"Initial Communication Success",2020-12-21,13:54:57,,0,0,2,2020-12-01,2020-12-15,2020-12-01
2020-12-01,295,69,104,"Approach Success",2020-12-22,17:09:40,"Not Answered",1,1,2,2020-12-01,2020-12-15,2020-12-01
2020-12-01,185,70,101,"Lead Registered",2020-12-15,15:14:56,,0,0,2,2020-12-01,2020-12-15,2020-12-01
2020-12-01,196,71,101,"Lead Registered",2020-12-16,09:48:00,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,258,71,102,"Lead Qualification",2020-12-21,10:21:49,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,281,71,103,"Initial Communication Success",2020-12-22,10:05:48,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,309,71,104,"Approach Success",2020-12-23,14:07:43,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,351,71,105,"Discussion Success",2020-12-28,10:25:35,"Price Not Fit",3,1,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,205,72,101,"Lead Registered",2020-12-16,15:19:44,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,284,72,102,"Lead Qualification",2020-12-22,10:37:46,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,332,72,103,"Initial Communication Success",2020-12-25,09:07:39,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,360,72,104,"Approach Success",2020-12-28,13:03:16,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,420,72,105,"Discussion Success",2020-12-31,12:46:33,,,1,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,211,73,101,"Lead Registered",2020-12-16,17:40:41,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,276,73,102,"Lead Qualification",2020-12-21,16:42:13,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,287,73,103,"Initial Communication Success",2020-12-22,12:00:36,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,308,73,104,"Approach Success",2020-12-23,13:52:54,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,372,73,105,"Discussion Success",2020-12-28,17:50:25,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,424,73,106,"Offer Sent",2020-12-31,14:47:27,,0,0,2,2020-12-01,2020-12-16,2020-12-01
2020-12-01,462,73,107,"Quatation Received",2021-01-04,09:07:11,,0,0,3,2021-01-01,2020-12-16,2020-12-01
2020-12-01,616,73,108,"Deal Won",2021-01-08,16:30:29,,0,0,3,2021-01-01,2020-12-16,2020-12-01
2020-12-01,226,74,101,"Lead Registered",2020-12-17,14:54:06,,0,0,2,2020-12-01,2020-12-17,2020-12-01
2020-12-01,270,74,102,"Lead Qualification",2020-12-21,12:34:52,,0,0,2,2020-12-01,2020-12-17,2020-12-01
2020-12-01,326,74,103,"Initial Communication Success",2020-12-24,14:56:23,,0,0,2,2020-12-01,2020-12-17,2020-12-01
2020-12-01,337,74,104,"Approach Success",2020-12-25,10:47:30,,0,0,2,2020-12-01,2020-12-17,2020-12-01
2020-12-01,443,74,105,"Discussion Success",2021-01-01,11:12:17,,0,0,3,2021-01-01,2020-12-17,2020-12-01
2020-12-01,514,74,106,"Offer Sent",2021-01-05,11:33:38,,0,0,3,2021-01-01,2020-12-17,2020-12-01
2020-12-01,645,74,107,"Quatation Received",2021-01-11,14:06:46,,0,0,3,2021-01-01,2020-12-17,2020-12-01
2020-12-01,728,74,108,"Deal Won",2021-01-15,09:04:11,,0,0,3,2021-01-01,2020-12-17,2020-12-01
